K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8720380107592279	0.9618441971383148
10	1	2	0.8203294761350692	0.9634340222575517
10	5	1	0.833571353639137	0.9634340222575517
10	5	2	3.3800803420562677	0.8076311605723371
10	10	1	0.8938943149655241	0.9618441971383148
10	10	2	1.3455281346148977	0.9395866454689984
20	1	1	0.8720380107592279	0.9618441971383148
20	1	2	0.8203294761350692	0.9634340222575517
20	5	1	0.833571353639137	0.9634340222575517
20	5	2	3.3800803420562677	0.8076311605723371
20	10	1	0.8938943149655241	0.9618441971383148
20	10	2	1.3455281346148977	0.9395866454689984
30	1	1	1.0009559396700207	0.9634340222575517
30	1	2	0.8203294761350692	0.9634340222575517
30	5	1	0.833571353639137	0.9634340222575517
30	5	2	2.0721069356653095	0.9014308426073132
30	10	1	0.8938943149655241	0.9618441971383148
30	10	2	1.1030078881549925	0.9602543720190779
40	1	1	1.0009559396700207	0.9634340222575517
40	1	2	0.8203294761350692	0.9634340222575517
40	5	1	0.833571353639137	0.9634340222575517
40	5	2	2.0721069356653095	0.9014308426073132
40	10	1	-0.9533229665342305	0.9634340222575517
40	10	2	0.6789258444926864	0.9618441971383148
50	1	1	1.0009559396700207	0.9634340222575517
50	1	2	0.8203294761350692	0.9634340222575517
50	5	1	0.833571353639137	0.9634340222575517
50	5	2	1.0863480630768048	0.9602543720190779
50	10	1	-0.9533229665342305	0.9634340222575517
50	10	2	0.9721036415570066	0.9634340222575517
60	1	1	1.0009559396700207	0.9634340222575517
60	1	2	0.8203294761350692	0.9634340222575517
60	5	1	0.833571353639137	0.9634340222575517
60	5	2	0.9362492324448458	0.9634340222575517
60	10	1	-0.9533229665342305	0.9634340222575517
60	10	2	0.9721036415570066	0.9634340222575517
70	1	1	1.0009559396700207	0.9634340222575517
70	1	2	0.8203294761350692	0.9634340222575517
70	5	1	0.833571353639137	0.9634340222575517
70	5	2	0.9362492324448458	0.9634340222575517
70	10	1	-0.9533229665342305	0.9634340222575517
70	10	2	0.9721036415570066	0.9634340222575517
80	1	1	1.0009559396700207	0.9634340222575517
80	1	2	0.8203294761350692	0.9634340222575517
80	5	1	0.833571353639137	0.9634340222575517
80	5	2	0.9362492324448458	0.9634340222575517
80	10	1	-0.9533229665342305	0.9634340222575517
80	10	2	0.9721036415570066	0.9634340222575517
90	1	1	1.0009559396700207	0.9634340222575517
90	1	2	0.8203294761350692	0.9634340222575517
90	5	1	0.833571353639137	0.9634340222575517
90	5	2	0.9362492324448458	0.9634340222575517
90	10	1	-0.9533229665342305	0.9634340222575517
90	10	2	0.9721036415570066	0.9634340222575517
100	1	1	1.0009559396700207	0.9634340222575517
100	1	2	0.8203294761350692	0.9634340222575517
100	5	1	0.833571353639137	0.9634340222575517
100	5	2	0.9362492324448458	0.9634340222575517
100	10	1	-0.9533229665342305	0.9634340222575517
100	10	2	0.9721036415570066	0.9634340222575517
---------
10	1	1	0.8720380107592279	0.9857142857142858
10	1	2	0.8203294761350692	0.9857142857142858
10	5	1	0.833571353639137	0.9857142857142858
10	5	2	3.3800803420562677	0.8285714285714286
10	10	1	0.8938943149655241	0.9857142857142858
10	10	2	1.3455281346148977	0.9571428571428572
20	1	1	0.8720380107592279	0.9857142857142858
20	1	2	0.8203294761350692	0.9857142857142858
20	5	1	0.833571353639137	0.9857142857142858
20	5	2	3.3800803420562677	0.8285714285714286
20	10	1	0.8938943149655241	0.9857142857142858
20	10	2	1.3455281346148977	0.9571428571428572
30	1	1	1.0009559396700207	0.9714285714285714
30	1	2	0.8203294761350692	0.9857142857142858
30	5	1	0.833571353639137	0.9857142857142858
30	5	2	2.0721069356653095	0.9428571428571428
30	10	1	0.8938943149655241	0.9857142857142858
30	10	2	1.1030078881549925	0.9714285714285714
40	1	1	1.0009559396700207	0.9714285714285714
40	1	2	0.8203294761350692	0.9857142857142858
40	5	1	0.833571353639137	0.9857142857142858
40	5	2	2.0721069356653095	0.9428571428571428
40	10	1	-0.9533229665342305	0.9714285714285714
40	10	2	0.6789258444926864	0.9714285714285714
50	1	1	1.0009559396700207	0.9714285714285714
50	1	2	0.8203294761350692	0.9857142857142858
50	5	1	0.833571353639137	0.9857142857142858
50	5	2	1.0863480630768048	0.9714285714285714
50	10	1	-0.9533229665342305	0.9714285714285714
50	10	2	0.9721036415570066	0.9714285714285714
60	1	1	1.0009559396700207	0.9714285714285714
60	1	2	0.8203294761350692	0.9857142857142858
60	5	1	0.833571353639137	0.9857142857142858
60	5	2	0.9362492324448458	0.9857142857142858
60	10	1	-0.9533229665342305	0.9714285714285714
60	10	2	0.9721036415570066	0.9714285714285714
70	1	1	1.0009559396700207	0.9714285714285714
70	1	2	0.8203294761350692	0.9857142857142858
