K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9177972380959681	0.9618441971383148
10	1	2	1.0364923837874254	0.9618441971383148
10	5	1	0.9739495079167082	0.9634340222575517
10	5	2	-1.0315194952929456	0.9618441971383148
10	10	1	-0.8627496776213686	0.9634340222575517
10	10	2	-2.7007494447847007	0.8553259141494436
20	1	1	0.9480314833334118	0.9634340222575517
20	1	2	1.0364923837874254	0.9618441971383148
20	5	1	0.9739495079167082	0.9634340222575517
20	5	2	-1.0315194952929456	0.9618441971383148
20	10	1	-0.8627496776213686	0.9634340222575517
20	10	2	-1.0252833139328457	0.9618441971383148
30	1	1	0.9480314833334118	0.9634340222575517
30	1	2	0.9775804196614283	0.9634340222575517
30	5	1	0.9739495079167082	0.9634340222575517
30	5	2	-1.0315194952929456	0.9618441971383148
30	10	1	-0.8627496776213686	0.9634340222575517
30	10	2	-1.0252833139328457	0.9618441971383148
40	1	1	0.9480314833334118	0.9634340222575517
40	1	2	0.9775804196614283	0.9634340222575517
40	5	1	0.9739495079167082	0.9634340222575517
40	5	2	-1.0315194952929456	0.9618441971383148
40	10	1	-0.8627496776213686	0.9634340222575517
40	10	2	-1.0252833139328457	0.9618441971383148
50	1	1	0.9480314833334118	0.9634340222575517
50	1	2	0.9775804196614283	0.9634340222575517
50	5	1	0.9739495079167082	0.9634340222575517
50	5	2	-0.9667323894790137	0.9634340222575517
50	10	1	-0.8627496776213686	0.9634340222575517
50	10	2	-1.0252833139328457	0.9618441971383148
60	1	1	0.9480314833334118	0.9634340222575517
60	1	2	0.9775804196614283	0.9634340222575517
60	5	1	0.9739495079167082	0.9634340222575517
60	5	2	-0.9667323894790137	0.9634340222575517
60	10	1	-0.8627496776213686	0.9634340222575517
60	10	2	0.9602543629814488	0.9634340222575517
70	1	1	0.9480314833334118	0.9634340222575517
70	1	2	0.9775804196614283	0.9634340222575517
70	5	1	0.9739495079167082	0.9634340222575517
70	5	2	-0.9667323894790137	0.9634340222575517
70	10	1	-0.8627496776213686	0.9634340222575517
70	10	2	0.9602543629814488	0.9634340222575517
80	1	1	0.9480314833334118	0.9634340222575517
80	1	2	0.9775804196614283	0.9634340222575517
80	5	1	0.9739495079167082	0.9634340222575517
80	5	2	-0.9667323894790137	0.9634340222575517
80	10	1	-0.8627496776213686	0.9634340222575517
80	10	2	0.9602543629814488	0.9634340222575517
90	1	1	0.9480314833334118	0.9634340222575517
90	1	2	0.9775804196614283	0.9634340222575517
90	5	1	0.9739495079167082	0.9634340222575517
90	5	2	-0.9667323894790137	0.9634340222575517
90	10	1	-0.8627496776213686	0.9634340222575517
90	10	2	0.9602543629814488	0.9634340222575517
100	1	1	0.9480314833334118	0.9634340222575517
100	1	2	0.9775804196614283	0.9634340222575517
100	5	1	0.9739495079167082	0.9634340222575517
100	5	2	-0.9667323894790137	0.9634340222575517
100	10	1	-0.8627496776213686	0.9634340222575517
100	10	2	0.9602543629814488	0.9634340222575517
---------
10	1	1	0.9177972380959681	0.9857142857142858
10	1	2	1.0364923837874254	0.9714285714285714
10	5	1	0.9739495079167082	0.9714285714285714
10	5	2	-1.0315194952929456	0.9714285714285714
10	10	1	-0.8627496776213686	0.9857142857142858
10	10	2	-2.7007494447847007	0.9
20	1	1	0.9480314833334118	0.9714285714285714
20	1	2	1.0364923837874254	0.9714285714285714
20	5	1	0.9739495079167082	0.9714285714285714
20	5	2	-1.0315194952929456	0.9714285714285714
20	10	1	-0.8627496776213686	0.9857142857142858
20	10	2	-1.0252833139328457	0.9714285714285714
30	1	1	0.9480314833334118	0.9714285714285714
30	1	2	0.9775804196614283	0.9714285714285714
30	5	1	0.9739495079167082	0.9714285714285714
30	5	2	-1.0315194952929456	0.9714285714285714
30	10	1	-0.8627496776213686	0.9857142857142858
30	10	2	-1.0252833139328457	0.9714285714285714
40	1	1	0.9480314833334118	0.9714285714285714
40	1	2	0.9775804196614283	0.9714285714285714
40	5	1	0.9739495079167082	0.9714285714285714
40	5	2	-1.0315194952929456	0.9714285714285714
40	10	1	-0.8627496776213686	0.9857142857142858
40	10	2	-1.0252833139328457	0.9714285714285714
50	1	1	0.9480314833334118	0.9714285714285714
50	1	2	0.9775804196614283	0.9714285714285714
50	5	1	0.9739495079167082	0.9714285714285714
50	5	2	-0.9667323894790137	0.9714285714285714
50	10	1	-0.8627496776213686	0.9857142857142858
50	10	2	-1.0252833139328457	0.9714285714285714
60	1	1	0.9480314833334118	0.9714285714285714
60	1	2	0.9775804196614283	0.9714285714285714
60	5	1	0.9739495079167082	0.9714285714285714
60	5	2	-0.9667323894790137	0.9714285714285714
60	10	1	-0.8627496776213686	0.9857142857142858
60	10	2	0.9602543629814488	0.9714285714285714
70	1	1	0.9480314833334118	0.9714285714285714
70	1	2	0.9775804196614283	0.9714285714285714
