K_max	Best Sigma	Accuracy
10	0.8312327505240796	0.9634340222575517
20	0.8312327505240796	0.9634340222575517
30	0.8312327505240796	0.9634340222575517
40	0.8312327505240796	0.9634340222575517
50	0.8312327505240796	0.9634340222575517
60	0.8312327505240796	0.9634340222575517
70	0.8312327505240796	0.9634340222575517
80	0.8312327505240796	0.9634340222575517
90	0.8312327505240796	0.9634340222575517
100	0.8312327505240796	0.9634340222575517
---------
10	0.8312327505240796	1.0
20	0.8312327505240796	1.0
30	0.8312327505240796	1.0
40	0.8312327505240796	1.0
50	0.8312327505240796	1.0
60	0.8312327505240796	1.0
70	0.8312327505240796	1.0
80	0.8312327505240796	1.0
90	0.8312327505240796	1.0
100	0.8312327505240796	1.0
