K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.5686373513375353	0.9538950715421304
10	1.5	0.7	0.5	0.872897520283218	0.9650238473767886
10	1.5	0.5	0.1	0.8801658439897289	0.9650238473767886
10	1.5	0.5	0.5	0.872897520283218	0.9650238473767886
10	2	0.7	0.1	0.872897520283218	0.9650238473767886
10	2	0.7	0.5	0.872897520283218	0.9650238473767886
10	2	0.5	0.1	0.8801658439897289	0.9650238473767886
10	2	0.5	0.5	0.872897520283218	0.9650238473767886
20	1.5	0.7	0.1	0.8137260041565652	0.9634340222575517
20	1.5	0.7	0.5	0.872897520283218	0.9650238473767886
20	1.5	0.5	0.1	0.8801658439897289	0.9650238473767886
20	1.5	0.5	0.5	0.872897520283218	0.9650238473767886
20	2	0.7	0.1	0.872897520283218	0.9650238473767886
20	2	0.7	0.5	0.872897520283218	0.9650238473767886
20	2	0.5	0.1	0.8801658439897289	0.9650238473767886
20	2	0.5	0.5	0.872897520283218	0.9650238473767886
30	1.5	0.7	0.1	0.872897520283218	0.9650238473767886
30	1.5	0.7	0.5	0.872897520283218	0.9650238473767886
30	1.5	0.5	0.1	0.8794050561148089	0.9650238473767886
30	1.5	0.5	0.5	0.872897520283218	0.9650238473767886
30	2	0.7	0.1	0.872897520283218	0.9650238473767886
30	2	0.7	0.5	0.872897520283218	0.9650238473767886
30	2	0.5	0.1	0.8794050561148089	0.9650238473767886
30	2	0.5	0.5	0.872897520283218	0.9650238473767886
40	1.5	0.7	0.1	0.872897520283218	0.9650238473767886
40	1.5	0.7	0.5	0.872897520283218	0.9650238473767886
40	1.5	0.5	0.1	0.8794050561148089	0.9650238473767886
40	1.5	0.5	0.5	0.872897520283218	0.9650238473767886
40	2	0.7	0.1	0.872897520283218	0.9650238473767886
40	2	0.7	0.5	0.872897520283218	0.9650238473767886
40	2	0.5	0.1	0.8794050561148089	0.9650238473767886
40	2	0.5	0.5	0.872897520283218	0.9650238473767886
50	1.5	0.7	0.1	0.872388818567297	0.9650238473767886
