K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.9625148277071541	0.9634340222575517
10	1.5	0.7	0.5	0.930234479914211	0.9650238473767886
10	1.5	0.5	0.1	0.9332661287371015	0.9650238473767886
10	1.5	0.5	0.5	0.930234479914211	0.9650238473767886
10	2	0.7	0.1	0.9332661287371015	0.9650238473767886
10	2	0.7	0.5	0.930234479914211	0.9650238473767886
10	2	0.5	0.1	0.9332661287371015	0.9650238473767886
10	2	0.5	0.5	0.930234479914211	0.9650238473767886
20	1.5	0.7	0.1	0.930234479914211	0.9650238473767886
20	1.5	0.7	0.5	0.8278640335190266	0.9650238473767886
20	1.5	0.5	0.1	0.8455462438908308	0.9650238473767886
20	1.5	0.5	0.5	0.8571127324890793	0.9650238473767886
20	2	0.7	0.1	0.8709527146978449	0.9650238473767886
20	2	0.7	0.5	0.8278640335190266	0.9650238473767886
20	2	0.5	0.1	0.8455462438908308	0.9650238473767886
20	2	0.5	0.5	0.8571127324890793	0.9650238473767886
30	1.5	0.7	0.1	0.9298970042721045	0.9650238473767886
30	1.5	0.7	0.5	0.8581589107842965	0.9650238473767886
30	1.5	0.5	0.1	0.9298970042721045	0.9650238473767886
30	1.5	0.5	0.5	0.8272693811571903	0.9650238473767886
30	2	0.7	0.1	0.9298970042721045	0.9650238473767886
30	2	0.7	0.5	0.8581589107842965	0.9650238473767886
30	2	0.5	0.1	0.9298970042721045	0.9650238473767886
30	2	0.5	0.5	0.8272693811571903	0.9650238473767886
40	1.5	0.7	0.1	0.865536202571817	0.9650238473767886
40	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
40	1.5	0.5	0.1	0.8378083694250766	0.9650238473767886
40	1.5	0.5	0.5	0.8334769532563076	0.9650238473767886
40	2	0.7	0.1	0.865536202571817	0.9650238473767886
40	2	0.7	0.5	0.8625042112536786	0.9650238473767886
40	2	0.5	0.1	0.8378083694250766	0.9650238473767886
40	2	0.5	0.5	0.8334769532563076	0.9650238473767886
50	1.5	0.7	0.1	0.8682616738619372	0.9650238473767886
50	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
50	1.5	0.5	0.1	0.8417018998395341	0.9650238473767886
50	1.5	0.5	0.5	0.8334769532563076	0.9650238473767886
50	2	0.7	0.1	0.8682616738619372	0.9650238473767886
50	2	0.7	0.5	0.8625042112536786	0.9650238473767886
50	2	0.5	0.1	0.8417018998395341	0.9650238473767886
50	2	0.5	0.5	0.8334769532563076	0.9650238473767886
60	1.5	0.7	0.1	0.8614022020079929	0.9650238473767886
60	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
60	1.5	0.5	0.1	0.8614022020079929	0.9650238473767886
60	1.5	0.5	0.5	0.8297306568552558	0.9650238473767886
60	2	0.7	0.1	0.8614022020079929	0.9650238473767886
60	2	0.7	0.5	0.8625042112536786	0.9650238473767886
60	2	0.5	0.1	0.8614022020079929	0.9650238473767886
60	2	0.5	0.5	0.8297306568552558	0.9650238473767886
70	1.5	0.7	0.1	0.8725797369237805	0.9650238473767886
70	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
70	1.5	0.5	0.1	0.8725797369237805	0.9650238473767886
70	1.5	0.5	0.5	0.8297306568552558	0.9650238473767886
70	2	0.7	0.1	0.8725797369237805	0.9650238473767886
70	2	0.7	0.5	0.8625042112536786	0.9650238473767886
70	2	0.5	0.1	0.8725797369237805	0.9650238473767886
70	2	0.5	0.5	0.8297306568552558	0.9650238473767886
80	1.5	0.7	0.1	0.8534753813153644	0.9650238473767886
80	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
80	1.5	0.5	0.1	0.8534753813153644	0.9650238473767886
80	1.5	0.5	0.5	0.8297306568552558	0.9650238473767886
80	2	0.7	0.1	0.8534753813153644	0.9650238473767886
80	2	0.7	0.5	0.8625042112536786	0.9650238473767886
80	2	0.5	0.1	0.8534753813153644	0.9650238473767886
80	2	0.5	0.5	0.8297306568552558	0.9650238473767886
90	1.5	0.7	0.1	0.8534753813153644	0.9650238473767886
90	1.5	0.7	0.5	0.8625042112536786	0.9650238473767886
90	1.5	0.5	0.1	0.8534753813153644	0.9650238473767886
90	1.5	0.5	0.5	0.8447254276570434	0.9650238473767886
90	2	0.7	0.1	0.8534753813153644	0.9650238473767886
90	2	0.7	0.5	0.8625042112536786	0.9650238473767886
90	2	0.5	0.1	0.8534753813153644	0.9650238473767886
90	2	0.5	0.5	0.8447254276570434	0.9650238473767886
100	1.5	0.7	0.1	0.9330594531932587	0.9650238473767886
100	1.5	0.7	0.5	0.8347423204975468	0.9650238473767886
100	1.5	0.5	0.1	0.9322523179706736	0.9650238473767886
100	1.5	0.5	0.5	0.8620257946165937	0.9650238473767886
100	2	0.7	0.1	0.9330594531932587	0.9650238473767886
100	2	0.7	0.5	0.8347423204975468	0.9650238473767886
100	2	0.5	0.1	0.9322523179706736	0.9650238473767886
100	2	0.5	0.5	0.8620257946165937	0.9650238473767886
---------
10	1.5	0.7	0.1	0.9625148277071541	0.9857142857142858
10	1.5	0.7	0.5	0.930234479914211	0.9857142857142858
10	1.5	0.5	0.1	0.9332661287371015	0.9857142857142858
10	1.5	0.5	0.5	0.930234479914211	0.9857142857142858
10	2	0.7	0.1	0.9332661287371015	0.9857142857142858
10	2	0.7	0.5	0.930234479914211	0.9857142857142858
10	2	0.5	0.1	0.9332661287371015	0.9857142857142858
10	2	0.5	0.5	0.930234479914211	0.9857142857142858
20	1.5	0.7	0.1	0.930234479914211	0.9857142857142858
20	1.5	0.7	0.5	0.8278640335190266	0.9857142857142858
20	1.5	0.5	0.1	0.8455462438908308	0.9857142857142858
20	1.5	0.5	0.5	0.8571127324890793	0.9857142857142858
20	2	0.7	0.1	0.8709527146978449	0.9857142857142858
20	2	0.7	0.5	0.8278640335190266	0.9857142857142858
20	2	0.5	0.1	0.8455462438908308	0.9857142857142858
20	2	0.5	0.5	0.8571127324890793	0.9857142857142858
30	1.5	0.7	0.1	0.9298970042721045	0.9857142857142858
30	1.5	0.7	0.5	0.8581589107842965	0.9857142857142858
30	1.5	0.5	0.1	0.9298970042721045	0.9857142857142858
30	1.5	0.5	0.5	0.8272693811571903	0.9857142857142858
30	2	0.7	0.1	0.9298970042721045	0.9857142857142858
30	2	0.7	0.5	0.8581589107842965	0.9857142857142858
30	2	0.5	0.1	0.9298970042721045	0.9857142857142858
30	2	0.5	0.5	0.8272693811571903	0.9857142857142858
40	1.5	0.7	0.1	0.865536202571817	0.9857142857142858
40	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
40	1.5	0.5	0.1	0.8378083694250766	0.9857142857142858
40	1.5	0.5	0.5	0.8334769532563076	0.9857142857142858
40	2	0.7	0.1	0.865536202571817	0.9857142857142858
40	2	0.7	0.5	0.8625042112536786	0.9857142857142858
40	2	0.5	0.1	0.8378083694250766	0.9857142857142858
40	2	0.5	0.5	0.8334769532563076	0.9857142857142858
50	1.5	0.7	0.1	0.8682616738619372	0.9857142857142858
50	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
50	1.5	0.5	0.1	0.8417018998395341	0.9857142857142858
50	1.5	0.5	0.5	0.8334769532563076	0.9857142857142858
50	2	0.7	0.1	0.8682616738619372	0.9857142857142858
50	2	0.7	0.5	0.8625042112536786	0.9857142857142858
50	2	0.5	0.1	0.8417018998395341	0.9857142857142858
50	2	0.5	0.5	0.8334769532563076	0.9857142857142858
60	1.5	0.7	0.1	0.8614022020079929	0.9857142857142858
60	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
60	1.5	0.5	0.1	0.8614022020079929	0.9857142857142858
60	1.5	0.5	0.5	0.8297306568552558	0.9857142857142858
60	2	0.7	0.1	0.8614022020079929	0.9857142857142858
60	2	0.7	0.5	0.8625042112536786	0.9857142857142858
60	2	0.5	0.1	0.8614022020079929	0.9857142857142858
60	2	0.5	0.5	0.8297306568552558	0.9857142857142858
70	1.5	0.7	0.1	0.8725797369237805	0.9857142857142858
70	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
70	1.5	0.5	0.1	0.8725797369237805	0.9857142857142858
70	1.5	0.5	0.5	0.8297306568552558	0.9857142857142858
70	2	0.7	0.1	0.8725797369237805	0.9857142857142858
70	2	0.7	0.5	0.8625042112536786	0.9857142857142858
70	2	0.5	0.1	0.8725797369237805	0.9857142857142858
70	2	0.5	0.5	0.8297306568552558	0.9857142857142858
80	1.5	0.7	0.1	0.8534753813153644	0.9857142857142858
80	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
80	1.5	0.5	0.1	0.8534753813153644	0.9857142857142858
80	1.5	0.5	0.5	0.8297306568552558	0.9857142857142858
80	2	0.7	0.1	0.8534753813153644	0.9857142857142858
80	2	0.7	0.5	0.8625042112536786	0.9857142857142858
80	2	0.5	0.1	0.8534753813153644	0.9857142857142858
80	2	0.5	0.5	0.8297306568552558	0.9857142857142858
90	1.5	0.7	0.1	0.8534753813153644	0.9857142857142858
90	1.5	0.7	0.5	0.8625042112536786	0.9857142857142858
90	1.5	0.5	0.1	0.8534753813153644	0.9857142857142858
90	1.5	0.5	0.5	0.8447254276570434	0.9857142857142858
90	2	0.7	0.1	0.8534753813153644	0.9857142857142858
90	2	0.7	0.5	0.8625042112536786	0.9857142857142858
90	2	0.5	0.1	0.8534753813153644	0.9857142857142858
90	2	0.5	0.5	0.8447254276570434	0.9857142857142858
100	1.5	0.7	0.1	0.9330594531932587	0.9857142857142858
100	1.5	0.7	0.5	0.8347423204975468	0.9857142857142858
100	1.5	0.5	0.1	0.9322523179706736	0.9857142857142858
100	1.5	0.5	0.5	0.8620257946165937	0.9857142857142858
100	2	0.7	0.1	0.9330594531932587	0.9857142857142858
100	2	0.7	0.5	0.8347423204975468	0.9857142857142858
100	2	0.5	0.1	0.9322523179706736	0.9857142857142858
100	2	0.5	0.5	0.8620257946165937	0.9857142857142858
