10	20	0.9367012129977725
10	30	0.9369019683185928
10	40	0.9683734359326279
10	50	0.9683734359326279
10	60	0.9684735973451701
10	70	0.9683755797681214
10	80	0.9683734359326279
10	90	1.0
10	100	0.905625569116884
20	30	0.9999999999999506
20	40	0.9047179284730356
20	50	0.9047179284730356
20	60	0.9050222376476781
20	70	0.9681735602125283
20	80	0.9047179284730356
20	90	0.9367012129977725
20	100	0.9682757590204183
30	40	0.9050222376476291
30	50	0.9050222376476291
30	60	0.9053236496671984
30	70	0.9682756265310473
30	80	0.9050222376476291
30	90	0.9369019683185928
30	100	0.9683768483634139
40	50	1.0
40	60	1.0
40	70	0.936495208434665
40	80	1.0
40	90	0.9683734359326279
40	100	0.8737971884181326
50	60	1.0
50	70	0.936495208434665
50	80	1.0
50	90	0.9683734359326279
50	100	0.8737971884181326
60	70	0.9366979239191163
60	80	1.0
60	90	0.9684735973451701
60	100	0.8741949586857213
70	80	0.936495208434665
70	90	0.9683755797681214
70	100	0.9367024846373713
80	90	0.9683734359326279
80	100	0.8737971884181326
90	100	0.905625569116884
