10	20	0.7207268837724907
10	30	0.7521827311502322
10	40	0.7514229729949793
10	50	0.7514229729949793
10	60	0.6930722099780879
10	70	0.634691232705048
10	80	0.7211534173431065
10	90	0.6930722099780879
10	100	0.722000658445132
20	30	0.9681221562380102
20	40	0.9680185966173671
20	50	0.9680185966173671
20	60	0.9681209911802315
20	70	0.9042493198736817
20	80	1.0
20	90	0.9681209911802315
20	100	1.0
30	40	1.0
30	50	1.0
30	60	0.9367012129977236
30	70	0.8733890421479691
30	80	0.9681735602124542
30	90	0.9367012129977236
30	100	0.9682756265310226
40	50	1.0
40	60	0.9364985292112076
40	70	0.8729835538466554
40	80	0.9680705023833391
40	90	0.9364985292112076
40	100	0.9681735602124542
50	60	0.9364985292112076
50	70	0.8729835538466554
50	80	0.9680705023833391
50	90	0.9364985292112076
50	100	0.9681735602124542
60	70	0.9364898498167435
60	80	0.9681724007818677
60	90	1.0
60	100	0.9682744782198665
70	80	0.9044040972316151
70	90	0.9364898498167435
70	100	0.904711413505499
80	90	0.9681724007818677
80	100	1.0
90	100	0.9682744782198665
