K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8339664726151254	0.9634340222575517
10	1	2	0.9778753988728712	0.9634340222575517
10	5	1	0.8336157356595869	0.9634340222575517
10	5	2	0.7837149433025422	0.9618441971383148
10	10	1	0.950014638957787	0.9634340222575517
10	10	2	1.0100575268918586	0.9618441971383148
20	1	1	0.8339664726151254	0.9634340222575517
20	1	2	0.9778753988728712	0.9634340222575517
20	5	1	0.8336157356595869	0.9634340222575517
20	5	2	0.929908247685902	0.9650238473767886
20	10	1	0.950014638957787	0.9634340222575517
20	10	2	1.0100575268918586	0.9618441971383148
30	1	1	0.8339664726151254	0.9634340222575517
30	1	2	0.9778753988728712	0.9634340222575517
30	5	1	0.8336157356595869	0.9634340222575517
30	5	2	0.929908247685902	0.9650238473767886
30	10	1	0.950014638957787	0.9634340222575517
30	10	2	-0.8391735678341524	0.9634340222575517
40	1	1	0.8339664726151254	0.9634340222575517
40	1	2	0.9778753988728712	0.9634340222575517
40	5	1	0.8336157356595869	0.9634340222575517
40	5	2	0.929908247685902	0.9650238473767886
40	10	1	0.950014638957787	0.9634340222575517
40	10	2	-0.8391735678341524	0.9634340222575517
50	1	1	0.8339664726151254	0.9634340222575517
50	1	2	0.9778753988728712	0.9634340222575517
50	5	1	0.8336157356595869	0.9634340222575517
50	5	2	0.929908247685902	0.9650238473767886
50	10	1	0.950014638957787	0.9634340222575517
50	10	2	-0.8391735678341524	0.9634340222575517
60	1	1	0.8339664726151254	0.9634340222575517
60	1	2	0.9778753988728712	0.9634340222575517
60	5	1	0.8336157356595869	0.9634340222575517
60	5	2	0.929908247685902	0.9650238473767886
60	10	1	0.950014638957787	0.9634340222575517
60	10	2	-0.8391735678341524	0.9634340222575517
70	1	1	0.8339664726151254	0.9634340222575517
70	1	2	0.9778753988728712	0.9634340222575517
70	5	1	0.8336157356595869	0.9634340222575517
70	5	2	0.929908247685902	0.9650238473767886
70	10	1	0.950014638957787	0.9634340222575517
70	10	2	-0.8391735678341524	0.9634340222575517
80	1	1	0.8339664726151254	0.9634340222575517
80	1	2	0.9778753988728712	0.9634340222575517
80	5	1	0.8336157356595869	0.9634340222575517
80	5	2	0.929908247685902	0.9650238473767886
80	10	1	0.950014638957787	0.9634340222575517
80	10	2	-0.8391735678341524	0.9634340222575517
90	1	1	0.8339664726151254	0.9634340222575517
90	1	2	0.9778753988728712	0.9634340222575517
90	5	1	0.8336157356595869	0.9634340222575517
