K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.7111477888434692	0.9618441971383148
10	1	2	0.8723077889775434	0.9634340222575517
10	5	1	0.9301956952748927	0.9650238473767886
10	5	2	7.454666066391232	0.6565977742448331
10	10	1	13.97913643750759	0.6565977742448331
10	10	2	20.50360680862395	0.6565977742448331
20	1	1	0.7111477888434692	0.9618441971383148
20	1	2	0.8581141045838435	0.9650238473767886
20	5	1	0.9301956952748927	0.9650238473767886
20	5	2	7.454666066391232	0.6565977742448331
20	10	1	13.97913643750759	0.6565977742448331
20	10	2	20.50360680862395	0.6565977742448331
30	1	1	0.9405417398998235	0.9634340222575517
30	1	2	0.8581141045838435	0.9650238473767886
30	5	1	0.9301956952748927	0.9650238473767886
30	5	2	7.454666066391232	0.6565977742448331
30	10	1	13.97913643750759	0.6565977742448331
30	10	2	20.50360680862395	0.6565977742448331
40	1	1	0.9405417398998235	0.9634340222575517
40	1	2	0.8581141045838435	0.9650238473767886
40	5	1	0.9301956952748927	0.9650238473767886
40	5	2	7.454666066391232	0.6565977742448331
40	10	1	13.97913643750759	0.6565977742448331
40	10	2	20.50360680862395	0.6565977742448331
50	1	1	0.9405417398998235	0.9634340222575517
50	1	2	0.8581141045838435	0.9650238473767886
50	5	1	0.9301956952748927	0.9650238473767886
50	5	2	7.454666066391232	0.6565977742448331
50	10	1	13.97913643750759	0.6565977742448331
50	10	2	20.50360680862395	0.6565977742448331
60	1	1	0.9405417398998235	0.9634340222575517
60	1	2	0.8581141045838435	0.9650238473767886
60	5	1	0.9301956952748927	0.9650238473767886
60	5	2	7.454666066391232	0.6565977742448331
60	10	1	13.97913643750759	0.6565977742448331
60	10	2	20.50360680862395	0.6565977742448331
70	1	1	0.9405417398998235	0.9634340222575517
70	1	2	0.8581141045838435	0.9650238473767886
70	5	1	0.9301956952748927	0.9650238473767886
70	5	2	7.454666066391232	0.6565977742448331
70	10	1	13.97913643750759	0.6565977742448331
70	10	2	20.50360680862395	0.6565977742448331
80	1	1	0.9405417398998235	0.9634340222575517
80	1	2	0.8581141045838435	0.9650238473767886
80	5	1	0.9301956952748927	0.9650238473767886
80	5	2	7.454666066391232	0.6565977742448331
80	10	1	13.97913643750759	0.6565977742448331
80	10	2	20.50360680862395	0.6565977742448331
90	1	1	0.9405417398998235	0.9634340222575517
90	1	2	0.8581141045838435	0.9650238473767886
90	5	1	0.9301956952748927	0.9650238473767886
90	5	2	7.454666066391232	0.6565977742448331
90	10	1	13.97913643750759	0.6565977742448331
90	10	2	20.50360680862395	0.6565977742448331
100	1	1	0.9405417398998235	0.9634340222575517
100	1	2	0.8581141045838435	0.9650238473767886
100	5	1	0.9301956952748927	0.9650238473767886
100	5	2	7.454666066391232	0.6565977742448331
100	10	1	13.97913643750759	0.6565977742448331
100	10	2	20.50360680862395	0.6565977742448331
---------
10	1	1	0.7111477888434692	0.9857142857142858
10	1	2	0.8723077889775434	0.9857142857142858
10	5	1	0.9301956952748927	0.9857142857142858
10	5	2	7.454666066391232	0.6428571428571429
10	10	1	13.97913643750759	0.6428571428571429
10	10	2	20.50360680862395	0.6428571428571429
20	1	1	0.7111477888434692	0.9857142857142858
20	1	2	0.8581141045838435	0.9857142857142858
20	5	1	0.9301956952748927	0.9857142857142858
20	5	2	7.454666066391232	0.6428571428571429
20	10	1	13.97913643750759	0.6428571428571429
20	10	2	20.50360680862395	0.6428571428571429
30	1	1	0.9405417398998235	0.9857142857142858
30	1	2	0.8581141045838435	0.9857142857142858
30	5	1	0.9301956952748927	0.9857142857142858
30	5	2	7.454666066391232	0.6428571428571429
30	10	1	13.97913643750759	0.6428571428571429
30	10	2	20.50360680862395	0.6428571428571429
40	1	1	0.9405417398998235	0.9857142857142858
40	1	2	0.8581141045838435	0.9857142857142858
40	5	1	0.9301956952748927	0.9857142857142858
40	5	2	7.454666066391232	0.6428571428571429
40	10	1	13.97913643750759	0.6428571428571429
40	10	2	20.50360680862395	0.6428571428571429
50	1	1	0.9405417398998235	0.9857142857142858
50	1	2	0.8581141045838435	0.9857142857142858
50	5	1	0.9301956952748927	0.9857142857142858
50	5	2	7.454666066391232	0.6428571428571429
50	10	1	13.97913643750759	0.6428571428571429
50	10	2	20.50360680862395	0.6428571428571429
60	1	1	0.9405417398998235	0.9857142857142858
60	1	2	0.8581141045838435	0.9857142857142858
60	5	1	0.9301956952748927	0.9857142857142858
60	5	2	7.454666066391232	0.6428571428571429
60	10	1	13.97913643750759	0.6428571428571429
60	10	2	20.50360680862395	0.6428571428571429
70	1	1	0.9405417398998235	0.9857142857142858
70	1	2	0.8581141045838435	0.9857142857142858
70	5	1	0.9301956952748927	0.9857142857142858
70	5	2	7.454666066391232	0.6428571428571429
70	10	1	13.97913643750759	0.6428571428571429
70	10	2	20.50360680862395	0.6428571428571429
80	1	1	0.9405417398998235	0.9857142857142858
80	1	2	0.8581141045838435	0.9857142857142858
80	5	1	0.9301956952748927	0.9857142857142858
80	5	2	7.454666066391232	0.6428571428571429
80	10	1	13.97913643750759	0.6428571428571429
80	10	2	20.50360680862395	0.6428571428571429
90	1	1	0.9405417398998235	0.9857142857142858
90	1	2	0.8581141045838435	0.9857142857142858
90	5	1	0.9301956952748927	0.9857142857142858
90	5	2	7.454666066391232	0.6428571428571429
90	10	1	13.97913643750759	0.6428571428571429
90	10	2	20.50360680862395	0.6428571428571429
100	1	1	0.9405417398998235	0.9857142857142858
100	1	2	0.8581141045838435	0.9857142857142858
100	5	1	0.9301956952748927	0.9857142857142858
100	5	2	7.454666066391232	0.6428571428571429
100	10	1	13.97913643750759	0.6428571428571429
100	10	2	20.50360680862395	0.6428571428571429
