t980	t1088	0.0	0.32
t980	t1233	0.0	0.3431372549019608
t980	t1235	0.0	0.3484848484848485
t980	t1297	0.0	0.34196891191709844
t980	t1768	0.0	0.358974358974359
t980	t1952	0.0	0.3645833333333333
t980	t2023	0.9683544303797469	0.920863309352518
t980	t3170	0.0	0.3299492385786802
t980	t3171	0.0	0.35978835978835977
t980	t3172	0.0	0.3867403314917127
t980	t3173	0.0	0.35602094240837695
t980	t3174	0.003076923076923077	0.39037433155080214
t980	t3175	0.002967359050445104	0.34054054054054056
t980	t3176	0.0	0.3439153439153439
t980	t3177	0.003194888178913738	0.3626943005181347
t980	t3178	0.0	0.3403141361256545
t980	t3179	0.003367003367003367	0.33497536945812806
t980	t3495	0.0	0.3612565445026178
t980	t3790	0.0	0.36363636363636365
t980	t3791	0.020618556701030927	0.3670212765957447
t980	t3792	0.0	0.3487179487179487
t980	t3793	0.0	0.32978723404255317
t980	t3794	0.0	0.3316831683168317
t980	t3795	0.0058823529411764705	0.3582887700534759
t980	t3796	0.0	0.3631578947368421
t980	t3797	0.0	0.3147208121827411
t980	t3798	0.0	0.34536082474226804
t980	t3799	0.0	0.33678756476683935
t980	t3828	0.0	0.3248730964467005
t980	t3829	0.0	0.36649214659685864
t980	t4638	0.0	0.3473684210526316
t980	t5015	0.0	0.315
t980	t5201	0.0031545741324921135	0.3384615384615385
t980	t5202	0.0	0.35294117647058826
t980	t5203	0.0	0.3069306930693069
t980	t5204	0.0	0.32275132275132273
t980	t5205	0.0	0.36597938144329895
t980	t5207	0.0	0.335
t980	t5234	0.0	0.35609756097560974
t980	t5248	0.0	0.35714285714285715
t980	t5290	0.0	0.4166666666666667
t980	t5291	0.0	0.3631578947368421
t980	t5292	0.0	0.3368421052631579
t980	t5293	0.0	0.31862745098039214
t980	t5294	0.0	0.3526315789473684
t980	t5295	0.0	0.3385416666666667
t980	t5296	0.0	0.37055837563451777
t980	t5297	0.0	0.34210526315789475
t980	t5298	0.0	0.3160621761658031
t980	t5299	0.0	0.31313131313131315
t980	t5430	0.0	0.30612244897959184
t980	t5431	0.0	0.31382978723404253
t980	t5432	0.0	0.3541666666666667
t980	t5433	0.0	0.35106382978723405
t980	t5434	0.0	0.3484848484848485
t980	t5435	0.0	0.3487179487179487
t980	t5436	0.0	0.3763440860215054
t980	t5437	0.0	0.328042328042328
t980	t5438	0.0	0.3247422680412371
t980	t5439	0.0	0.35384615384615387
t980	t6000	0.0	0.33507853403141363
t980	t6186	0.0	0.37433155080213903
t980	t6521	0.0	0.3422459893048128
t980	t6522	0.0	0.3435897435897436
t980	t6523	0.0	0.37362637362637363
t980	t6524	0.0	0.34375
t980	t6525	0.0	0.4095744680851064
t980	t6526	0.0	0.359375
t980	t6527	0.0	0.3333333333333333
t980	t6528	0.0	0.38461538461538464
t980	t6529	0.0	0.275
t980	t7072	0.0	0.34183673469387754
t980	t7075	0.0	0.34673366834170855
t980	t7443	0.0	0.40437158469945356
t980	t7445	0.0	0.3247422680412371
t980	t8001	0.0	0.35678391959798994
t980	t8337	0.0	0.34375
t980	t8368	0.0	0.3602150537634409
t980	t8369	0.0030959752321981426	0.36507936507936506
t980	t8470	0.0	0.36649214659685864
t980	t8474	0.0	0.3891891891891892
t980	t8475	0.0	0.3641025641025641
t980	t8476	0.0	0.40932642487046633
t980	t8477	0.0	0.3283582089552239
t980	t8660	0.0	0.3230769230769231
t980	t8661	0.003236245954692557	0.30612244897959184
t980	t8662	0.0	0.3622448979591837
t980	t8664	0.0	0.3626943005181347
t980	t8665	0.0	0.37305699481865284
t980	t9514	0.0	0.32642487046632124
