Experiment	1	-44.074298951122934	33.102744048877064	200000	0
Experiment	2	-49.28611180658763	27.89093119341237	200000	0
Experiment	3	-44.76752619589922	32.409516804100775	199999	0
Experiment	4	-53.15271128491286	24.024331715087136	199998	0
Experiment	5	-37.27307987951752	39.90396312048248	200000	0
Experiment	6	-47.75456585631157	29.422477143688425	200000	0
Experiment	7	-61.84940405720695	15.327638942793051	200000	0
Experiment	8	-59.37426093223789	17.80278206776211	200000	0
Experiment	9	-51.64404560319388	25.532997396806117	200000	0
Experiment	10	-63.17175459383478	14.00528840616522	200000	0
Experiment	11	-49.40691009824181	27.77013290175819	200000	0
Experiment	12	-47.39894200883034	29.77810099116966	199999	0
Experiment	13	-46.87737498942261	30.299668010577385	200000	0
Experiment	14	-51.51288116181023	25.66416183818977	200000	0
Experiment	15	-61.94843546805241	15.228607531947588	200000	0
Experiment	16	-54.79095160708082	22.386091392919177	200000	0
Experiment	17	-55.406288491541936	21.77075450845806	199999	0
Experiment	18	-46.47883571594695	30.698207284053048	200000	0
Experiment	19	-41.08090702112586	36.09613597887414	200000	0
Experiment	20	-51.743028445007816	25.43401455499218	200000	0
Experiment	21	-40.20107052408745	36.97597247591255	200000	0
