K_max	Best Sigma	Accuracy
10	0.5790247627655292	0.9602543720190779
20	0.7708355316805113	0.9666136724960255
30	0.7708355316805113	0.9666136724960255
40	0.9554985955541486	0.9682034976152624
50	0.9554985955541486	0.9682034976152624
60	0.9554985955541486	0.9682034976152624
70	0.9554985955541486	0.9682034976152624
80	0.9554985955541486	0.9682034976152624
90	0.9554985955541486	0.9682034976152624
100	0.9554985955541486	0.9682034976152624
---------
10	0.5790247627655292	0.9428571428571428
20	0.7708355316805113	0.9571428571428572
30	0.7708355316805113	0.9571428571428572
40	0.9554985955541486	0.9571428571428572
50	0.9554985955541486	0.9571428571428572
60	0.9554985955541486	0.9571428571428572
70	0.9554985955541486	0.9571428571428572
80	0.9554985955541486	0.9571428571428572
90	0.9554985955541486	0.9571428571428572
100	0.9554985955541486	0.9571428571428572
