K_max	Best Sigma	Accuracy
10	0.812996357145507	0.9682034976152624
20	0.812996357145507	0.9682034976152624
30	0.812996357145507	0.9682034976152624
40	0.812996357145507	0.9682034976152624
50	0.812996357145507	0.9682034976152624
60	0.812996357145507	0.9682034976152624
70	0.812996357145507	0.9682034976152624
80	0.812996357145507	0.9682034976152624
90	0.812996357145507	0.9682034976152624
100	0.812996357145507	0.9682034976152624
---------
10	0.812996357145507	0.9428571428571428
20	0.812996357145507	0.9428571428571428
30	0.812996357145507	0.9428571428571428
40	0.812996357145507	0.9428571428571428
50	0.812996357145507	0.9428571428571428
60	0.812996357145507	0.9428571428571428
70	0.812996357145507	0.9428571428571428
80	0.812996357145507	0.9428571428571428
90	0.812996357145507	0.9428571428571428
100	0.812996357145507	0.9428571428571428
