K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	1.0511654331312368	0.9554848966613673
10	1	2	0.9137538624328256	0.9618441971383148
10	5	1	0.8091530778886965	0.9618441971383148
10	5	2	-0.9467228890803877	0.9618441971383148
10	10	1	-0.6619644841537846	0.9570747217806042
10	10	2	-2.0558424842190157	0.9077901430842608
20	1	1	1.0511654331312368	0.9554848966613673
20	1	2	0.9137538624328256	0.9618441971383148
20	5	1	0.8091530778886965	0.9618441971383148
20	5	2	-0.9467228890803877	0.9618441971383148
20	10	1	0.9104457028106235	0.9618441971383148
20	10	2	-1.5851945864106374	0.9348171701112877
30	1	1	-0.8390706517534962	0.9634340222575517
30	1	2	0.9137538624328256	0.9618441971383148
30	5	1	0.8091530778886965	0.9618441971383148
30	5	2	-0.9467228890803877	0.9618441971383148
30	10	1	0.9104457028106235	0.9618441971383148
30	10	2	-1.5851945864106374	0.9348171701112877
40	1	1	-0.8390706517534962	0.9634340222575517
40	1	2	0.9137538624328256	0.9618441971383148
40	5	1	0.8091530778886965	0.9618441971383148
40	5	2	-0.9467228890803877	0.9618441971383148
40	10	1	0.9104457028106235	0.9618441971383148
40	10	2	-1.5851945864106374	0.9348171701112877
50	1	1	-0.8390706517534962	0.9634340222575517
50	1	2	0.9137538624328256	0.9618441971383148
50	5	1	0.8091530778886965	0.9618441971383148
50	5	2	-0.9467228890803877	0.9618441971383148
50	10	1	0.9104457028106235	0.9618441971383148
50	10	2	-1.5851945864106374	0.9348171701112877
60	1	1	-0.8390706517534962	0.9634340222575517
60	1	2	0.9137538624328256	0.9618441971383148
60	5	1	0.8091530778886965	0.9618441971383148
60	5	2	-0.9467228890803877	0.9618441971383148
60	10	1	0.9104457028106235	0.9618441971383148
60	10	2	-1.337944381992312	0.9379968203497615
70	1	1	-0.8390706517534962	0.9634340222575517
70	1	2	0.9137538624328256	0.9618441971383148
70	5	1	0.8091530778886965	0.9618441971383148
70	5	2	-0.9467228890803877	0.9618441971383148
70	10	1	-0.8399979377394059	0.9634340222575517
70	10	2	0.7342333974865264	0.958664546899841
80	1	1	-0.8390706517534962	0.9634340222575517
80	1	2	0.8660622331267244	0.9634340222575517
80	5	1	0.8091530778886965	0.9618441971383148
80	5	2	-0.8376712089150996	0.9634340222575517
80	10	1	-0.8399979377394059	0.9634340222575517
80	10	2	0.7342333974865264	0.958664546899841
90	1	1	-0.8390706517534962	0.9634340222575517
90	1	2	0.8660622331267244	0.9634340222575517
90	5	1	0.8091530778886965	0.9618441971383148
90	5	2	-0.8376712089150996	0.9634340222575517
90	10	1	-0.8399979377394059	0.9634340222575517
90	10	2	-0.9863112969094513	0.9602543720190779
100	1	1	-0.8390706517534962	0.9634340222575517
100	1	2	0.8660622331267244	0.9634340222575517
100	5	1	0.8091530778886965	0.9618441971383148
100	5	2	-0.8376712089150996	0.9634340222575517
100	10	1	-0.8399979377394059	0.9634340222575517
100	10	2	-0.9863112969094513	0.9602543720190779
---------
10	1	1	1.0511654331312368	1.0
10	1	2	0.9137538624328256	1.0
10	5	1	0.8091530778886965	1.0
10	5	2	-0.9467228890803877	1.0
10	10	1	-0.6619644841537846	0.9857142857142858
10	10	2	-2.0558424842190157	0.8714285714285714
20	1	1	1.0511654331312368	1.0
20	1	2	0.9137538624328256	1.0
20	5	1	0.8091530778886965	1.0
20	5	2	-0.9467228890803877	1.0
20	10	1	0.9104457028106235	1.0
20	10	2	-1.5851945864106374	0.9571428571428572
30	1	1	-0.8390706517534962	1.0
30	1	2	0.9137538624328256	1.0
30	5	1	0.8091530778886965	1.0
30	5	2	-0.9467228890803877	1.0
30	10	1	0.9104457028106235	1.0
30	10	2	-1.5851945864106374	0.9571428571428572
40	1	1	-0.8390706517534962	1.0
40	1	2	0.9137538624328256	1.0
40	5	1	0.8091530778886965	1.0
40	5	2	-0.9467228890803877	1.0
40	10	1	0.9104457028106235	1.0
40	10	2	-1.5851945864106374	0.9571428571428572
50	1	1	-0.8390706517534962	1.0
50	1	2	0.9137538624328256	1.0
50	5	1	0.8091530778886965	1.0
50	5	2	-0.9467228890803877	1.0
50	10	1	0.9104457028106235	1.0
50	10	2	-1.5851945864106374	0.9571428571428572
60	1	1	-0.8390706517534962	1.0
60	1	2	0.9137538624328256	1.0
60	5	1	0.8091530778886965	1.0
60	5	2	-0.9467228890803877	1.0
60	10	1	0.9104457028106235	1.0
60	10	2	-1.337944381992312	0.9714285714285714
70	1	1	-0.8390706517534962	1.0
70	1	2	0.9137538624328256	1.0
70	5	1	0.8091530778886965	1.0
70	5	2	-0.9467228890803877	1.0
70	10	1	-0.8399979377394059	1.0
70	10	2	0.7342333974865264	1.0
80	1	1	-0.8390706517534962	1.0
80	1	2	0.8660622331267244	1.0
80	5	1	0.8091530778886965	1.0
80	5	2	-0.8376712089150996	1.0
80	10	1	-0.8399979377394059	1.0
80	10	2	0.7342333974865264	1.0
90	1	1	-0.8390706517534962	1.0
90	1	2	0.8660622331267244	1.0
90	5	1	0.8091530778886965	1.0
90	5	2	-0.8376712089150996	1.0
90	10	1	-0.8399979377394059	1.0
90	10	2	-0.9863112969094513	1.0
100	1	1	-0.8390706517534962	1.0
100	1	2	0.8660622331267244	1.0
100	5	1	0.8091530778886965	1.0
100	5	2	-0.8376712089150996	1.0
100	10	1	-0.8399979377394059	1.0
100	10	2	-0.9863112969094513	1.0
