K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9040325987956093	0.9618441971383148
10	1	2	0.6932570218670444	0.9570747217806042
10	5	1	0.8628271927101513	0.9634340222575517
10	5	2	-0.9117735384911408	0.9618441971383148
10	10	1	-0.867001781115361	0.9618441971383148
10	10	2	-1.255981153566165	0.9443561208267091
20	1	1	0.9040325987956093	0.9618441971383148
20	1	2	0.6932570218670444	0.9570747217806042
20	5	1	0.8628271927101513	0.9634340222575517
20	5	2	-0.9117735384911408	0.9618441971383148
20	10	1	-0.8547607833183959	0.9634340222575517
20	10	2	-0.9800666180381661	0.9602543720190779
30	1	1	-0.8564965176299819	0.9634340222575517
30	1	2	0.9329274738725883	0.9618441971383148
30	5	1	0.8628271927101513	0.9634340222575517
30	5	2	-0.9117735384911408	0.9618441971383148
30	10	1	-0.8547607833183959	0.9634340222575517
30	10	2	-0.9800666180381661	0.9602543720190779
40	1	1	-0.8564965176299819	0.9634340222575517
40	1	2	0.8606101867884044	0.9634340222575517
40	5	1	0.8628271927101513	0.9634340222575517
40	5	2	-0.9117735384911408	0.9618441971383148
40	10	1	-0.8547607833183959	0.9634340222575517
40	10	2	-0.9800666180381661	0.9602543720190779
50	1	1	-0.8564965176299819	0.9634340222575517
50	1	2	0.8606101867884044	0.9634340222575517
50	5	1	0.8628271927101513	0.9634340222575517
50	5	2	-0.9117735384911408	0.9618441971383148
50	10	1	-0.8547607833183959	0.9634340222575517
50	10	2	-0.9800666180381661	0.9602543720190779
60	1	1	-0.8564965176299819	0.9634340222575517
60	1	2	0.8606101867884044	0.9634340222575517
60	5	1	0.8628271927101513	0.9634340222575517
60	5	2	-0.9117735384911408	0.9618441971383148
60	10	1	-0.8547607833183959	0.9634340222575517
60	10	2	0.8526657849741713	0.9634340222575517
70	1	1	-0.8564965176299819	0.9634340222575517
70	1	2	0.8606101867884044	0.9634340222575517
70	5	1	0.8628271927101513	0.9634340222575517
70	5	2	-0.9117735384911408	0.9618441971383148
70	10	1	-0.8547607833183959	0.9634340222575517
70	10	2	0.8526657849741713	0.9634340222575517
80	1	1	-0.8564965176299819	0.9634340222575517
80	1	2	0.8606101867884044	0.9634340222575517
80	5	1	0.8628271927101513	0.9634340222575517
80	5	2	-0.9117735384911408	0.9618441971383148
80	10	1	-0.8547607833183959	0.9634340222575517
80	10	2	0.8526657849741713	0.9634340222575517
90	1	1	-0.8564965176299819	0.9634340222575517
90	1	2	0.8606101867884044	0.9634340222575517
90	5	1	0.8628271927101513	0.9634340222575517
90	5	2	-0.9117735384911408	0.9618441971383148
90	10	1	-0.8547607833183959	0.9634340222575517
90	10	2	0.8526657849741713	0.9634340222575517
100	1	1	-0.8564965176299819	0.9634340222575517
100	1	2	0.8606101867884044	0.9634340222575517
100	5	1	0.8628271927101513	0.9634340222575517
100	5	2	-0.9117735384911408	0.9618441971383148
100	10	1	-0.8547607833183959	0.9634340222575517
100	10	2	0.8526657849741713	0.9634340222575517
---------
10	1	1	0.9040325987956093	1.0
10	1	2	0.6932570218670444	0.9857142857142858
10	5	1	0.8628271927101513	1.0
10	5	2	-0.9117735384911408	1.0
10	10	1	-0.867001781115361	1.0
10	10	2	-1.255981153566165	0.9714285714285714
20	1	1	0.9040325987956093	1.0
20	1	2	0.6932570218670444	0.9857142857142858
20	5	1	0.8628271927101513	1.0
20	5	2	-0.9117735384911408	1.0
20	10	1	-0.8547607833183959	1.0
20	10	2	-0.9800666180381661	1.0
30	1	1	-0.8564965176299819	1.0
30	1	2	0.9329274738725883	1.0
30	5	1	0.8628271927101513	1.0
30	5	2	-0.9117735384911408	1.0
30	10	1	-0.8547607833183959	1.0
30	10	2	-0.9800666180381661	1.0
40	1	1	-0.8564965176299819	1.0
40	1	2	0.8606101867884044	1.0
40	5	1	0.8628271927101513	1.0
40	5	2	-0.9117735384911408	1.0
40	10	1	-0.8547607833183959	1.0
40	10	2	-0.9800666180381661	1.0
50	1	1	-0.8564965176299819	1.0
50	1	2	0.8606101867884044	1.0
50	5	1	0.8628271927101513	1.0
50	5	2	-0.9117735384911408	1.0
50	10	1	-0.8547607833183959	1.0
50	10	2	-0.9800666180381661	1.0
60	1	1	-0.8564965176299819	1.0
60	1	2	0.8606101867884044	1.0
60	5	1	0.8628271927101513	1.0
60	5	2	-0.9117735384911408	1.0
60	10	1	-0.8547607833183959	1.0
60	10	2	0.8526657849741713	1.0
70	1	1	-0.8564965176299819	1.0
70	1	2	0.8606101867884044	1.0
70	5	1	0.8628271927101513	1.0
70	5	2	-0.9117735384911408	1.0
70	10	1	-0.8547607833183959	1.0
70	10	2	0.8526657849741713	1.0
80	1	1	-0.8564965176299819	1.0
80	1	2	0.8606101867884044	1.0
80	5	1	0.8628271927101513	1.0
80	5	2	-0.9117735384911408	1.0
80	10	1	-0.8547607833183959	1.0
80	10	2	0.8526657849741713	1.0
90	1	1	-0.8564965176299819	1.0
90	1	2	0.8606101867884044	1.0
90	5	1	0.8628271927101513	1.0
90	5	2	-0.9117735384911408	1.0
90	10	1	-0.8547607833183959	1.0
90	10	2	0.8526657849741713	1.0
100	1	1	-0.8564965176299819	1.0
100	1	2	0.8606101867884044	1.0
100	5	1	0.8628271927101513	1.0
100	5	2	-0.9117735384911408	1.0
100	10	1	-0.8547607833183959	1.0
100	10	2	0.8526657849741713	1.0
