K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.8548028364796244	0.9634340222575517
10	1	2	0.8352412038198881	0.9634340222575517
10	5	1	0.8170791741377416	0.9634340222575517
10	5	2	5.049401540327309	0.6868044515103339
10	10	1	13.324523263446785	0.6581875993640699
10	10	2	20.823765745802717	0.6581875993640699
20	1	1	-0.8548028364796244	0.9634340222575517
20	1	2	0.8352412038198881	0.9634340222575517
20	5	1	0.8170791741377416	0.9634340222575517
20	5	2	5.049401540327309	0.6868044515103339
20	10	1	13.324523263446785	0.6581875993640699
20	10	2	20.823765745802717	0.6581875993640699
30	1	1	-0.8548028364796244	0.9634340222575517
30	1	2	0.8352412038198881	0.9634340222575517
30	5	1	0.8170791741377416	0.9634340222575517
30	5	2	4.834596330560662	0.6947535771065183
30	10	1	13.324523263446785	0.6581875993640699
30	10	2	20.823765745802717	0.6581875993640699
40	1	1	-0.8548028364796244	0.9634340222575517
40	1	2	0.8352412038198881	0.9634340222575517
40	5	1	0.8170791741377416	0.9634340222575517
40	5	2	4.722952513471852	0.7027027027027027
40	10	1	13.324523263446785	0.6581875993640699
40	10	2	20.823765745802717	0.6581875993640699
50	1	1	-0.8548028364796244	0.9634340222575517
50	1	2	0.8352412038198881	0.9634340222575517
50	5	1	0.8170791741377416	0.9634340222575517
50	5	2	4.336985292402985	0.7186009538950715
50	10	1	13.324523263446785	0.6581875993640699
50	10	2	20.823765745802717	0.6581875993640699
60	1	1	-0.8548028364796244	0.9634340222575517
60	1	2	0.8352412038198881	0.9634340222575517
60	5	1	0.8170791741377416	0.9634340222575517
60	5	2	4.336985292402985	0.7186009538950715
60	10	1	13.324523263446785	0.6581875993640699
60	10	2	20.823765745802717	0.6581875993640699
70	1	1	-0.8548028364796244	0.9634340222575517
70	1	2	0.8352412038198881	0.9634340222575517
70	5	1	0.8170791741377416	0.9634340222575517
70	5	2	4.336985292402985	0.7186009538950715
70	10	1	13.324523263446785	0.6581875993640699
70	10	2	20.823765745802717	0.6581875993640699
80	1	1	-0.8548028364796244	0.9634340222575517
80	1	2	0.8352412038198881	0.9634340222575517
80	5	1	0.8170791741377416	0.9634340222575517
80	5	2	4.336985292402985	0.7186009538950715
80	10	1	13.324523263446785	0.6581875993640699
80	10	2	20.823765745802717	0.6581875993640699
90	1	1	-0.8548028364796244	0.9634340222575517
90	1	2	0.8352412038198881	0.9634340222575517
90	5	1	0.8170791741377416	0.9634340222575517
90	5	2	4.336985292402985	0.7186009538950715
90	10	1	13.324523263446785	0.6581875993640699
90	10	2	20.823765745802717	0.6581875993640699
100	1	1	-0.8548028364796244	0.9634340222575517
100	1	2	0.8352412038198881	0.9634340222575517
100	5	1	0.8170791741377416	0.9634340222575517
100	5	2	4.336985292402985	0.7186009538950715
100	10	1	13.324523263446785	0.6581875993640699
100	10	2	20.823765745802717	0.6581875993640699
---------
10	1	1	-0.8548028364796244	1.0
10	1	2	0.8352412038198881	1.0
10	5	1	0.8170791741377416	1.0
10	5	2	5.049401540327309	0.6428571428571429
10	10	1	13.324523263446785	0.6285714285714286
10	10	2	20.823765745802717	0.6285714285714286
20	1	1	-0.8548028364796244	1.0
20	1	2	0.8352412038198881	1.0
20	5	1	0.8170791741377416	1.0
20	5	2	5.049401540327309	0.6428571428571429
20	10	1	13.324523263446785	0.6285714285714286
20	10	2	20.823765745802717	0.6285714285714286
30	1	1	-0.8548028364796244	1.0
30	1	2	0.8352412038198881	1.0
30	5	1	0.8170791741377416	1.0
30	5	2	4.834596330560662	0.6571428571428571
30	10	1	13.324523263446785	0.6285714285714286
30	10	2	20.823765745802717	0.6285714285714286
40	1	1	-0.8548028364796244	1.0
40	1	2	0.8352412038198881	1.0
40	5	1	0.8170791741377416	1.0
40	5	2	4.722952513471852	0.6571428571428571
40	10	1	13.324523263446785	0.6285714285714286
40	10	2	20.823765745802717	0.6285714285714286
50	1	1	-0.8548028364796244	1.0
50	1	2	0.8352412038198881	1.0
50	5	1	0.8170791741377416	1.0
50	5	2	4.336985292402985	0.6571428571428571
50	10	1	13.324523263446785	0.6285714285714286
50	10	2	20.823765745802717	0.6285714285714286
60	1	1	-0.8548028364796244	1.0
60	1	2	0.8352412038198881	1.0
60	5	1	0.8170791741377416	1.0
60	5	2	4.336985292402985	0.6571428571428571
60	10	1	13.324523263446785	0.6285714285714286
60	10	2	20.823765745802717	0.6285714285714286
70	1	1	-0.8548028364796244	1.0
70	1	2	0.8352412038198881	1.0
70	5	1	0.8170791741377416	1.0
70	5	2	4.336985292402985	0.6571428571428571
70	10	1	13.324523263446785	0.6285714285714286
70	10	2	20.823765745802717	0.6285714285714286
80	1	1	-0.8548028364796244	1.0
80	1	2	0.8352412038198881	1.0
80	5	1	0.8170791741377416	1.0
80	5	2	4.336985292402985	0.6571428571428571
80	10	1	13.324523263446785	0.6285714285714286
80	10	2	20.823765745802717	0.6285714285714286
90	1	1	-0.8548028364796244	1.0
90	1	2	0.8352412038198881	1.0
90	5	1	0.8170791741377416	1.0
90	5	2	4.336985292402985	0.6571428571428571
90	10	1	13.324523263446785	0.6285714285714286
90	10	2	20.823765745802717	0.6285714285714286
100	1	1	-0.8548028364796244	1.0
100	1	2	0.8352412038198881	1.0
100	5	1	0.8170791741377416	1.0
100	5	2	4.336985292402985	0.6571428571428571
100	10	1	13.324523263446785	0.6285714285714286
100	10	2	20.823765745802717	0.6285714285714286
