K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.941875761635748	0.9618441971383148
10	1	2	-0.8400953841604126	0.9634340222575517
10	5	1	-0.8406299977184588	0.9634340222575517
10	5	2	-0.6543112703327443	0.958664546899841
10	10	1	-0.8241529238697832	0.9634340222575517
10	10	2	-0.899447849590673	0.9618441971383148
20	1	1	-0.941875761635748	0.9618441971383148
20	1	2	-0.8400953841604126	0.9634340222575517
20	5	1	-0.8406299977184588	0.9634340222575517
20	5	2	-0.7291255838159493	0.9618441971383148
20	10	1	-0.8241529238697832	0.9634340222575517
20	10	2	-0.899447849590673	0.9618441971383148
30	1	1	-0.941875761635748	0.9618441971383148
30	1	2	-0.8400953841604126	0.9634340222575517
30	5	1	-0.8406299977184588	0.9634340222575517
30	5	2	-0.7291255838159493	0.9618441971383148
30	10	1	-0.8241529238697832	0.9634340222575517
30	10	2	-0.899447849590673	0.9618441971383148
40	1	1	-0.941875761635748	0.9618441971383148
40	1	2	-0.8400953841604126	0.9634340222575517
40	5	1	-0.8406299977184588	0.9634340222575517
40	5	2	-0.8188640254063904	0.9634340222575517
40	10	1	-0.8241529238697832	0.9634340222575517
40	10	2	-0.8254255127612141	0.9634340222575517
50	1	1	-0.941875761635748	0.9618441971383148
50	1	2	-0.8400953841604126	0.9634340222575517
50	5	1	-0.8406299977184588	0.9634340222575517
50	5	2	-0.8188640254063904	0.9634340222575517
50	10	1	-0.8241529238697832	0.9634340222575517
50	10	2	-0.8254255127612141	0.9634340222575517
60	1	1	-0.941875761635748	0.9618441971383148
60	1	2	-0.8400953841604126	0.9634340222575517
60	5	1	-0.8406299977184588	0.9634340222575517
60	5	2	-0.8188640254063904	0.9634340222575517
60	10	1	-0.8241529238697832	0.9634340222575517
60	10	2	-0.8254255127612141	0.9634340222575517
70	1	1	-0.941875761635748	0.9618441971383148
70	1	2	-0.8400953841604126	0.9634340222575517
70	5	1	-0.8406299977184588	0.9634340222575517
70	5	2	-0.8188640254063904	0.9634340222575517
70	10	1	-0.8241529238697832	0.9634340222575517
70	10	2	-0.8254255127612141	0.9634340222575517
80	1	1	-0.941875761635748	0.9618441971383148
80	1	2	-0.8400953841604126	0.9634340222575517
80	5	1	-0.8406299977184588	0.9634340222575517
80	5	2	-0.8188640254063904	0.9634340222575517
80	10	1	-0.8241529238697832	0.9634340222575517
80	10	2	-0.8254255127612141	0.9634340222575517
90	1	1	-0.941875761635748	0.9618441971383148
90	1	2	-0.8400953841604126	0.9634340222575517
90	5	1	-0.8406299977184588	0.9634340222575517
90	5	2	-0.8188640254063904	0.9634340222575517
90	10	1	-0.8241529238697832	0.9634340222575517
90	10	2	-0.8254255127612141	0.9634340222575517
100	1	1	-0.941875761635748	0.9618441971383148
100	1	2	-0.8400953841604126	0.9634340222575517
100	5	1	-0.8406299977184588	0.9634340222575517
100	5	2	-0.8188640254063904	0.9634340222575517
100	10	1	-0.8241529238697832	0.9634340222575517
100	10	2	-0.8254255127612141	0.9634340222575517
---------
10	1	1	-0.941875761635748	1.0
10	1	2	-0.8400953841604126	1.0
10	5	1	-0.8406299977184588	1.0
10	5	2	-0.6543112703327443	0.9857142857142858
10	10	1	-0.8241529238697832	1.0
10	10	2	-0.899447849590673	1.0
20	1	1	-0.941875761635748	1.0
20	1	2	-0.8400953841604126	1.0
20	5	1	-0.8406299977184588	1.0
20	5	2	-0.7291255838159493	1.0
20	10	1	-0.8241529238697832	1.0
20	10	2	-0.899447849590673	1.0
30	1	1	-0.941875761635748	1.0
30	1	2	-0.8400953841604126	1.0
30	5	1	-0.8406299977184588	1.0
30	5	2	-0.7291255838159493	1.0
30	10	1	-0.8241529238697832	1.0
30	10	2	-0.899447849590673	1.0
40	1	1	-0.941875761635748	1.0
40	1	2	-0.8400953841604126	1.0
40	5	1	-0.8406299977184588	1.0
40	5	2	-0.8188640254063904	1.0
40	10	1	-0.8241529238697832	1.0
40	10	2	-0.8254255127612141	1.0
50	1	1	-0.941875761635748	1.0
50	1	2	-0.8400953841604126	1.0
50	5	1	-0.8406299977184588	1.0
50	5	2	-0.8188640254063904	1.0
50	10	1	-0.8241529238697832	1.0
50	10	2	-0.8254255127612141	1.0
60	1	1	-0.941875761635748	1.0
60	1	2	-0.8400953841604126	1.0
60	5	1	-0.8406299977184588	1.0
60	5	2	-0.8188640254063904	1.0
60	10	1	-0.8241529238697832	1.0
60	10	2	-0.8254255127612141	1.0
70	1	1	-0.941875761635748	1.0
70	1	2	-0.8400953841604126	1.0
70	5	1	-0.8406299977184588	1.0
70	5	2	-0.8188640254063904	1.0
70	10	1	-0.8241529238697832	1.0
70	10	2	-0.8254255127612141	1.0
80	1	1	-0.941875761635748	1.0
80	1	2	-0.8400953841604126	1.0
80	5	1	-0.8406299977184588	1.0
80	5	2	-0.8188640254063904	1.0
80	10	1	-0.8241529238697832	1.0
80	10	2	-0.8254255127612141	1.0
90	1	1	-0.941875761635748	1.0
90	1	2	-0.8400953841604126	1.0
90	5	1	-0.8406299977184588	1.0
90	5	2	-0.8188640254063904	1.0
90	10	1	-0.8241529238697832	1.0
90	10	2	-0.8254255127612141	1.0
100	1	1	-0.941875761635748	1.0
100	1	2	-0.8400953841604126	1.0
100	5	1	-0.8406299977184588	1.0
100	5	2	-0.8188640254063904	1.0
100	10	1	-0.8241529238697832	1.0
100	10	2	-0.8254255127612141	1.0
