K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9544124065648136	0.9618441971383148
10	1	2	5.917275087183173	0.6661367249602543
10	5	1	0.7818890811288302	0.9618441971383148
10	5	2	7.741101654960631	0.6581875993640699
10	10	1	16.619943743269364	0.6581875993640699
10	10	2	25.49878583157811	0.6581875993640699
20	1	1	0.9544124065648136	0.9618441971383148
20	1	2	4.5151071323391685	0.7138314785373608
20	5	1	0.7818890811288302	0.9618441971383148
20	5	2	7.741101654960631	0.6581875993640699
20	10	1	16.619943743269364	0.6581875993640699
20	10	2	25.49878583157811	0.6581875993640699
30	1	1	0.9544124065648136	0.9618441971383148
30	1	2	3.8126069160675358	0.7821939586645469
30	5	1	0.7818890811288302	0.9618441971383148
30	5	2	6.066280066326408	0.6597774244833068
30	10	1	16.619943743269364	0.6581875993640699
30	10	2	25.49878583157811	0.6581875993640699
40	1	1	-0.8538338234524507	0.9634340222575517
40	1	2	3.8126069160675358	0.7821939586645469
40	5	1	0.7818890811288302	0.9618441971383148
40	5	2	6.066280066326408	0.6597774244833068
40	10	1	16.619943743269364	0.6581875993640699
40	10	2	25.49878583157811	0.6581875993640699
50	1	1	-0.8538338234524507	0.9634340222575517
50	1	2	3.168453657270046	0.8426073131955485
50	5	1	0.7818890811288302	0.9618441971383148
50	5	2	6.066280066326408	0.6597774244833068
50	10	1	16.619943743269364	0.6581875993640699
50	10	2	25.49878583157811	0.6581875993640699
60	1	1	-0.8538338234524507	0.9634340222575517
60	1	2	1.054922126662024	0.958664546899841
60	5	1	0.7818890811288302	0.9618441971383148
60	5	2	6.066280066326408	0.6597774244833068
60	10	1	16.619943743269364	0.6581875993640699
60	10	2	25.49878583157811	0.6581875993640699
70	1	1	-0.8538338234524507	0.9634340222575517
70	1	2	1.054922126662024	0.958664546899841
70	5	1	0.8590907556678012	0.9634340222575517
70	5	2	6.066280066326408	0.6597774244833068
70	10	1	16.619943743269364	0.6581875993640699
70	10	2	25.49878583157811	0.6581875993640699
80	1	1	-0.8538338234524507	0.9634340222575517
80	1	2	1.025355005688306	0.9602543720190779
80	5	1	0.8590907556678012	0.9634340222575517
80	5	2	6.066280066326408	0.6597774244833068
80	10	1	16.619943743269364	0.6581875993640699
80	10	2	25.49878583157811	0.6581875993640699
90	1	1	-0.8538338234524507	0.9634340222575517
90	1	2	0.9282621148733982	0.9618441971383148
90	5	1	0.8590907556678012	0.9634340222575517
90	5	2	6.066280066326408	0.6597774244833068
90	10	1	16.619943743269364	0.6581875993640699
90	10	2	25.49878583157811	0.6581875993640699
100	1	1	-0.8538338234524507	0.9634340222575517
100	1	2	0.9282621148733982	0.9618441971383148
100	5	1	0.8590907556678012	0.9634340222575517
100	5	2	6.066280066326408	0.6597774244833068
100	10	1	16.619943743269364	0.6581875993640699
100	10	2	25.49878583157811	0.6581875993640699
---------
10	1	1	0.9544124065648136	1.0
10	1	2	5.917275087183173	0.6285714285714286
10	5	1	0.7818890811288302	1.0
10	5	2	7.741101654960631	0.6285714285714286
10	10	1	16.619943743269364	0.6285714285714286
10	10	2	25.49878583157811	0.6285714285714286
20	1	1	0.9544124065648136	1.0
20	1	2	4.5151071323391685	0.6571428571428571
20	5	1	0.7818890811288302	1.0
20	5	2	7.741101654960631	0.6285714285714286
20	10	1	16.619943743269364	0.6285714285714286
20	10	2	25.49878583157811	0.6285714285714286
30	1	1	0.9544124065648136	1.0
30	1	2	3.8126069160675358	0.6714285714285714
30	5	1	0.7818890811288302	1.0
30	5	2	6.066280066326408	0.6285714285714286
30	10	1	16.619943743269364	0.6285714285714286
30	10	2	25.49878583157811	0.6285714285714286
40	1	1	-0.8538338234524507	1.0
40	1	2	3.8126069160675358	0.6714285714285714
40	5	1	0.7818890811288302	1.0
40	5	2	6.066280066326408	0.6285714285714286
40	10	1	16.619943743269364	0.6285714285714286
40	10	2	25.49878583157811	0.6285714285714286
50	1	1	-0.8538338234524507	1.0
50	1	2	3.168453657270046	0.7428571428571429
50	5	1	0.7818890811288302	1.0
50	5	2	6.066280066326408	0.6285714285714286
50	10	1	16.619943743269364	0.6285714285714286
50	10	2	25.49878583157811	0.6285714285714286
60	1	1	-0.8538338234524507	1.0
60	1	2	1.054922126662024	1.0
60	5	1	0.7818890811288302	1.0
60	5	2	6.066280066326408	0.6285714285714286
60	10	1	16.619943743269364	0.6285714285714286
60	10	2	25.49878583157811	0.6285714285714286
70	1	1	-0.8538338234524507	1.0
70	1	2	1.054922126662024	1.0
70	5	1	0.8590907556678012	1.0
70	5	2	6.066280066326408	0.6285714285714286
70	10	1	16.619943743269364	0.6285714285714286
70	10	2	25.49878583157811	0.6285714285714286
80	1	1	-0.8538338234524507	1.0
80	1	2	1.025355005688306	1.0
80	5	1	0.8590907556678012	1.0
80	5	2	6.066280066326408	0.6285714285714286
80	10	1	16.619943743269364	0.6285714285714286
80	10	2	25.49878583157811	0.6285714285714286
90	1	1	-0.8538338234524507	1.0
90	1	2	0.9282621148733982	1.0
90	5	1	0.8590907556678012	1.0
90	5	2	6.066280066326408	0.6285714285714286
90	10	1	16.619943743269364	0.6285714285714286
90	10	2	25.49878583157811	0.6285714285714286
100	1	1	-0.8538338234524507	1.0
100	1	2	0.9282621148733982	1.0
100	5	1	0.8590907556678012	1.0
100	5	2	6.066280066326408	0.6285714285714286
100	10	1	16.619943743269364	0.6285714285714286
100	10	2	25.49878583157811	0.6285714285714286
