K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.41153092586764983	0.9443561208267091
10	1	2	-0.925742369288605	0.9618441971383148
10	5	1	-0.8373345913739373	0.9634340222575517
10	5	2	-5.878912914027912	0.6661367249602543
10	10	1	-17.551222834996754	0.6581875993640699
10	10	2	-26.103643306495897	0.6581875993640699
20	1	1	0.9749868826643155	0.9602543720190779
20	1	2	-0.925742369288605	0.9618441971383148
20	5	1	-0.8373345913739373	0.9634340222575517
20	5	2	-5.878912914027912	0.6661367249602543
20	10	1	-17.551222834996754	0.6581875993640699
20	10	2	-26.103643306495897	0.6581875993640699
30	1	1	0.8436985970763485	0.9634340222575517
30	1	2	-0.8373345913739373	0.9634340222575517
30	5	1	-0.8373345913739373	0.9634340222575517
30	5	2	-5.878912914027912	0.6661367249602543
30	10	1	-17.551222834996754	0.6581875993640699
30	10	2	-26.103643306495897	0.6581875993640699
40	1	1	0.8436985970763485	0.9634340222575517
40	1	2	-0.8373345913739373	0.9634340222575517
40	5	1	-0.8373345913739373	0.9634340222575517
40	5	2	-5.878912914027912	0.6661367249602543
40	10	1	-17.551222834996754	0.6581875993640699
40	10	2	-26.103643306495897	0.6581875993640699
50	1	1	0.8436985970763485	0.9634340222575517
50	1	2	-0.8373345913739373	0.9634340222575517
50	5	1	-0.8373345913739373	0.9634340222575517
50	5	2	-5.878912914027912	0.6661367249602543
50	10	1	-17.551222834996754	0.6581875993640699
50	10	2	-26.103643306495897	0.6581875993640699
60	1	1	0.8436985970763485	0.9634340222575517
60	1	2	-0.8373345913739373	0.9634340222575517
60	5	1	-0.8373345913739373	0.9634340222575517
60	5	2	-5.878912914027912	0.6661367249602543
60	10	1	-17.551222834996754	0.6581875993640699
60	10	2	-26.103643306495897	0.6581875993640699
70	1	1	0.8436985970763485	0.9634340222575517
70	1	2	-0.8373345913739373	0.9634340222575517
70	5	1	-0.8373345913739373	0.9634340222575517
70	5	2	-5.878912914027912	0.6661367249602543
70	10	1	-17.551222834996754	0.6581875993640699
70	10	2	-26.103643306495897	0.6581875993640699
80	1	1	0.8436985970763485	0.9634340222575517
80	1	2	-0.8373345913739373	0.9634340222575517
80	5	1	-0.8373345913739373	0.9634340222575517
80	5	2	-5.878912914027912	0.6661367249602543
80	10	1	-17.551222834996754	0.6581875993640699
80	10	2	-26.103643306495897	0.6581875993640699
90	1	1	0.8436985970763485	0.9634340222575517
90	1	2	-0.8373345913739373	0.9634340222575517
90	5	1	-0.8373345913739373	0.9634340222575517
90	5	2	-5.878912914027912	0.6661367249602543
90	10	1	-17.551222834996754	0.6581875993640699
90	10	2	-26.103643306495897	0.6581875993640699
100	1	1	0.8436985970763485	0.9634340222575517
100	1	2	-0.8373345913739373	0.9634340222575517
100	5	1	-0.8373345913739373	0.9634340222575517
100	5	2	-5.878912914027912	0.6661367249602543
100	10	1	-17.551222834996754	0.6581875993640699
100	10	2	-26.103643306495897	0.6581875993640699
---------
10	1	1	0.41153092586764983	0.9857142857142858
10	1	2	-0.925742369288605	1.0
10	5	1	-0.8373345913739373	1.0
10	5	2	-5.878912914027912	0.6285714285714286
10	10	1	-17.551222834996754	0.6285714285714286
10	10	2	-26.103643306495897	0.6285714285714286
20	1	1	0.9749868826643155	1.0
20	1	2	-0.925742369288605	1.0
20	5	1	-0.8373345913739373	1.0
20	5	2	-5.878912914027912	0.6285714285714286
20	10	1	-17.551222834996754	0.6285714285714286
20	10	2	-26.103643306495897	0.6285714285714286
30	1	1	0.8436985970763485	1.0
30	1	2	-0.8373345913739373	1.0
30	5	1	-0.8373345913739373	1.0
30	5	2	-5.878912914027912	0.6285714285714286
30	10	1	-17.551222834996754	0.6285714285714286
30	10	2	-26.103643306495897	0.6285714285714286
40	1	1	0.8436985970763485	1.0
40	1	2	-0.8373345913739373	1.0
40	5	1	-0.8373345913739373	1.0
40	5	2	-5.878912914027912	0.6285714285714286
40	10	1	-17.551222834996754	0.6285714285714286
40	10	2	-26.103643306495897	0.6285714285714286
50	1	1	0.8436985970763485	1.0
50	1	2	-0.8373345913739373	1.0
50	5	1	-0.8373345913739373	1.0
50	5	2	-5.878912914027912	0.6285714285714286
50	10	1	-17.551222834996754	0.6285714285714286
50	10	2	-26.103643306495897	0.6285714285714286
60	1	1	0.8436985970763485	1.0
60	1	2	-0.8373345913739373	1.0
60	5	1	-0.8373345913739373	1.0
60	5	2	-5.878912914027912	0.6285714285714286
60	10	1	-17.551222834996754	0.6285714285714286
60	10	2	-26.103643306495897	0.6285714285714286
70	1	1	0.8436985970763485	1.0
70	1	2	-0.8373345913739373	1.0
70	5	1	-0.8373345913739373	1.0
70	5	2	-5.878912914027912	0.6285714285714286
70	10	1	-17.551222834996754	0.6285714285714286
70	10	2	-26.103643306495897	0.6285714285714286
80	1	1	0.8436985970763485	1.0
80	1	2	-0.8373345913739373	1.0
80	5	1	-0.8373345913739373	1.0
80	5	2	-5.878912914027912	0.6285714285714286
80	10	1	-17.551222834996754	0.6285714285714286
80	10	2	-26.103643306495897	0.6285714285714286
90	1	1	0.8436985970763485	1.0
90	1	2	-0.8373345913739373	1.0
90	5	1	-0.8373345913739373	1.0
90	5	2	-5.878912914027912	0.6285714285714286
90	10	1	-17.551222834996754	0.6285714285714286
90	10	2	-26.103643306495897	0.6285714285714286
100	1	1	0.8436985970763485	1.0
100	1	2	-0.8373345913739373	1.0
100	5	1	-0.8373345913739373	1.0
100	5	2	-5.878912914027912	0.6285714285714286
100	10	1	-17.551222834996754	0.6285714285714286
100	10	2	-26.103643306495897	0.6285714285714286
