K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.7785736733912737	0.9682034976152624
10	1	2	0.7644407514611795	0.9682034976152624
10	5	1	-0.7333428857308961	0.9713831478537361
10	5	2	-0.7669877071378388	0.9682034976152624
10	10	1	0.7825229733276137	0.9682034976152624
10	10	2	-0.7350228155768762	0.9713831478537361
20	1	1	0.7785736733912737	0.9682034976152624
20	1	2	0.7644407514611795	0.9682034976152624
20	5	1	-0.7333428857308961	0.9713831478537361
20	5	2	-0.7669877071378388	0.9682034976152624
20	10	1	0.7825229733276137	0.9682034976152624
20	10	2	-0.7350228155768762	0.9713831478537361
30	1	1	0.7785736733912737	0.9682034976152624
30	1	2	0.7644407514611795	0.9682034976152624
30	5	1	-0.7333428857308961	0.9713831478537361
30	5	2	-0.7669877071378388	0.9682034976152624
30	10	1	0.7825229733276137	0.9682034976152624
30	10	2	-0.7350228155768762	0.9713831478537361
40	1	1	0.7785736733912737	0.9682034976152624
40	1	2	0.7644407514611795	0.9682034976152624
40	5	1	-0.7333428857308961	0.9713831478537361
40	5	2	-0.7669877071378388	0.9682034976152624
40	10	1	0.7825229733276137	0.9682034976152624
40	10	2	-0.7350228155768762	0.9713831478537361
50	1	1	0.7785736733912737	0.9682034976152624
50	1	2	0.7644407514611795	0.9682034976152624
50	5	1	-0.7333428857308961	0.9713831478537361
50	5	2	-0.7669877071378388	0.9682034976152624
50	10	1	0.7825229733276137	0.9682034976152624
50	10	2	-0.7350228155768762	0.9713831478537361
60	1	1	0.7785736733912737	0.9682034976152624
60	1	2	-0.7333428857308961	0.9713831478537361
60	5	1	-0.7333428857308961	0.9713831478537361
60	5	2	-0.7669877071378388	0.9682034976152624
60	10	1	0.7353328867377652	0.9713831478537361
60	10	2	-0.7350228155768762	0.9713831478537361
70	1	1	0.7785736733912737	0.9682034976152624
70	1	2	-0.7333428857308961	0.9713831478537361
70	5	1	-0.7333428857308961	0.9713831478537361
70	5	2	-0.7669877071378388	0.9682034976152624
70	10	1	0.7353328867377652	0.9713831478537361
70	10	2	-0.7350228155768762	0.9713831478537361
80	1	1	0.7785736733912737	0.9682034976152624
80	1	2	-0.7333428857308961	0.9713831478537361
80	5	1	-0.7333428857308961	0.9713831478537361
