K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.6851559929264018	0.9666136724960255
10	1	2	0.7903838093307979	0.9682034976152624
10	5	1	0.7067002586165965	0.9682034976152624
10	5	2	0.8605040459035994	0.9682034976152624
10	10	1	-0.848557862700223	0.9682034976152624
10	10	2	0.8013107377780643	0.9682034976152624
20	1	1	0.6851559929264018	0.9666136724960255
20	1	2	0.7903838093307979	0.9682034976152624
20	5	1	0.7067002586165965	0.9682034976152624
20	5	2	0.8605040459035994	0.9682034976152624
20	10	1	-0.848557862700223	0.9682034976152624
20	10	2	0.8013107377780643	0.9682034976152624
30	1	1	0.6851559929264018	0.9666136724960255
30	1	2	0.7903838093307979	0.9682034976152624
30	5	1	0.7067002586165965	0.9682034976152624
30	5	2	0.8605040459035994	0.9682034976152624
30	10	1	-0.848557862700223	0.9682034976152624
30	10	2	0.8013107377780643	0.9682034976152624
40	1	1	0.6851559929264018	0.9666136724960255
40	1	2	0.7903838093307979	0.9682034976152624
40	5	1	0.7067002586165965	0.9682034976152624
40	5	2	0.8605040459035994	0.9682034976152624
40	10	1	-0.848557862700223	0.9682034976152624
40	10	2	0.8013107377780643	0.9682034976152624
50	1	1	0.6851559929264018	0.9666136724960255
50	1	2	0.7903838093307979	0.9682034976152624
50	5	1	0.7067002586165965	0.9682034976152624
50	5	2	0.8605040459035994	0.9682034976152624
50	10	1	-0.848557862700223	0.9682034976152624
50	10	2	0.8013107377780643	0.9682034976152624
60	1	1	0.6851559929264018	0.9666136724960255
60	1	2	0.7903838093307979	0.9682034976152624
60	5	1	0.7067002586165965	0.9682034976152624
60	5	2	0.8605040459035994	0.9682034976152624
60	10	1	-0.848557862700223	0.9682034976152624
60	10	2	0.8013107377780643	0.9682034976152624
70	1	1	0.7795952968922266	0.9682034976152624
70	1	2	0.7903838093307979	0.9682034976152624
70	5	1	0.7067002586165965	0.9682034976152624
70	5	2	0.8605040459035994	0.9682034976152624
70	10	1	-0.848557862700223	0.9682034976152624
70	10	2	0.8013107377780643	0.9682034976152624
80	1	1	0.7795952968922266	0.9682034976152624
80	1	2	0.7903838093307979	0.9682034976152624
80	5	1	0.7067002586165965	0.9682034976152624
80	5	2	0.8605040459035994	0.9682034976152624
80	10	1	-0.848557862700223	0.9682034976152624
80	10	2	0.8013107377780643	0.9682034976152624
90	1	1	0.7795952968922266	0.9682034976152624
90	1	2	0.7903838093307979	0.9682034976152624
90	5	1	0.7067002586165965	0.9682034976152624
90	5	2	0.8605040459035994	0.9682034976152624
90	10	1	-0.848557862700223	0.9682034976152624
90	10	2	0.8013107377780643	0.9682034976152624
100	1	1	0.7795952968922266	0.9682034976152624
100	1	2	0.7903838093307979	0.9682034976152624
100	5	1	0.7067002586165965	0.9682034976152624
100	5	2	0.8605040459035994	0.9682034976152624
100	10	1	-0.848557862700223	0.9682034976152624
