K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8656718205468141	0.9682034976152624
10	1	2	-0.7564260552540322	0.9682034976152624
10	5	1	-0.6678156499530736	0.9682034976152624
10	5	2	-3.569860666192434	0.8028616852146264
10	10	1	-8.436715498587255	0.6486486486486487
10	10	2	-12.74968838677084	0.6486486486486487
20	1	1	0.8656718205468141	0.9682034976152624
20	1	2	-0.7564260552540322	0.9682034976152624
20	5	1	-0.6678156499530736	0.9682034976152624
20	5	2	-3.277496480180976	0.8251192368839427
20	10	1	-8.436715498587255	0.6486486486486487
20	10	2	-12.74968838677084	0.6486486486486487
30	1	1	0.8656718205468141	0.9682034976152624
30	1	2	-0.7564260552540322	0.9682034976152624
30	5	1	-0.6678156499530736	0.9682034976152624
30	5	2	-3.277496480180976	0.8251192368839427
30	10	1	-8.436715498587255	0.6486486486486487
30	10	2	-12.74968838677084	0.6486486486486487
40	1	1	0.8656718205468141	0.9682034976152624
40	1	2	-0.7564260552540322	0.9682034976152624
40	5	1	-0.6678156499530736	0.9682034976152624
40	5	2	-3.277496480180976	0.8251192368839427
40	10	1	-8.436715498587255	0.6486486486486487
40	10	2	-12.74968838677084	0.6486486486486487
50	1	1	0.8656718205468141	0.9682034976152624
50	1	2	-0.7564260552540322	0.9682034976152624
50	5	1	-0.6678156499530736	0.9682034976152624
50	5	2	-3.277496480180976	0.8251192368839427
50	10	1	-8.436715498587255	0.6486486486486487
50	10	2	-12.74968838677084	0.6486486486486487
60	1	1	0.8656718205468141	0.9682034976152624
60	1	2	-0.7564260552540322	0.9682034976152624
60	5	1	-0.6678156499530736	0.9682034976152624
60	5	2	-3.277496480180976	0.8251192368839427
60	10	1	-8.436715498587255	0.6486486486486487
60	10	2	-12.74968838677084	0.6486486486486487
70	1	1	0.8656718205468141	0.9682034976152624
70	1	2	-0.7564260552540322	0.9682034976152624
70	5	1	-0.6678156499530736	0.9682034976152624
70	5	2	-3.277496480180976	0.8251192368839427
70	10	1	-8.436715498587255	0.6486486486486487
70	10	2	-12.74968838677084	0.6486486486486487
80	1	1	0.8656718205468141	0.9682034976152624
80	1	2	-0.7564260552540322	0.9682034976152624
80	5	1	-0.6678156499530736	0.9682034976152624
80	5	2	-3.277496480180976	0.8251192368839427
80	10	1	-8.436715498587255	0.6486486486486487
80	10	2	-12.74968838677084	0.6486486486486487
90	1	1	0.8656718205468141	0.9682034976152624
90	1	2	-0.7564260552540322	0.9682034976152624
90	5	1	-0.6678156499530736	0.9682034976152624
90	5	2	-3.277496480180976	0.8251192368839427
90	10	1	-8.436715498587255	0.6486486486486487
90	10	2	-12.74968838677084	0.6486486486486487
100	1	1	0.8656718205468141	0.9682034976152624
100	1	2	-0.7564260552540322	0.9682034976152624
100	5	1	-0.6678156499530736	0.9682034976152624
100	5	2	-3.277496480180976	0.8251192368839427
100	10	1	-8.436715498587255	0.6486486486486487
100	10	2	-12.74968838677084	0.6486486486486487
---------
10	1	1	0.8656718205468141	0.9571428571428572
10	1	2	-0.7564260552540322	0.9428571428571428
10	5	1	-0.6678156499530736	0.9428571428571428
10	5	2	-3.569860666192434	0.8571428571428571
10	10	1	-8.436715498587255	0.7142857142857143
10	10	2	-12.74968838677084	0.7142857142857143
20	1	1	0.8656718205468141	0.9571428571428572
20	1	2	-0.7564260552540322	0.9428571428571428
20	5	1	-0.6678156499530736	0.9428571428571428
20	5	2	-3.277496480180976	0.8857142857142857
20	10	1	-8.436715498587255	0.7142857142857143
20	10	2	-12.74968838677084	0.7142857142857143
30	1	1	0.8656718205468141	0.9571428571428572
30	1	2	-0.7564260552540322	0.9428571428571428
30	5	1	-0.6678156499530736	0.9428571428571428
30	5	2	-3.277496480180976	0.8857142857142857
30	10	1	-8.436715498587255	0.7142857142857143
30	10	2	-12.74968838677084	0.7142857142857143
40	1	1	0.8656718205468141	0.9571428571428572
40	1	2	-0.7564260552540322	0.9428571428571428
40	5	1	-0.6678156499530736	0.9428571428571428
40	5	2	-3.277496480180976	0.8857142857142857
40	10	1	-8.436715498587255	0.7142857142857143
40	10	2	-12.74968838677084	0.7142857142857143
50	1	1	0.8656718205468141	0.9571428571428572
50	1	2	-0.7564260552540322	0.9428571428571428
50	5	1	-0.6678156499530736	0.9428571428571428
50	5	2	-3.277496480180976	0.8857142857142857
50	10	1	-8.436715498587255	0.7142857142857143
50	10	2	-12.74968838677084	0.7142857142857143
60	1	1	0.8656718205468141	0.9571428571428572
60	1	2	-0.7564260552540322	0.9428571428571428
60	5	1	-0.6678156499530736	0.9428571428571428
60	5	2	-3.277496480180976	0.8857142857142857
60	10	1	-8.436715498587255	0.7142857142857143
60	10	2	-12.74968838677084	0.7142857142857143
70	1	1	0.8656718205468141	0.9571428571428572
70	1	2	-0.7564260552540322	0.9428571428571428
70	5	1	-0.6678156499530736	0.9428571428571428
70	5	2	-3.277496480180976	0.8857142857142857
70	10	1	-8.436715498587255	0.7142857142857143
70	10	2	-12.74968838677084	0.7142857142857143
80	1	1	0.8656718205468141	0.9571428571428572
80	1	2	-0.7564260552540322	0.9428571428571428
80	5	1	-0.6678156499530736	0.9428571428571428
80	5	2	-3.277496480180976	0.8857142857142857
80	10	1	-8.436715498587255	0.7142857142857143
80	10	2	-12.74968838677084	0.7142857142857143
90	1	1	0.8656718205468141	0.9571428571428572
90	1	2	-0.7564260552540322	0.9428571428571428
90	5	1	-0.6678156499530736	0.9428571428571428
90	5	2	-3.277496480180976	0.8857142857142857
90	10	1	-8.436715498587255	0.7142857142857143
90	10	2	-12.74968838677084	0.7142857142857143
