K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.47416243695982285	0.9650238473767886
10	1	2	0.8714426609378114	0.9682034976152624
10	5	1	0.7797729615211891	0.9682034976152624
10	5	2	-0.873268558649779	0.9682034976152624
10	10	1	0.8631469626782595	0.9682034976152624
10	10	2	-0.7705935905039283	0.9682034976152624
20	1	1	-0.7635379705839732	0.9682034976152624
20	1	2	0.8714426609378114	0.9682034976152624
20	5	1	0.7797729615211891	0.9682034976152624
20	5	2	-0.873268558649779	0.9682034976152624
20	10	1	0.8631469626782595	0.9682034976152624
20	10	2	-0.7705935905039283	0.9682034976152624
30	1	1	-0.7635379705839732	0.9682034976152624
30	1	2	0.8714426609378114	0.9682034976152624
30	5	1	0.7797729615211891	0.9682034976152624
30	5	2	-0.873268558649779	0.9682034976152624
30	10	1	0.8631469626782595	0.9682034976152624
30	10	2	-0.7705935905039283	0.9682034976152624
40	1	1	-0.7635379705839732	0.9682034976152624
40	1	2	0.8714426609378114	0.9682034976152624
40	5	1	0.7797729615211891	0.9682034976152624
40	5	2	-0.873268558649779	0.9682034976152624
40	10	1	0.8631469626782595	0.9682034976152624
40	10	2	-0.7705935905039283	0.9682034976152624
50	1	1	-0.7635379705839732	0.9682034976152624
50	1	2	0.8714426609378114	0.9682034976152624
50	5	1	0.7797729615211891	0.9682034976152624
50	5	2	-0.873268558649779	0.9682034976152624
50	10	1	0.8631469626782595	0.9682034976152624
50	10	2	-0.7705935905039283	0.9682034976152624
60	1	1	-0.7635379705839732	0.9682034976152624
60	1	2	0.8714426609378114	0.9682034976152624
60	5	1	0.7797729615211891	0.9682034976152624
60	5	2	-0.873268558649779	0.9682034976152624
60	10	1	0.8631469626782595	0.9682034976152624
60	10	2	-0.7705935905039283	0.9682034976152624
70	1	1	-0.7635379705839732	0.9682034976152624
70	1	2	0.8714426609378114	0.9682034976152624
70	5	1	0.7797729615211891	0.9682034976152624
70	5	2	-0.873268558649779	0.9682034976152624
70	10	1	0.8631469626782595	0.9682034976152624
70	10	2	-0.7705935905039283	0.9682034976152624
80	1	1	-0.7635379705839732	0.9682034976152624
80	1	2	0.8714426609378114	0.9682034976152624
80	5	1	0.7797729615211891	0.9682034976152624
80	5	2	-0.873268558649779	0.9682034976152624
80	10	1	0.8631469626782595	0.9682034976152624
80	10	2	-0.7705935905039283	0.9682034976152624
90	1	1	-0.7635379705839732	0.9682034976152624
90	1	2	0.8714426609378114	0.9682034976152624
90	5	1	0.7797729615211891	0.9682034976152624
90	5	2	-0.873268558649779	0.9682034976152624
90	10	1	0.8631469626782595	0.9682034976152624
90	10	2	-0.7705935905039283	0.9682034976152624
100	1	1	-0.7635379705839732	0.9682034976152624
100	1	2	0.8714426609378114	0.9682034976152624
100	5	1	0.7797729615211891	0.9682034976152624
100	5	2	-0.873268558649779	0.9682034976152624
100	10	1	0.8631469626782595	0.9682034976152624
100	10	2	-0.7705935905039283	0.9682034976152624
---------
10	1	1	0.47416243695982285	0.9285714285714286
10	1	2	0.8714426609378114	0.9571428571428572
10	5	1	0.7797729615211891	0.9428571428571428
10	5	2	-0.873268558649779	0.9571428571428572
10	10	1	0.8631469626782595	0.9571428571428572
10	10	2	-0.7705935905039283	0.9428571428571428
20	1	1	-0.7635379705839732	0.9428571428571428
20	1	2	0.8714426609378114	0.9571428571428572
20	5	1	0.7797729615211891	0.9428571428571428
20	5	2	-0.873268558649779	0.9571428571428572
20	10	1	0.8631469626782595	0.9571428571428572
20	10	2	-0.7705935905039283	0.9428571428571428
30	1	1	-0.7635379705839732	0.9428571428571428
30	1	2	0.8714426609378114	0.9571428571428572
30	5	1	0.7797729615211891	0.9428571428571428
30	5	2	-0.873268558649779	0.9571428571428572
30	10	1	0.8631469626782595	0.9571428571428572
30	10	2	-0.7705935905039283	0.9428571428571428
40	1	1	-0.7635379705839732	0.9428571428571428
40	1	2	0.8714426609378114	0.9571428571428572
40	5	1	0.7797729615211891	0.9428571428571428
40	5	2	-0.873268558649779	0.9571428571428572
40	10	1	0.8631469626782595	0.9571428571428572
40	10	2	-0.7705935905039283	0.9428571428571428
50	1	1	-0.7635379705839732	0.9428571428571428
50	1	2	0.8714426609378114	0.9571428571428572
50	5	1	0.7797729615211891	0.9428571428571428
50	5	2	-0.873268558649779	0.9571428571428572
50	10	1	0.8631469626782595	0.9571428571428572
50	10	2	-0.7705935905039283	0.9428571428571428
60	1	1	-0.7635379705839732	0.9428571428571428
60	1	2	0.8714426609378114	0.9571428571428572
60	5	1	0.7797729615211891	0.9428571428571428
60	5	2	-0.873268558649779	0.9571428571428572
60	10	1	0.8631469626782595	0.9571428571428572
60	10	2	-0.7705935905039283	0.9428571428571428
70	1	1	-0.7635379705839732	0.9428571428571428
70	1	2	0.8714426609378114	0.9571428571428572
70	5	1	0.7797729615211891	0.9428571428571428
70	5	2	-0.873268558649779	0.9571428571428572
70	10	1	0.8631469626782595	0.9571428571428572
70	10	2	-0.7705935905039283	0.9428571428571428
80	1	1	-0.7635379705839732	0.9428571428571428
80	1	2	0.8714426609378114	0.9571428571428572
80	5	1	0.7797729615211891	0.9428571428571428
80	5	2	-0.873268558649779	0.9571428571428572
80	10	1	0.8631469626782595	0.9571428571428572
80	10	2	-0.7705935905039283	0.9428571428571428
90	1	1	-0.7635379705839732	0.9428571428571428
90	1	2	0.8714426609378114	0.9571428571428572
90	5	1	0.7797729615211891	0.9428571428571428
90	5	2	-0.873268558649779	0.9571428571428572
90	10	1	0.8631469626782595	0.9571428571428572
90	10	2	-0.7705935905039283	0.9428571428571428
100	1	1	-0.7635379705839732	0.9428571428571428
100	1	2	0.8714426609378114	0.9571428571428572
100	5	1	0.7797729615211891	0.9428571428571428
100	5	2	-0.873268558649779	0.9571428571428572
100	10	1	0.8631469626782595	0.9571428571428572
100	10	2	-0.7705935905039283	0.9428571428571428
