K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.829933754157828	0.9682034976152624
10	1	2	-0.7427692019435191	0.9713831478537361
10	5	1	-0.7546713700028599	0.9697933227344993
10	5	2	-0.8368352637898625	0.9682034976152624
10	10	1	-0.7281344075697809	0.9713831478537361
10	10	2	-2.399720092688474	0.8918918918918919
20	1	1	-0.829933754157828	0.9682034976152624
20	1	2	-0.7427692019435191	0.9713831478537361
20	5	1	-0.7546713700028599	0.9697933227344993
20	5	2	-0.8368352637898625	0.9682034976152624
20	10	1	-0.7281344075697809	0.9713831478537361
20	10	2	-2.399720092688474	0.8918918918918919
30	1	1	-0.829933754157828	0.9682034976152624
30	1	2	-0.7427692019435191	0.9713831478537361
30	5	1	-0.7546713700028599	0.9697933227344993
30	5	2	-0.7277156083398347	0.9713831478537361
30	10	1	-0.7281344075697809	0.9713831478537361
30	10	2	-2.399720092688474	0.8918918918918919
40	1	1	-0.829933754157828	0.9682034976152624
40	1	2	-0.7427692019435191	0.9713831478537361
40	5	1	-0.7546713700028599	0.9697933227344993
40	5	2	-0.7277156083398347	0.9713831478537361
40	10	1	-0.7281344075697809	0.9713831478537361
40	10	2	-2.399720092688474	0.8918918918918919
50	1	1	-0.829933754157828	0.9682034976152624
50	1	2	-0.7427692019435191	0.9713831478537361
50	5	1	-0.7546713700028599	0.9697933227344993
50	5	2	-0.7277156083398347	0.9713831478537361
50	10	1	-0.7281344075697809	0.9713831478537361
50	10	2	-2.399720092688474	0.8918918918918919
60	1	1	-0.829933754157828	0.9682034976152624
60	1	2	-0.7427692019435191	0.9713831478537361
60	5	1	-0.7546713700028599	0.9697933227344993
60	5	2	-0.7277156083398347	0.9713831478537361
60	10	1	-0.7281344075697809	0.9713831478537361
60	10	2	-2.399720092688474	0.8918918918918919
70	1	1	-0.829933754157828	0.9682034976152624
70	1	2	-0.7427692019435191	0.9713831478537361
70	5	1	-0.7546713700028599	0.9697933227344993
70	5	2	-0.7277156083398347	0.9713831478537361
70	10	1	-0.7281344075697809	0.9713831478537361
70	10	2	-1.5182020168415824	0.9427662957074722
80	1	1	0.7545879414028693	0.9697933227344993
80	1	2	-0.7427692019435191	0.9713831478537361
80	5	1	-0.7546713700028599	0.9697933227344993
80	5	2	-0.7277156083398347	0.9713831478537361
80	10	1	-0.7281344075697809	0.9713831478537361
80	10	2	-0.7840038662905406	0.9682034976152624
90	1	1	0.7545879414028693	0.9697933227344993
90	1	2	-0.7427692019435191	0.9713831478537361
90	5	1	-0.7546713700028599	0.9697933227344993
90	5	2	-0.7277156083398347	0.9713831478537361
90	10	1	-0.7281344075697809	0.9713831478537361
90	10	2	-0.7840038662905406	0.9682034976152624
100	1	1	-0.7427692019435191	0.9713831478537361
100	1	2	-0.7427692019435191	0.9713831478537361
100	5	1	-0.7431037028135222	0.9713831478537361
100	5	2	-0.7277156083398347	0.9713831478537361
100	10	1	-0.7281344075697809	0.9713831478537361
100	10	2	-0.7840038662905406	0.9682034976152624
---------
10	1	1	-0.829933754157828	0.9571428571428572
10	1	2	-0.7427692019435191	0.9428571428571428
10	5	1	-0.7546713700028599	0.9428571428571428
10	5	2	-0.8368352637898625	0.9571428571428572
10	10	1	-0.7281344075697809	0.9428571428571428
10	10	2	-2.399720092688474	0.8857142857142857
20	1	1	-0.829933754157828	0.9571428571428572
20	1	2	-0.7427692019435191	0.9428571428571428
20	5	1	-0.7546713700028599	0.9428571428571428
20	5	2	-0.8368352637898625	0.9571428571428572
20	10	1	-0.7281344075697809	0.9428571428571428
20	10	2	-2.399720092688474	0.8857142857142857
30	1	1	-0.829933754157828	0.9571428571428572
30	1	2	-0.7427692019435191	0.9428571428571428
30	5	1	-0.7546713700028599	0.9428571428571428
30	5	2	-0.7277156083398347	0.9428571428571428
30	10	1	-0.7281344075697809	0.9428571428571428
30	10	2	-2.399720092688474	0.8857142857142857
40	1	1	-0.829933754157828	0.9571428571428572
40	1	2	-0.7427692019435191	0.9428571428571428
40	5	1	-0.7546713700028599	0.9428571428571428
40	5	2	-0.7277156083398347	0.9428571428571428
40	10	1	-0.7281344075697809	0.9428571428571428
40	10	2	-2.399720092688474	0.8857142857142857
50	1	1	-0.829933754157828	0.9571428571428572
50	1	2	-0.7427692019435191	0.9428571428571428
50	5	1	-0.7546713700028599	0.9428571428571428
50	5	2	-0.7277156083398347	0.9428571428571428
50	10	1	-0.7281344075697809	0.9428571428571428
50	10	2	-2.399720092688474	0.8857142857142857
60	1	1	-0.829933754157828	0.9571428571428572
60	1	2	-0.7427692019435191	0.9428571428571428
60	5	1	-0.7546713700028599	0.9428571428571428
60	5	2	-0.7277156083398347	0.9428571428571428
60	10	1	-0.7281344075697809	0.9428571428571428
60	10	2	-2.399720092688474	0.8857142857142857
70	1	1	-0.829933754157828	0.9571428571428572
70	1	2	-0.7427692019435191	0.9428571428571428
70	5	1	-0.7546713700028599	0.9428571428571428
