K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8436889834651806	0.9666136724960255
10	1	2	4.8275422739535845	0.6915739268680445
10	5	1	0.8308494908873034	0.9666136724960255
10	5	2	3.521846374849633	0.8028616852146264
10	10	1	0.935575358080783	0.9650238473767886
10	10	2	3.636817726511987	0.7837837837837838
20	1	1	0.8436889834651806	0.9666136724960255
20	1	2	2.6917756198290594	0.8616852146263911
20	5	1	0.8308494908873034	0.9666136724960255
20	5	2	1.4980060835999622	0.9395866454689984
20	10	1	-0.8150669431225683	0.9666136724960255
20	10	2	1.6129774352623163	0.9364069952305246
30	1	1	0.8436889834651806	0.9666136724960255
30	1	2	0.8889210979714626	0.9650238473767886
30	5	1	0.8308494908873034	0.9666136724960255
30	5	2	0.9493892248733853	0.9650238473767886
30	10	1	-0.8150669431225683	0.9666136724960255
30	10	2	1.0643605765357393	0.9634340222575517
40	1	1	0.8436889834651806	0.9666136724960255
40	1	2	0.8268068473151219	0.9666136724960255
40	5	1	0.8308494908873034	0.9666136724960255
40	5	2	0.9493892248733853	0.9650238473767886
40	10	1	-0.8150669431225683	0.9666136724960255
40	10	2	0.9140388626414573	0.9650238473767886
50	1	1	0.8436889834651806	0.9666136724960255
50	1	2	0.8268068473151219	0.9666136724960255
50	5	1	0.8308494908873034	0.9666136724960255
50	5	2	0.798226609969003	0.9666136724960255
50	10	1	-0.8150669431225683	0.9666136724960255
50	10	2	0.9140388626414573	0.9650238473767886
60	1	1	0.8436889834651806	0.9666136724960255
60	1	2	0.8268068473151219	0.9666136724960255
60	5	1	0.8308494908873034	0.9666136724960255
60	5	2	0.798226609969003	0.9666136724960255
60	10	1	-0.8150669431225683	0.9666136724960255
60	10	2	0.9140388626414573	0.9650238473767886
70	1	1	0.8436889834651806	0.9666136724960255
70	1	2	0.8268068473151219	0.9666136724960255
70	5	1	0.8308494908873034	0.9666136724960255
70	5	2	0.798226609969003	0.9666136724960255
70	10	1	-0.8150669431225683	0.9666136724960255
70	10	2	0.8562386587370995	0.9666136724960255
80	1	1	0.8436889834651806	0.9666136724960255
80	1	2	0.8268068473151219	0.9666136724960255
80	5	1	0.8308494908873034	0.9666136724960255
80	5	2	0.798226609969003	0.9666136724960255
80	10	1	-0.8150669431225683	0.9666136724960255
80	10	2	0.8562386587370995	0.9666136724960255
90	1	1	0.8436889834651806	0.9666136724960255
90	1	2	0.8268068473151219	0.9666136724960255
90	5	1	0.8308494908873034	0.9666136724960255
90	5	2	0.798226609969003	0.9666136724960255
90	10	1	-0.8150669431225683	0.9666136724960255
90	10	2	0.8562386587370995	0.9666136724960255
100	1	1	0.8436889834651806	0.9666136724960255
100	1	2	0.8268068473151219	0.9666136724960255
100	5	1	0.8308494908873034	0.9666136724960255
100	5	2	0.798226609969003	0.9666136724960255
100	10	1	-0.8150669431225683	0.9666136724960255
100	10	2	0.8562386587370995	0.9666136724960255
---------
10	1	1	0.8436889834651806	0.9714285714285714
10	1	2	4.8275422739535845	0.7285714285714285
10	5	1	0.8308494908873034	0.9714285714285714
10	5	2	3.521846374849633	0.8428571428571429
10	10	1	0.935575358080783	0.9714285714285714
10	10	2	3.636817726511987	0.8142857142857143
20	1	1	0.8436889834651806	0.9714285714285714
20	1	2	2.6917756198290594	0.9
20	5	1	0.8308494908873034	0.9714285714285714
20	5	2	1.4980060835999622	0.9428571428571428
20	10	1	-0.8150669431225683	0.9714285714285714
20	10	2	1.6129774352623163	0.9285714285714286
30	1	1	0.8436889834651806	0.9714285714285714
30	1	2	0.8889210979714626	0.9714285714285714
30	5	1	0.8308494908873034	0.9714285714285714
30	5	2	0.9493892248733853	0.9714285714285714
30	10	1	-0.8150669431225683	0.9714285714285714
30	10	2	1.0643605765357393	0.9571428571428572
40	1	1	0.8436889834651806	0.9714285714285714
40	1	2	0.8268068473151219	0.9714285714285714
40	5	1	0.8308494908873034	0.9714285714285714
40	5	2	0.9493892248733853	0.9714285714285714
40	10	1	-0.8150669431225683	0.9714285714285714
40	10	2	0.9140388626414573	0.9714285714285714
50	1	1	0.8436889834651806	0.9714285714285714
50	1	2	0.8268068473151219	0.9714285714285714
50	5	1	0.8308494908873034	0.9714285714285714
50	5	2	0.798226609969003	0.9714285714285714
50	10	1	-0.8150669431225683	0.9714285714285714
50	10	2	0.9140388626414573	0.9714285714285714
60	1	1	0.8436889834651806	0.9714285714285714
60	1	2	0.8268068473151219	0.9714285714285714
60	5	1	0.8308494908873034	0.9714285714285714
60	5	2	0.798226609969003	0.9714285714285714
60	10	1	-0.8150669431225683	0.9714285714285714
60	10	2	0.9140388626414573	0.9714285714285714
70	1	1	0.8436889834651806	0.9714285714285714
70	1	2	0.8268068473151219	0.9714285714285714
70	5	1	0.8308494908873034	0.9714285714285714
70	5	2	0.798226609969003	0.9714285714285714
70	10	1	-0.8150669431225683	0.9714285714285714
70	10	2	0.8562386587370995	0.9714285714285714
80	1	1	0.8436889834651806	0.9714285714285714
80	1	2	0.8268068473151219	0.9714285714285714
80	5	1	0.8308494908873034	0.9714285714285714
80	5	2	0.798226609969003	0.9714285714285714
80	10	1	-0.8150669431225683	0.9714285714285714
80	10	2	0.8562386587370995	0.9714285714285714
90	1	1	0.8436889834651806	0.9714285714285714
90	1	2	0.8268068473151219	0.9714285714285714
90	5	1	0.8308494908873034	0.9714285714285714
90	5	2	0.798226609969003	0.9714285714285714
90	10	1	-0.8150669431225683	0.9714285714285714
90	10	2	0.8562386587370995	0.9714285714285714
100	1	1	0.8436889834651806	0.9714285714285714
100	1	2	0.8268068473151219	0.9714285714285714
100	5	1	0.8308494908873034	0.9714285714285714
100	5	2	0.798226609969003	0.9714285714285714
100	10	1	-0.8150669431225683	0.9714285714285714
100	10	2	0.8562386587370995	0.9714285714285714
