K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.9834917830269102	0.9650238473767886
10	1	2	0.6496690995891291	0.9602543720190779
10	5	1	0.9492061286088814	0.9650238473767886
10	5	2	0.5511877831270917	0.9523052464228935
10	10	1	0.9606324711024914	0.9650238473767886
10	10	2	0.7801762259450776	0.9650238473767886
20	1	1	-0.8469906940116202	0.9666136724960255
20	1	2	0.8278010272750222	0.9666136724960255
20	5	1	0.9492061286088814	0.9650238473767886
20	5	2	0.7306094982038338	0.9634340222575517
20	10	1	0.9606324711024914	0.9650238473767886
20	10	2	0.7801762259450776	0.9650238473767886
30	1	1	-0.8469906940116202	0.9666136724960255
30	1	2	0.8278010272750222	0.9666136724960255
30	5	1	0.9492061286088814	0.9650238473767886
30	5	2	0.7905335329420875	0.9650238473767886
30	10	1	-0.8439018092619979	0.9666136724960255
30	10	2	0.7801762259450776	0.9650238473767886
40	1	1	-0.8469906940116202	0.9666136724960255
40	1	2	0.8278010272750222	0.9666136724960255
40	5	1	0.9492061286088814	0.9650238473767886
40	5	2	0.7905335329420875	0.9650238473767886
40	10	1	-0.8439018092619979	0.9666136724960255
40	10	2	0.8308034667881184	0.9666136724960255
50	1	1	-0.8469906940116202	0.9666136724960255
50	1	2	0.8278010272750222	0.9666136724960255
50	5	1	0.9492061286088814	0.9650238473767886
50	5	2	0.7905335329420875	0.9650238473767886
50	10	1	-0.8439018092619979	0.9666136724960255
50	10	2	0.8308034667881184	0.9666136724960255
60	1	1	-0.8469906940116202	0.9666136724960255
60	1	2	0.8278010272750222	0.9666136724960255
60	5	1	0.9492061286088814	0.9650238473767886
60	5	2	0.8249922663410935	0.9666136724960255
60	10	1	-0.8439018092619979	0.9666136724960255
60	10	2	0.8308034667881184	0.9666136724960255
70	1	1	-0.8469906940116202	0.9666136724960255
70	1	2	0.8278010272750222	0.9666136724960255
70	5	1	0.9492061286088814	0.9650238473767886
70	5	2	0.8249922663410935	0.9666136724960255
70	10	1	-0.8439018092619979	0.9666136724960255
70	10	2	0.8308034667881184	0.9666136724960255
80	1	1	-0.8469906940116202	0.9666136724960255
80	1	2	0.8278010272750222	0.9666136724960255
80	5	1	0.9492061286088814	0.9650238473767886
80	5	2	0.8249922663410935	0.9666136724960255
80	10	1	-0.8439018092619979	0.9666136724960255
80	10	2	0.8308034667881184	0.9666136724960255
90	1	1	-0.8469906940116202	0.9666136724960255
90	1	2	0.8278010272750222	0.9666136724960255
90	5	1	0.9492061286088814	0.9650238473767886
90	5	2	0.8249922663410935	0.9666136724960255
90	10	1	-0.8439018092619979	0.9666136724960255
90	10	2	0.8308034667881184	0.9666136724960255
100	1	1	-0.8469906940116202	0.9666136724960255
100	1	2	0.8278010272750222	0.9666136724960255
100	5	1	0.9492061286088814	0.9650238473767886
