K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	1.0696934226585453	0.9634340222575517
10	1	2	-0.87718085325561	0.9650238473767886
10	5	1	0.9662556312978056	0.9650238473767886
10	5	2	0.8015810762886099	0.9666136724960255
10	10	1	0.8894550429705166	0.9650238473767886
10	10	2	0.7902593569174209	0.9650238473767886
20	1	1	0.9699078074299025	0.9650238473767886
20	1	2	-0.87718085325561	0.9650238473767886
20	5	1	0.9662556312978056	0.9650238473767886
20	5	2	0.8015810762886099	0.9666136724960255
20	10	1	0.8894550429705166	0.9650238473767886
20	10	2	0.7902593569174209	0.9650238473767886
30	1	1	0.9699078074299025	0.9650238473767886
30	1	2	-0.87718085325561	0.9650238473767886
30	5	1	0.9662556312978056	0.9650238473767886
30	5	2	0.8015810762886099	0.9666136724960255
30	10	1	0.8894550429705166	0.9650238473767886
30	10	2	0.7902593569174209	0.9650238473767886
40	1	1	0.9699078074299025	0.9650238473767886
40	1	2	-0.87718085325561	0.9650238473767886
40	5	1	0.9662556312978056	0.9650238473767886
40	5	2	0.8015810762886099	0.9666136724960255
40	10	1	0.8894550429705166	0.9650238473767886
40	10	2	0.7902593569174209	0.9650238473767886
50	1	1	0.9699078074299025	0.9650238473767886
50	1	2	-0.87718085325561	0.9650238473767886
50	5	1	0.9662556312978056	0.9650238473767886
50	5	2	0.8015810762886099	0.9666136724960255
50	10	1	0.8894550429705166	0.9650238473767886
50	10	2	0.7902593569174209	0.9650238473767886
60	1	1	0.9699078074299025	0.9650238473767886
60	1	2	-0.87718085325561	0.9650238473767886
60	5	1	0.9662556312978056	0.9650238473767886
60	5	2	0.8015810762886099	0.9666136724960255
60	10	1	0.8894550429705166	0.9650238473767886
60	10	2	0.7902593569174209	0.9650238473767886
70	1	1	0.9699078074299025	0.9650238473767886
70	1	2	-0.87718085325561	0.9650238473767886
70	5	1	0.9662556312978056	0.9650238473767886
70	5	2	0.8015810762886099	0.9666136724960255
70	10	1	0.8894550429705166	0.9650238473767886
70	10	2	0.7902593569174209	0.9650238473767886
80	1	1	0.9699078074299025	0.9650238473767886
80	1	2	-0.87718085325561	0.9650238473767886
80	5	1	0.9662556312978056	0.9650238473767886
80	5	2	0.8015810762886099	0.9666136724960255
80	10	1	0.8894550429705166	0.9650238473767886
80	10	2	0.7902593569174209	0.9650238473767886
90	1	1	0.9699078074299025	0.9650238473767886
90	1	2	-0.87718085325561	0.9650238473767886
