Experiment	1	-18.184121167668895	5.929238832331105	89993	0
Experiment	2	-12.706535139262343	11.406824860737657	89999	0
Experiment	3	-21.015243381424458	3.098116618575542	89997	0
Experiment	4	-21.787772980409162	2.325587019590838	89998	0
Experiment	5	-17.008066225977235	7.1052937740227655	90000	0
Experiment	6	-17.22022232478426	6.8931376752157405	90000	0
Experiment	7	-23.1636029932521	0.9497570067479018	89999	0
Experiment	8	-16.602919263750486	7.510440736249514	89999	0
Experiment	9	-18.961990257221274	5.151369742778726	90000	0
Experiment	10	-22.13055781677688	1.9828021832231215	90000	0
Experiment	11	-15.226020522869328	8.887339477130672	90000	0
Experiment	12	-22.310841326345933	1.8025186736540668	89999	0
Experiment	13	-16.383513841242497	7.729846158757503	90000	2
Experiment	14	-20.92274244110516	3.1906175588948393	89997	1
Experiment	15	-13.849778070804895	10.263581929195105	90000	0
Experiment	16	-22.921397437223213	1.1919625627767871	89999	0
Experiment	17	-12.308557557774494	11.804802442225506	89998	0
Experiment	18	-15.706288636643603	8.407071363356398	90000	0
Experiment	19	-20.037553939111778	4.0758060608882225	89996	0
Experiment	20	-16.546669611688763	7.566690388311237	89996	0
Experiment	21	-19.77895326901011	4.33440673098989	89998	0
Experiment	22	-23.194513266377488	0.9188467336225123	89997	0
Experiment	23	-15.742339866231214	8.371020133768786	89997	0
Experiment	24	-16.021532781707098	8.091827218292902	89999	0
Experiment	25	-20.178103625408134	3.935256374591866	90000	0
Experiment	26	-13.578973369680748	10.534386630319252	89989	0
Experiment	27	-21.084357264503492	3.0290027354965083	89998	0
Experiment	28	-19.824763277055283	4.2885967229447175	90000	0
Experiment	29	-16.859168177126556	7.2541918228734446	90000	0
Experiment	30	-10.943216551047675	13.170143448952325	90000	0
