K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.4958629904306329	0.958664546899841
10	1.5	0.7	0.5	0.8203348558095436	0.9682034976152624
10	1.5	0.5	0.1	0.8356651012455338	0.9682034976152624
10	1.5	0.5	0.5	0.8203348558095436	0.9682034976152624
10	2	0.7	0.1	0.8417971994199299	0.9682034976152624
10	2	0.7	0.5	0.8203348558095436	0.9682034976152624
10	2	0.5	0.1	0.8356651012455338	0.9682034976152624
10	2	0.5	0.5	0.8203348558095436	0.9682034976152624
20	1.5	0.7	0.1	0.4840764336551352	0.958664546899841
20	1.5	0.7	0.5	0.8576975604045025	0.9682034976152624
20	1.5	0.5	0.1	0.8256723850373948	0.9682034976152624
20	1.5	0.5	0.5	0.8470225019488	0.9682034976152624
20	2	0.7	0.1	0.8278073967285353	0.9682034976152624
20	2	0.7	0.5	0.8576975604045025	0.9682034976152624
20	2	0.5	0.1	0.8256723850373948	0.9682034976152624
20	2	0.5	0.5	0.8470225019488	0.9682034976152624
30	1.5	0.7	0.1	0.5664640223389994	0.958664546899841
30	1.5	0.7	0.5	0.8576975604045025	0.9682034976152624
30	1.5	0.5	0.1	0.8092861970050872	0.9682034976152624
30	1.5	0.5	0.5	0.8470225019488	0.9682034976152624
30	2	0.7	0.1	0.8048667334833046	0.9682034976152624
30	2	0.7	0.5	0.8576975604045025	0.9682034976152624
30	2	0.5	0.1	0.8092861970050872	0.9682034976152624
30	2	0.5	0.5	0.8470225019488	0.9682034976152624
40	1.5	0.7	0.1	0.743880560121233	0.9666136724960255
40	1.5	0.7	0.5	0.8576975604045025	0.9682034976152624
40	1.5	0.5	0.1	0.8535371152885582	0.9682034976152624
40	1.5	0.5	0.5	0.8470225019488	0.9682034976152624
40	2	0.7	0.1	0.8535371152885582	0.9682034976152624
40	2	0.7	0.5	0.8576975604045025	0.9682034976152624
40	2	0.5	0.1	0.8535371152885582	0.9682034976152624
40	2	0.5	0.5	0.8470225019488	0.9682034976152624
50	1.5	0.7	0.1	0.811718254327387	0.9682034976152624
50	1.5	0.7	0.5	0.8576975604045025	0.9682034976152624
50	1.5	0.5	0.1	0.8743840102520366	0.9682034976152624
