K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.6897615718496577	0.9666136724960255
10	1.5	0.7	0.5	0.7434899404049845	0.9682034976152624
10	1.5	0.5	0.1	0.7363249910898767	0.9682034976152624
10	1.5	0.5	0.5	0.7434899404049845	0.9682034976152624
10	2	0.7	0.1	0.7334590113638336	0.9682034976152624
10	2	0.7	0.5	0.7434899404049845	0.9682034976152624
10	2	0.5	0.1	0.7363249910898767	0.9682034976152624
10	2	0.5	0.5	0.7434899404049845	0.9682034976152624
20	1.5	0.7	0.1	0.6864436316660238	0.9666136724960255
20	1.5	0.7	0.5	0.7434899404049845	0.9682034976152624
20	1.5	0.5	0.1	0.7347450195738605	0.9682034976152624
20	1.5	0.5	0.5	0.7434899404049845	0.9682034976152624
20	2	0.7	0.1	0.731247051241411	0.9682034976152624
20	2	0.7	0.5	0.7434899404049845	0.9682034976152624
20	2	0.5	0.1	0.7347450195738605	0.9682034976152624
20	2	0.5	0.5	0.7434899404049845	0.9682034976152624
30	1.5	0.7	0.1	0.7434899404049845	0.9682034976152624
30	1.5	0.7	0.5	0.8724298570503191	0.9682034976152624
30	1.5	0.5	0.1	0.7421980211892393	0.9682034976152624
30	1.5	0.5	0.5	0.8355898808659378	0.9682034976152624
30	2	0.7	0.1	0.7416812535029411	0.9682034976152624
30	2	0.7	0.5	0.8724298570503191	0.9682034976152624
30	2	0.5	0.1	0.7421980211892393	0.9682034976152624
30	2	0.5	0.5	0.8355898808659378	0.9682034976152624
40	1.5	0.7	0.1	0.8371888758650733	0.9682034976152624
40	1.5	0.7	0.5	0.8724298570503191	0.9682034976152624
40	1.5	0.5	0.1	0.8327270217955453	0.9682034976152624
40	1.5	0.5	0.5	0.8355898808659378	0.9682034976152624
40	2	0.7	0.1	0.8327270217955453	0.9682034976152624
40	2	0.7	0.5	0.8724298570503191	0.9682034976152624
40	2	0.5	0.1	0.8327270217955453	0.9682034976152624
40	2	0.5	0.5	0.8355898808659378	0.9682034976152624
