K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8429032652301907	0.9666136724960255
10	1	2	0.881393161575014	0.9682034976152624
10	5	1	0.9152597389668029	0.9697933227344993
10	5	2	4.580918028448846	0.7074721780604134
10	10	1	10.743507568409466	0.6550079491255962
10	10	2	16.868535656551597	0.6550079491255962
20	1	1	0.9028562601492447	0.9682034976152624
20	1	2	0.881393161575014	0.9682034976152624
20	5	1	0.9152597389668029	0.9697933227344993
20	5	2	4.580918028448846	0.7074721780604134
20	10	1	10.743507568409466	0.6550079491255962
20	10	2	16.868535656551597	0.6550079491255962
30	1	1	0.9028562601492447	0.9682034976152624
30	1	2	0.881393161575014	0.9682034976152624
30	5	1	0.9152597389668029	0.9697933227344993
30	5	2	4.580918028448846	0.7074721780604134
30	10	1	10.743507568409466	0.6550079491255962
30	10	2	16.868535656551597	0.6550079491255962
40	1	1	0.9028562601492447	0.9682034976152624
40	1	2	0.881393161575014	0.9682034976152624
40	5	1	0.9152597389668029	0.9697933227344993
40	5	2	4.580918028448846	0.7074721780604134
40	10	1	10.743507568409466	0.6550079491255962
40	10	2	16.868535656551597	0.6550079491255962
50	1	1	0.9028562601492447	0.9682034976152624
50	1	2	0.881393161575014	0.9682034976152624
50	5	1	0.9152597389668029	0.9697933227344993
50	5	2	4.580918028448846	0.7074721780604134
50	10	1	10.743507568409466	0.6550079491255962
50	10	2	16.868535656551597	0.6550079491255962
60	1	1	0.9028562601492447	0.9682034976152624
60	1	2	0.881393161575014	0.9682034976152624
60	5	1	0.9152597389668029	0.9697933227344993
60	5	2	4.580918028448846	0.7074721780604134
60	10	1	10.743507568409466	0.6550079491255962
60	10	2	16.868535656551597	0.6550079491255962
70	1	1	0.9365891953653699	0.9697933227344993
70	1	2	0.881393161575014	0.9682034976152624
70	5	1	0.9152597389668029	0.9697933227344993
70	5	2	4.580918028448846	0.7074721780604134
70	10	1	10.743507568409466	0.6550079491255962
70	10	2	16.868535656551597	0.6550079491255962
80	1	1	0.9365891953653699	0.9697933227344993
80	1	2	0.881393161575014	0.9682034976152624
80	5	1	0.9152597389668029	0.9697933227344993
80	5	2	4.580918028448846	0.7074721780604134
80	10	1	10.743507568409466	0.6550079491255962
80	10	2	16.868535656551597	0.6550079491255962
90	1	1	0.9365891953653699	0.9697933227344993
90	1	2	0.9152597389668029	0.9697933227344993
