K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8707595866541143	0.9682034976152624
10	1	2	0.7503067489601272	0.9650238473767886
10	5	1	0.9991484019354925	0.9682034976152624
10	5	2	10.656971058907342	0.6550079491255962
10	10	1	22.411722537954688	0.6550079491255962
10	10	2	34.166474017002024	0.6550079491255962
20	1	1	0.8707595866541143	0.9682034976152624
20	1	2	0.7503067489601272	0.9650238473767886
20	5	1	0.9991484019354925	0.9682034976152624
20	5	2	10.656971058907342	0.6550079491255962
20	10	1	22.411722537954688	0.6550079491255962
20	10	2	34.166474017002024	0.6550079491255962
30	1	1	0.9142560628222841	0.9697933227344993
30	1	2	0.9887832606597586	0.9682034976152624
30	5	1	0.9991484019354925	0.9682034976152624
30	5	2	10.656971058907342	0.6550079491255962
30	10	1	22.411722537954688	0.6550079491255962
30	10	2	34.166474017002024	0.6550079491255962
40	1	1	0.9142560628222841	0.9697933227344993
40	1	2	0.9887832606597586	0.9682034976152624
40	5	1	0.9991484019354925	0.9682034976152624
40	5	2	10.656971058907342	0.6550079491255962
40	10	1	22.411722537954688	0.6550079491255962
40	10	2	34.166474017002024	0.6550079491255962
50	1	1	0.9142560628222841	0.9697933227344993
50	1	2	0.9887832606597586	0.9682034976152624
50	5	1	0.9991484019354925	0.9682034976152624
50	5	2	10.656971058907342	0.6550079491255962
50	10	1	22.411722537954688	0.6550079491255962
50	10	2	34.166474017002024	0.6550079491255962
60	1	1	0.9142560628222841	0.9697933227344993
60	1	2	0.9887832606597586	0.9682034976152624
60	5	1	0.9991484019354925	0.9682034976152624
60	5	2	10.656971058907342	0.6550079491255962
60	10	1	22.411722537954688	0.6550079491255962
60	10	2	34.166474017002024	0.6550079491255962
70	1	1	0.9142560628222841	0.9697933227344993
70	1	2	0.9887832606597586	0.9682034976152624
70	5	1	0.9991484019354925	0.9682034976152624
70	5	2	10.656971058907342	0.6550079491255962
70	10	1	22.411722537954688	0.6550079491255962
70	10	2	34.166474017002024	0.6550079491255962
80	1	1	0.9142560628222841	0.9697933227344993
80	1	2	0.9887832606597586	0.9682034976152624
80	5	1	0.9991484019354925	0.9682034976152624
80	5	2	10.656971058907342	0.6550079491255962
80	10	1	22.411722537954688	0.6550079491255962
80	10	2	34.166474017002024	0.6550079491255962
90	1	1	0.9142560628222841	0.9697933227344993
90	1	2	0.9887832606597586	0.9682034976152624
90	5	1	0.9991484019354925	0.9682034976152624
90	5	2	10.656971058907342	0.6550079491255962
90	10	1	22.411722537954688	0.6550079491255962
90	10	2	34.166474017002024	0.6550079491255962
100	1	1	0.9142560628222841	0.9697933227344993
100	1	2	0.9887832606597586	0.9682034976152624
100	5	1	0.9991484019354925	0.9682034976152624
100	5	2	10.656971058907342	0.6550079491255962
100	10	1	22.411722537954688	0.6550079491255962
100	10	2	34.166474017002024	0.6550079491255962
---------
10	1	1	0.8707595866541143	0.9428571428571428
10	1	2	0.7503067489601272	0.9571428571428572
10	5	1	0.9991484019354925	0.9428571428571428
10	5	2	10.656971058907342	0.6571428571428571
10	10	1	22.411722537954688	0.6571428571428571
10	10	2	34.166474017002024	0.6571428571428571
20	1	1	0.8707595866541143	0.9428571428571428
20	1	2	0.7503067489601272	0.9571428571428572
20	5	1	0.9991484019354925	0.9428571428571428
20	5	2	10.656971058907342	0.6571428571428571
20	10	1	22.411722537954688	0.6571428571428571
20	10	2	34.166474017002024	0.6571428571428571
30	1	1	0.9142560628222841	0.9428571428571428
30	1	2	0.9887832606597586	0.9428571428571428
30	5	1	0.9991484019354925	0.9428571428571428
30	5	2	10.656971058907342	0.6571428571428571
30	10	1	22.411722537954688	0.6571428571428571
30	10	2	34.166474017002024	0.6571428571428571
40	1	1	0.9142560628222841	0.9428571428571428
40	1	2	0.9887832606597586	0.9428571428571428
40	5	1	0.9991484019354925	0.9428571428571428
40	5	2	10.656971058907342	0.6571428571428571
40	10	1	22.411722537954688	0.6571428571428571
40	10	2	34.166474017002024	0.6571428571428571
50	1	1	0.9142560628222841	0.9428571428571428
50	1	2	0.9887832606597586	0.9428571428571428
50	5	1	0.9991484019354925	0.9428571428571428
50	5	2	10.656971058907342	0.6571428571428571
50	10	1	22.411722537954688	0.6571428571428571
50	10	2	34.166474017002024	0.6571428571428571
60	1	1	0.9142560628222841	0.9428571428571428
60	1	2	0.9887832606597586	0.9428571428571428
60	5	1	0.9991484019354925	0.9428571428571428
60	5	2	10.656971058907342	0.6571428571428571
60	10	1	22.411722537954688	0.6571428571428571
60	10	2	34.166474017002024	0.6571428571428571
70	1	1	0.9142560628222841	0.9428571428571428
70	1	2	0.9887832606597586	0.9428571428571428
70	5	1	0.9991484019354925	0.9428571428571428
70	5	2	10.656971058907342	0.6571428571428571
70	10	1	22.411722537954688	0.6571428571428571
70	10	2	34.166474017002024	0.6571428571428571
80	1	1	0.9142560628222841	0.9428571428571428
80	1	2	0.9887832606597586	0.9428571428571428
80	5	1	0.9991484019354925	0.9428571428571428
80	5	2	10.656971058907342	0.6571428571428571
80	10	1	22.411722537954688	0.6571428571428571
80	10	2	34.166474017002024	0.6571428571428571
90	1	1	0.9142560628222841	0.9428571428571428
90	1	2	0.9887832606597586	0.9428571428571428
90	5	1	0.9991484019354925	0.9428571428571428
90	5	2	10.656971058907342	0.6571428571428571
90	10	1	22.411722537954688	0.6571428571428571
90	10	2	34.166474017002024	0.6571428571428571
100	1	1	0.9142560628222841	0.9428571428571428
100	1	2	0.9887832606597586	0.9428571428571428
100	5	1	0.9991484019354925	0.9428571428571428
100	5	2	10.656971058907342	0.6571428571428571
100	10	1	22.411722537954688	0.6571428571428571
100	10	2	34.166474017002024	0.6571428571428571
