K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.816594144885923	0.9682034976152624
10	1	2	-0.8398278330758274	0.9682034976152624
10	5	1	-0.9077798967021395	0.9697933227344993
10	5	2	0.7566266716548182	0.9666136724960255
10	10	1	0.924776441240453	0.9697933227344993
10	10	2	-0.8254846964981559	0.9682034976152624
20	1	1	-0.816594144885923	0.9682034976152624
20	1	2	-0.8398278330758274	0.9682034976152624
20	5	1	-0.9077798967021395	0.9697933227344993
20	5	2	0.7566266716548182	0.9666136724960255
20	10	1	0.924776441240453	0.9697933227344993
20	10	2	-0.8254846964981559	0.9682034976152624
30	1	1	-0.816594144885923	0.9682034976152624
30	1	2	-0.8398278330758274	0.9682034976152624
30	5	1	-0.9077798967021395	0.9697933227344993
30	5	2	0.8641605502366579	0.9682034976152624
30	10	1	0.924776441240453	0.9697933227344993
30	10	2	-0.8254846964981559	0.9682034976152624
40	1	1	-0.816594144885923	0.9682034976152624
40	1	2	-0.9077798967021395	0.9697933227344993
40	5	1	-0.9077798967021395	0.9697933227344993
40	5	2	0.8641605502366579	0.9682034976152624
40	10	1	0.924776441240453	0.9697933227344993
40	10	2	-0.8254846964981559	0.9682034976152624
50	1	1	0.9081041544901988	0.9697933227344993
50	1	2	-0.9077798967021395	0.9697933227344993
50	5	1	-0.9077798967021395	0.9697933227344993
50	5	2	0.8641605502366579	0.9682034976152624
50	10	1	0.924776441240453	0.9697933227344993
50	10	2	-0.8254846964981559	0.9682034976152624
60	1	1	0.9081041544901988	0.9697933227344993
60	1	2	-0.9077798967021395	0.9697933227344993
60	5	1	-0.9077798967021395	0.9697933227344993
60	5	2	0.8641605502366579	0.9682034976152624
60	10	1	0.924776441240453	0.9697933227344993
60	10	2	-0.8254846964981559	0.9682034976152624
70	1	1	0.9081041544901988	0.9697933227344993
70	1	2	-0.9077798967021395	0.9697933227344993
70	5	1	-0.9077798967021395	0.9697933227344993
70	5	2	0.8641605502366579	0.9682034976152624
70	10	1	0.924776441240453	0.9697933227344993
70	10	2	-0.8254846964981559	0.9682034976152624
80	1	1	0.9081041544901988	0.9697933227344993
80	1	2	-0.9077798967021395	0.9697933227344993
80	5	1	-0.9077798967021395	0.9697933227344993
80	5	2	0.9221704190647974	0.9697933227344993
80	10	1	0.924776441240453	0.9697933227344993
80	10	2	-0.8254846964981559	0.9682034976152624
90	1	1	0.9081041544901988	0.9697933227344993
90	1	2	-0.9077798967021395	0.9697933227344993
90	5	1	-0.9077798967021395	0.9697933227344993
90	5	2	0.9221704190647974	0.9697933227344993
90	10	1	0.924776441240453	0.9697933227344993
90	10	2	-0.8254846964981559	0.9682034976152624
100	1	1	0.9081041544901988	0.9697933227344993
100	1	2	-0.9077798967021395	0.9697933227344993
100	5	1	-0.9077798967021395	0.9697933227344993
100	5	2	0.9221704190647974	0.9697933227344993
100	10	1	0.924776441240453	0.9697933227344993
100	10	2	-0.940801997154615	0.9697933227344993
---------
10	1	1	-0.816594144885923	0.9428571428571428
10	1	2	-0.8398278330758274	0.9428571428571428
10	5	1	-0.9077798967021395	0.9428571428571428
10	5	2	0.7566266716548182	0.9571428571428572
10	10	1	0.924776441240453	0.9428571428571428
10	10	2	-0.8254846964981559	0.9428571428571428
20	1	1	-0.816594144885923	0.9428571428571428
20	1	2	-0.8398278330758274	0.9428571428571428
20	5	1	-0.9077798967021395	0.9428571428571428
20	5	2	0.7566266716548182	0.9571428571428572
20	10	1	0.924776441240453	0.9428571428571428
20	10	2	-0.8254846964981559	0.9428571428571428
30	1	1	-0.816594144885923	0.9428571428571428
30	1	2	-0.8398278330758274	0.9428571428571428
30	5	1	-0.9077798967021395	0.9428571428571428
30	5	2	0.8641605502366579	0.9428571428571428
30	10	1	0.924776441240453	0.9428571428571428
30	10	2	-0.8254846964981559	0.9428571428571428
40	1	1	-0.816594144885923	0.9428571428571428
40	1	2	-0.9077798967021395	0.9428571428571428
40	5	1	-0.9077798967021395	0.9428571428571428
40	5	2	0.8641605502366579	0.9428571428571428
40	10	1	0.924776441240453	0.9428571428571428
40	10	2	-0.8254846964981559	0.9428571428571428
50	1	1	0.9081041544901988	0.9428571428571428
50	1	2	-0.9077798967021395	0.9428571428571428
50	5	1	-0.9077798967021395	0.9428571428571428
50	5	2	0.8641605502366579	0.9428571428571428
50	10	1	0.924776441240453	0.9428571428571428
50	10	2	-0.8254846964981559	0.9428571428571428
60	1	1	0.9081041544901988	0.9428571428571428
60	1	2	-0.9077798967021395	0.9428571428571428
60	5	1	-0.9077798967021395	0.9428571428571428
60	5	2	0.8641605502366579	0.9428571428571428
60	10	1	0.924776441240453	0.9428571428571428
60	10	2	-0.8254846964981559	0.9428571428571428
70	1	1	0.9081041544901988	0.9428571428571428
70	1	2	-0.9077798967021395	0.9428571428571428
70	5	1	-0.9077798967021395	0.9428571428571428
70	5	2	0.8641605502366579	0.9428571428571428
70	10	1	0.924776441240453	0.9428571428571428
70	10	2	-0.8254846964981559	0.9428571428571428
80	1	1	0.9081041544901988	0.9428571428571428
80	1	2	-0.9077798967021395	0.9428571428571428
80	5	1	-0.9077798967021395	0.9428571428571428
80	5	2	0.9221704190647974	0.9428571428571428
80	10	1	0.924776441240453	0.9428571428571428
80	10	2	-0.8254846964981559	0.9428571428571428
90	1	1	0.9081041544901988	0.9428571428571428
90	1	2	-0.9077798967021395	0.9428571428571428
90	5	1	-0.9077798967021395	0.9428571428571428
90	5	2	0.9221704190647974	0.9428571428571428
90	10	1	0.924776441240453	0.9428571428571428
90	10	2	-0.8254846964981559	0.9428571428571428
100	1	1	0.9081041544901988	0.9428571428571428
100	1	2	-0.9077798967021395	0.9428571428571428
100	5	1	-0.9077798967021395	0.9428571428571428
100	5	2	0.9221704190647974	0.9428571428571428
100	10	1	0.924776441240453	0.9428571428571428
100	10	2	-0.940801997154615	0.9428571428571428
