K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9685145443334248	0.9682034976152624
10	1	2	-0.809113477691658	0.9682034976152624
10	5	1	-0.84471126540138	0.9682034976152624
10	5	2	-0.9751617446808208	0.9682034976152624
10	10	1	-1.0233358169154163	0.9650238473767886
10	10	2	-0.950089568704577	0.9682034976152624
20	1	1	0.9685145443334248	0.9682034976152624
20	1	2	-0.809113477691658	0.9682034976152624
20	5	1	-0.84471126540138	0.9682034976152624
20	5	2	-0.9751617446808208	0.9682034976152624
20	10	1	0.9736490023654979	0.9682034976152624
20	10	2	-0.923973301174287	0.9697933227344993
30	1	1	0.9685145443334248	0.9682034976152624
30	1	2	-0.809113477691658	0.9682034976152624
30	5	1	-0.84471126540138	0.9682034976152624
30	5	2	-0.9398193983612473	0.9697933227344993
30	10	1	0.9736490023654979	0.9682034976152624
30	10	2	-0.923973301174287	0.9697933227344993
40	1	1	0.9292767747836956	0.9697933227344993
40	1	2	-0.809113477691658	0.9682034976152624
40	5	1	-0.84471126540138	0.9682034976152624
40	5	2	-0.9398193983612473	0.9697933227344993
40	10	1	0.9736490023654979	0.9682034976152624
40	10	2	-0.923973301174287	0.9697933227344993
50	1	1	0.9292767747836956	0.9697933227344993
50	1	2	-0.9304383264306995	0.9697933227344993
50	5	1	-0.84471126540138	0.9682034976152624
50	5	2	-0.9398193983612473	0.9697933227344993
50	10	1	0.9736490023654979	0.9682034976152624
50	10	2	-0.923973301174287	0.9697933227344993
60	1	1	0.9292767747836956	0.9697933227344993
60	1	2	-0.9304383264306995	0.9697933227344993
60	5	1	-0.84471126540138	0.9682034976152624
60	5	2	-0.9398193983612473	0.9697933227344993
60	10	1	0.9736490023654979	0.9682034976152624
60	10	2	-0.923973301174287	0.9697933227344993
70	1	1	0.9292767747836956	0.9697933227344993
70	1	2	-0.9304383264306995	0.9697933227344993
70	5	1	-0.84471126540138	0.9682034976152624
70	5	2	-0.9398193983612473	0.9697933227344993
70	10	1	0.9736490023654979	0.9682034976152624
70	10	2	-0.923973301174287	0.9697933227344993
80	1	1	0.9292767747836956	0.9697933227344993
80	1	2	-0.9304383264306995	0.9697933227344993
80	5	1	-0.84471126540138	0.9682034976152624
80	5	2	-0.9398193983612473	0.9697933227344993
80	10	1	0.9736490023654979	0.9682034976152624
80	10	2	-0.923973301174287	0.9697933227344993
90	1	1	0.9292767747836956	0.9697933227344993
90	1	2	-0.9304383264306995	0.9697933227344993
90	5	1	-0.9196164971790687	0.9697933227344993
90	5	2	-0.9398193983612473	0.9697933227344993
90	10	1	0.9736490023654979	0.9682034976152624
90	10	2	-0.923973301174287	0.9697933227344993
100	1	1	0.9292767747836956	0.9697933227344993
100	1	2	-0.9304383264306995	0.9697933227344993
100	5	1	-0.9196164971790687	0.9697933227344993
100	5	2	-0.9398193983612473	0.9697933227344993
100	10	1	0.9736490023654979	0.9682034976152624
100	10	2	-0.923973301174287	0.9697933227344993
---------
10	1	1	0.9685145443334248	0.9428571428571428
10	1	2	-0.809113477691658	0.9571428571428572
10	5	1	-0.84471126540138	0.9428571428571428
10	5	2	-0.9751617446808208	0.9428571428571428
10	10	1	-1.0233358169154163	0.9428571428571428
10	10	2	-0.950089568704577	0.9428571428571428
20	1	1	0.9685145443334248	0.9428571428571428
20	1	2	-0.809113477691658	0.9571428571428572
20	5	1	-0.84471126540138	0.9428571428571428
20	5	2	-0.9751617446808208	0.9428571428571428
20	10	1	0.9736490023654979	0.9428571428571428
20	10	2	-0.923973301174287	0.9428571428571428
30	1	1	0.9685145443334248	0.9428571428571428
30	1	2	-0.809113477691658	0.9571428571428572
30	5	1	-0.84471126540138	0.9428571428571428
30	5	2	-0.9398193983612473	0.9428571428571428
30	10	1	0.9736490023654979	0.9428571428571428
30	10	2	-0.923973301174287	0.9428571428571428
40	1	1	0.9292767747836956	0.9428571428571428
40	1	2	-0.809113477691658	0.9571428571428572
40	5	1	-0.84471126540138	0.9428571428571428
40	5	2	-0.9398193983612473	0.9428571428571428
40	10	1	0.9736490023654979	0.9428571428571428
40	10	2	-0.923973301174287	0.9428571428571428
50	1	1	0.9292767747836956	0.9428571428571428
50	1	2	-0.9304383264306995	0.9428571428571428
50	5	1	-0.84471126540138	0.9428571428571428
50	5	2	-0.9398193983612473	0.9428571428571428
50	10	1	0.9736490023654979	0.9428571428571428
50	10	2	-0.923973301174287	0.9428571428571428
60	1	1	0.9292767747836956	0.9428571428571428
60	1	2	-0.9304383264306995	0.9428571428571428
60	5	1	-0.84471126540138	0.9428571428571428
60	5	2	-0.9398193983612473	0.9428571428571428
