K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.9516513196604242	0.9682034976152624
10	1	2	0.8334239961761434	0.9682034976152624
10	5	1	0.9244132693300805	0.9697933227344993
10	5	2	1.0997468693509251	0.9618441971383148
10	10	1	0.933549514055983	0.9697933227344993
10	10	2	0.49412080237894696	0.9602543720190779
20	1	1	0.9516513196604242	0.9682034976152624
20	1	2	0.8334239961761434	0.9682034976152624
20	5	1	0.9244132693300805	0.9697933227344993
20	5	2	0.8884766394558674	0.9682034976152624
20	10	1	0.933549514055983	0.9697933227344993
20	10	2	-0.9479505412964717	0.9697933227344993
30	1	1	0.9516513196604242	0.9682034976152624
30	1	2	0.8334239961761434	0.9682034976152624
30	5	1	0.9244132693300805	0.9697933227344993
30	5	2	0.8884766394558674	0.9682034976152624
30	10	1	0.933549514055983	0.9697933227344993
30	10	2	-0.9479505412964717	0.9697933227344993
40	1	1	0.9516513196604242	0.9682034976152624
40	1	2	0.8334239961761434	0.9682034976152624
40	5	1	0.9244132693300805	0.9697933227344993
40	5	2	0.8884766394558674	0.9682034976152624
40	10	1	0.933549514055983	0.9697933227344993
40	10	2	-0.9479505412964717	0.9697933227344993
50	1	1	0.9061378620670895	0.9697933227344993
50	1	2	0.8334239961761434	0.9682034976152624
50	5	1	0.9244132693300805	0.9697933227344993
50	5	2	0.8884766394558674	0.9682034976152624
50	10	1	0.933549514055983	0.9697933227344993
50	10	2	-0.9479505412964717	0.9697933227344993
60	1	1	0.9061378620670895	0.9697933227344993
60	1	2	0.8334239961761434	0.9682034976152624
60	5	1	0.9244132693300805	0.9697933227344993
60	5	2	0.8884766394558674	0.9682034976152624
60	10	1	0.933549514055983	0.9697933227344993
60	10	2	-0.9479505412964717	0.9697933227344993
70	1	1	0.9061378620670895	0.9697933227344993
70	1	2	0.9091775789078956	0.9697933227344993
70	5	1	0.9244132693300805	0.9697933227344993
70	5	2	0.9183138236337981	0.9697933227344993
70	10	1	0.933549514055983	0.9697933227344993
70	10	2	-0.9479505412964717	0.9697933227344993
80	1	1	0.9061378620670895	0.9697933227344993
80	1	2	0.9091775789078956	0.9697933227344993
80	5	1	0.9244132693300805	0.9697933227344993
80	5	2	0.9183138236337981	0.9697933227344993
80	10	1	0.933549514055983	0.9697933227344993
80	10	2	-0.9479505412964717	0.9697933227344993
90	1	1	0.9061378620670895	0.9697933227344993
90	1	2	0.9091775789078956	0.9697933227344993
90	5	1	0.9244132693300805	0.9697933227344993
90	5	2	0.9183138236337981	0.9697933227344993
90	10	1	0.933549514055983	0.9697933227344993
90	10	2	-0.9479505412964717	0.9697933227344993
100	1	1	0.9061378620670895	0.9697933227344993
