K_max	a	b	Step_size	Best Sigma	Accuracy
10	1.5	0.7	0.1	0.631888829536098	0.958664546899841
10	1.5	0.7	0.5	0.8113586348410124	0.9634340222575517
10	1.5	0.5	0.1	0.8570556896970052	0.9634340222575517
10	1.5	0.5	0.5	0.8031395308557776	0.9634340222575517
10	2	0.7	0.1	0.8090572857251467	0.9634340222575517
10	2	0.7	0.5	0.8113586348410124	0.9634340222575517
10	2	0.5	0.1	0.8570556896970052	0.9634340222575517
10	2	0.5	0.5	0.8031395308557776	0.9634340222575517
20	1.5	0.7	0.1	0.8113586348410124	0.9634340222575517
20	1.5	0.7	0.5	0.8113586348410124	0.9634340222575517
20	1.5	0.5	0.1	0.838415540265168	0.9634340222575517
20	1.5	0.5	0.5	0.8031395308557776	0.9634340222575517
20	2	0.7	0.1	0.8492383024348302	0.9634340222575517
20	2	0.7	0.5	0.8113586348410124	0.9634340222575517
20	2	0.5	0.1	0.838415540265168	0.9634340222575517
20	2	0.5	0.5	0.8031395308557776	0.9634340222575517
30	1.5	0.7	0.1	0.8051572071064769	0.9634340222575517
30	1.5	0.7	0.5	0.8113586348410124	0.9634340222575517
30	1.5	0.5	0.1	0.847162946251469	0.9634340222575517
30	1.5	0.5	0.5	0.8031395308557776	0.9634340222575517
30	2	0.7	0.1	0.847162946251469	0.9634340222575517
30	2	0.7	0.5	0.8113586348410124	0.9634340222575517
30	2	0.5	0.1	0.847162946251469	0.9634340222575517
30	2	0.5	0.5	0.8031395308557776	0.9634340222575517
40	1.5	0.7	0.1	0.862352210503749	0.9634340222575517
40	1.5	0.7	0.5	0.8113586348410124	0.9634340222575517
40	1.5	0.5	0.1	0.8566895758209622	0.9634340222575517
40	1.5	0.5	0.5	0.8031395308557776	0.9634340222575517
40	2	0.7	0.1	0.8340224462466731	0.9634340222575517
40	2	0.7	0.5	0.8113586348410124	0.9634340222575517
40	2	0.5	0.1	0.8566895758209622	0.9634340222575517
40	2	0.5	0.5	0.8031395308557776	0.9634340222575517
50	1.5	0.7	0.1	0.8368177816711104	0.9634340222575517
50	1.5	0.7	0.5	0.8679345166856745	0.9634340222575517
50	1.5	0.5	0.1	0.8194409036759642	0.9634340222575517
50	1.5	0.5	0.5	0.8517699790157711	0.9634340222575517
50	2	0.7	0.1	0.8226738112099449	0.9634340222575517
50	2	0.7	0.5	0.8679345166856745	0.9634340222575517
50	2	0.5	0.1	0.8194409036759642	0.9634340222575517
50	2	0.5	0.5	0.8517699790157711	0.9634340222575517
60	1.5	0.7	0.1	0.8368177816711104	0.9634340222575517
60	1.5	0.7	0.5	0.8679345166856745	0.9634340222575517
60	1.5	0.5	0.1	0.831169173598602	0.9634340222575517
60	1.5	0.5	0.5	0.8517699790157711	0.9634340222575517
60	2	0.7	0.1	0.8390933891016379	0.9634340222575517
60	2	0.7	0.5	0.8679345166856745	0.9634340222575517
60	2	0.5	0.1	0.831169173598602	0.9634340222575517
60	2	0.5	0.5	0.8517699790157711	0.9634340222575517
70	1.5	0.7	0.1	0.8091895659108369	0.9634340222575517
70	1.5	0.7	0.5	0.8065384816628446	0.9634340222575517
70	1.5	0.5	0.1	0.8106700415298456	0.9634340222575517
70	1.5	0.5	0.5	0.8079156682851782	0.9634340222575517
70	2	0.7	0.1	0.8103946042053789	0.9634340222575517
70	2	0.7	0.5	0.8065384816628446	0.9634340222575517
70	2	0.5	0.1	0.8106700415298456	0.9634340222575517
70	2	0.5	0.5	0.8079156682851782	0.9634340222575517
80	1.5	0.7	0.1	0.853290155496194	0.9634340222575517
80	1.5	0.7	0.5	0.8065384816628446	0.9634340222575517
80	1.5	0.5	0.1	0.8072618600172076	0.9634340222575517
80	1.5	0.5	0.5	0.8079156682851782	0.9634340222575517
80	2	0.7	0.1	0.8056231500876856	0.9634340222575517
80	2	0.7	0.5	0.8065384816628446	0.9634340222575517
80	2	0.5	0.1	0.8072618600172076	0.9634340222575517
80	2	0.5	0.5	0.8079156682851782	0.9634340222575517
90	1.5	0.7	0.1	0.8230761159984694	0.9634340222575517
90	1.5	0.7	0.5	0.8373974818575834	0.9634340222575517
90	1.5	0.5	0.1	0.854166818919309	0.9634340222575517
90	1.5	0.5	0.5	0.8299578112814203	0.9634340222575517
