K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.7422574805991516	0.9650238473767886
10	1	2	-2.0069201674763733	0.9125596184419714
10	5	1	-0.789838595432632	0.9682034976152624
10	5	2	-4.592994998056565	0.7042925278219396
10	10	1	0.829421245891509	0.9682034976152624
10	10	2	-0.7382594420989251	0.9650238473767886
20	1	1	-0.7422574805991516	0.9650238473767886
20	1	2	-0.5311193106099973	0.958664546899841
20	5	1	-0.789838595432632	0.9682034976152624
20	5	2	-1.2408671604943071	0.9443561208267091
20	10	1	0.829421245891509	0.9682034976152624
20	10	2	-0.7804252258896982	0.9666136724960255
30	1	1	0.9278295717121666	0.9666136724960255
30	1	2	-0.9603524428128372	0.9682034976152624
30	5	1	-0.789838595432632	0.9682034976152624
30	5	2	-0.2407461336202904	0.9475357710651828
30	10	1	0.829421245891509	0.9682034976152624
30	10	2	-0.7804252258896982	0.9666136724960255
40	1	1	0.9278295717121666	0.9666136724960255
40	1	2	-0.9603524428128372	0.9682034976152624
40	5	1	-0.789838595432632	0.9682034976152624
40	5	2	0.8062615439793055	0.9682034976152624
40	10	1	0.829421245891509	0.9682034976152624
40	10	2	-0.8024055951519864	0.9682034976152624
50	1	1	0.9278295717121666	0.9666136724960255
50	1	2	-0.9603524428128372	0.9682034976152624
50	5	1	-0.789838595432632	0.9682034976152624
50	5	2	0.8062615439793055	0.9682034976152624
50	10	1	0.829421245891509	0.9682034976152624
50	10	2	-0.8024055951519864	0.9682034976152624
60	1	1	0.9278295717121666	0.9666136724960255
60	1	2	-0.9603524428128372	0.9682034976152624
60	5	1	-0.789838595432632	0.9682034976152624
60	5	2	0.8062615439793055	0.9682034976152624
60	10	1	0.829421245891509	0.9682034976152624
60	10	2	-0.8024055951519864	0.9682034976152624
70	1	1	0.8082252937761001	0.9682034976152624
70	1	2	-0.9603524428128372	0.9682034976152624
70	5	1	-0.789838595432632	0.9682034976152624
70	5	2	0.8062615439793055	0.9682034976152624
70	10	1	0.829421245891509	0.9682034976152624
70	10	2	-0.8024055951519864	0.9682034976152624
80	1	1	0.8082252937761001	0.9682034976152624
80	1	2	-0.9603524428128372	0.9682034976152624
80	5	1	-0.789838595432632	0.9682034976152624
80	5	2	0.8062615439793055	0.9682034976152624
80	10	1	0.829421245891509	0.9682034976152624
80	10	2	-0.8024055951519864	0.9682034976152624
90	1	1	0.8082252937761001	0.9682034976152624
90	1	2	-0.9603524428128372	0.9682034976152624
90	5	1	-0.789838595432632	0.9682034976152624
90	5	2	0.8062615439793055	0.9682034976152624
90	10	1	0.829421245891509	0.9682034976152624
90	10	2	-0.8024055951519864	0.9682034976152624
100	1	1	0.8082252937761001	0.9682034976152624
100	1	2	-0.9603524428128372	0.9682034976152624
100	5	1	-0.789838595432632	0.9682034976152624
100	5	2	0.8062615439793055	0.9682034976152624
100	10	1	0.829421245891509	0.9682034976152624
100	10	2	-0.8024055951519864	0.9682034976152624
---------
10	1	1	-0.7422574805991516	0.9428571428571428
10	1	2	-2.0069201674763733	0.9285714285714286
10	5	1	-0.789838595432632	0.9428571428571428
10	5	2	-4.592994998056565	0.7285714285714285
10	10	1	0.829421245891509	0.9428571428571428
10	10	2	-0.7382594420989251	0.9428571428571428
20	1	1	-0.7422574805991516	0.9428571428571428
20	1	2	-0.5311193106099973	0.9428571428571428
20	5	1	-0.789838595432632	0.9428571428571428
