K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.7769854990178983	0.9666136724960255
10	1	2	-0.9161240537812518	0.9666136724960255
10	5	1	-0.9861889377687713	0.9682034976152624
10	5	2	-3.6965460774032897	0.7821939586645469
10	10	1	-7.716106579499459	0.6565977742448331
10	10	2	-12.558918626192055	0.6565977742448331
20	1	1	-0.9846528546829949	0.9682034976152624
20	1	2	-0.9161240537812518	0.9666136724960255
20	5	1	-0.9861889377687713	0.9682034976152624
20	5	2	-3.6965460774032897	0.7821939586645469
20	10	1	-7.716106579499459	0.6565977742448331
20	10	2	-12.558918626192055	0.6565977742448331
30	1	1	-0.9846528546829949	0.9682034976152624
30	1	2	-0.8188175868462351	0.9682034976152624
30	5	1	-0.9861889377687713	0.9682034976152624
30	5	2	-3.6965460774032897	0.7821939586645469
30	10	1	-7.716106579499459	0.6565977742448331
30	10	2	-12.558918626192055	0.6565977742448331
40	1	1	-0.9846528546829949	0.9682034976152624
40	1	2	-0.8188175868462351	0.9682034976152624
40	5	1	-0.9861889377687713	0.9682034976152624
40	5	2	-3.6965460774032897	0.7821939586645469
40	10	1	-7.716106579499459	0.6565977742448331
40	10	2	-12.558918626192055	0.6565977742448331
50	1	1	-0.9846528546829949	0.9682034976152624
50	1	2	-0.8188175868462351	0.9682034976152624
50	5	1	-0.9861889377687713	0.9682034976152624
50	5	2	-3.6965460774032897	0.7821939586645469
50	10	1	-7.716106579499459	0.6565977742448331
50	10	2	-12.558918626192055	0.6565977742448331
60	1	1	-0.9846528546829949	0.9682034976152624
60	1	2	-0.8188175868462351	0.9682034976152624
60	5	1	-0.9861889377687713	0.9682034976152624
60	5	2	-3.6965460774032897	0.7821939586645469
60	10	1	-7.716106579499459	0.6565977742448331
60	10	2	-12.558918626192055	0.6565977742448331
70	1	1	-0.9846528546829949	0.9682034976152624
70	1	2	-0.8188175868462351	0.9682034976152624
70	5	1	-0.9861889377687713	0.9682034976152624
70	5	2	-3.6965460774032897	0.7821939586645469
70	10	1	-7.716106579499459	0.6565977742448331
70	10	2	-12.558918626192055	0.6565977742448331
80	1	1	-0.9846528546829949	0.9682034976152624
80	1	2	-0.8188175868462351	0.9682034976152624
80	5	1	-0.9861889377687713	0.9682034976152624
80	5	2	-3.6965460774032897	0.7821939586645469
80	10	1	-7.716106579499459	0.6565977742448331
80	10	2	-12.558918626192055	0.6565977742448331
90	1	1	-0.9846528546829949	0.9682034976152624
90	1	2	-0.8188175868462351	0.9682034976152624
90	5	1	-0.9861889377687713	0.9682034976152624
90	5	2	-3.6965460774032897	0.7821939586645469
90	10	1	-7.716106579499459	0.6565977742448331
90	10	2	-12.558918626192055	0.6565977742448331
100	1	1	-0.9846528546829949	0.9682034976152624
100	1	2	-0.8188175868462351	0.9682034976152624
100	5	1	-0.9861889377687713	0.9682034976152624
100	5	2	-3.6965460774032897	0.7821939586645469
100	10	1	-7.716106579499459	0.6565977742448331
100	10	2	-12.558918626192055	0.6565977742448331
---------
10	1	1	0.7769854990178983	0.9571428571428572
10	1	2	-0.9161240537812518	0.9571428571428572
10	5	1	-0.9861889377687713	0.9571428571428572
10	5	2	-3.6965460774032897	0.8
10	10	1	-7.716106579499459	0.6428571428571429
10	10	2	-12.558918626192055	0.6428571428571429
20	1	1	-0.9846528546829949	0.9571428571428572
20	1	2	-0.9161240537812518	0.9571428571428572
20	5	1	-0.9861889377687713	0.9571428571428572
20	5	2	-3.6965460774032897	0.8
20	10	1	-7.716106579499459	0.6428571428571429
20	10	2	-12.558918626192055	0.6428571428571429
30	1	1	-0.9846528546829949	0.9571428571428572
30	1	2	-0.8188175868462351	0.9571428571428572
30	5	1	-0.9861889377687713	0.9571428571428572
30	5	2	-3.6965460774032897	0.8
30	10	1	-7.716106579499459	0.6428571428571429
30	10	2	-12.558918626192055	0.6428571428571429
40	1	1	-0.9846528546829949	0.9571428571428572
40	1	2	-0.8188175868462351	0.9571428571428572
40	5	1	-0.9861889377687713	0.9571428571428572
40	5	2	-3.6965460774032897	0.8
40	10	1	-7.716106579499459	0.6428571428571429
40	10	2	-12.558918626192055	0.6428571428571429
50	1	1	-0.9846528546829949	0.9571428571428572
50	1	2	-0.8188175868462351	0.9571428571428572
50	5	1	-0.9861889377687713	0.9571428571428572
50	5	2	-3.6965460774032897	0.8
50	10	1	-7.716106579499459	0.6428571428571429
50	10	2	-12.558918626192055	0.6428571428571429
60	1	1	-0.9846528546829949	0.9571428571428572
60	1	2	-0.8188175868462351	0.9571428571428572
60	5	1	-0.9861889377687713	0.9571428571428572
60	5	2	-3.6965460774032897	0.8
60	10	1	-7.716106579499459	0.6428571428571429
60	10	2	-12.558918626192055	0.6428571428571429
70	1	1	-0.9846528546829949	0.9571428571428572
70	1	2	-0.8188175868462351	0.9571428571428572
70	5	1	-0.9861889377687713	0.9571428571428572
70	5	2	-3.6965460774032897	0.8
70	10	1	-7.716106579499459	0.6428571428571429
70	10	2	-12.558918626192055	0.6428571428571429
80	1	1	-0.9846528546829949	0.9571428571428572
80	1	2	-0.8188175868462351	0.9571428571428572
80	5	1	-0.9861889377687713	0.9571428571428572
80	5	2	-3.6965460774032897	0.8
80	10	1	-7.716106579499459	0.6428571428571429
80	10	2	-12.558918626192055	0.6428571428571429
90	1	1	-0.9846528546829949	0.9571428571428572
90	1	2	-0.8188175868462351	0.9571428571428572
90	5	1	-0.9861889377687713	0.9571428571428572
90	5	2	-3.6965460774032897	0.8
90	10	1	-7.716106579499459	0.6428571428571429
90	10	2	-12.558918626192055	0.6428571428571429
100	1	1	-0.9846528546829949	0.9571428571428572
100	1	2	-0.8188175868462351	0.9571428571428572
100	5	1	-0.9861889377687713	0.9571428571428572
100	5	2	-3.6965460774032897	0.8
100	10	1	-7.716106579499459	0.6428571428571429
100	10	2	-12.558918626192055	0.6428571428571429
