K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.9737122365172983	0.9682034976152624
10	1	2	-2.974933518041551	0.8378378378378378
10	5	1	-0.9792578750324912	0.9682034976152624
10	5	2	-3.5219071180152763	0.8060413354531002
10	10	1	-1.1000807985505374	0.9618441971383148
10	10	2	-5.706643376758506	0.6677265500794912
20	1	1	-0.9737122365172983	0.9682034976152624
20	1	2	-1.6247623880619284	0.9332273449920508
20	5	1	-0.9792578750324912	0.9682034976152624
20	5	2	-3.5219071180152763	0.8060413354531002
20	10	1	-1.1000807985505374	0.9618441971383148
20	10	2	-5.706643376758506	0.6677265500794912
30	1	1	-0.9737122365172983	0.9682034976152624
30	1	2	-0.7633647714018175	0.9666136724960255
30	5	1	-0.9792578750324912	0.9682034976152624
30	5	2	-3.5219071180152763	0.8060413354531002
30	10	1	-1.1000807985505374	0.9618441971383148
30	10	2	-5.706643376758506	0.6677265500794912
40	1	1	-0.9737122365172983	0.9682034976152624
40	1	2	-0.7633647714018175	0.9666136724960255
40	5	1	-0.9792578750324912	0.9682034976152624
40	5	2	-3.5219071180152763	0.8060413354531002
40	10	1	-1.1000807985505374	0.9618441971383148
40	10	2	-5.706643376758506	0.6677265500794912
50	1	1	-0.9737122365172983	0.9682034976152624
50	1	2	-0.8485401681804896	0.9682034976152624
50	5	1	-0.9792578750324912	0.9682034976152624
50	5	2	-3.5219071180152763	0.8060413354531002
50	10	1	-1.1000807985505374	0.9618441971383148
50	10	2	-5.706643376758506	0.6677265500794912
60	1	1	-0.9737122365172983	0.9682034976152624
60	1	2	-0.8485401681804896	0.9682034976152624
60	5	1	-0.9792578750324912	0.9682034976152624
60	5	2	-1.8321388579123647	0.9236883942766295
60	10	1	-0.9332498745319927	0.9666136724960255
60	10	2	-5.598388969198192	0.6693163751987281
70	1	1	-0.9737122365172983	0.9682034976152624
70	1	2	-0.8485401681804896	0.9682034976152624
70	5	1	-0.9792578750324912	0.9682034976152624
70	5	2	-0.8382809906633893	0.9682034976152624
70	10	1	-0.9332498745319927	0.9666136724960255
70	10	2	-3.530856229317571	0.8044515103338633
80	1	1	-0.9737122365172983	0.9682034976152624
80	1	2	-0.8485401681804896	0.9682034976152624
80	5	1	-0.9792578750324912	0.9682034976152624
80	5	2	-0.8382809906633893	0.9682034976152624
80	10	1	-0.8533091022652689	0.9682034976152624
80	10	2	-3.530856229317571	0.8044515103338633
90	1	1	-0.9737122365172983	0.9682034976152624
90	1	2	-0.8485401681804896	0.9682034976152624
90	5	1	-0.9792578750324912	0.9682034976152624
90	5	2	-0.8382809906633893	0.9682034976152624
90	10	1	-0.8533091022652689	0.9682034976152624
90	10	2	-3.530856229317571	0.8044515103338633
100	1	1	-0.9737122365172983	0.9682034976152624
100	1	2	-0.8485401681804896	0.9682034976152624
100	5	1	-0.9792578750324912	0.9682034976152624
100	5	2	-0.8382809906633893	0.9682034976152624
100	10	1	-0.8533091022652689	0.9682034976152624
100	10	2	-3.530856229317571	0.8044515103338633
---------
10	1	1	-0.9737122365172983	0.9571428571428572
10	1	2	-2.974933518041551	0.8571428571428571
10	5	1	-0.9792578750324912	0.9571428571428572
10	5	2	-3.5219071180152763	0.8142857142857143
10	10	1	-1.1000807985505374	0.9571428571428572
10	10	2	-5.706643376758506	0.6571428571428571
20	1	1	-0.9737122365172983	0.9571428571428572
20	1	2	-1.6247623880619284	0.9571428571428572
20	5	1	-0.9792578750324912	0.9571428571428572
20	5	2	-3.5219071180152763	0.8142857142857143
20	10	1	-1.1000807985505374	0.9571428571428572
20	10	2	-5.706643376758506	0.6571428571428571
30	1	1	-0.9737122365172983	0.9571428571428572
30	1	2	-0.7633647714018175	0.9428571428571428
30	5	1	-0.9792578750324912	0.9571428571428572
30	5	2	-3.5219071180152763	0.8142857142857143
30	10	1	-1.1000807985505374	0.9571428571428572
30	10	2	-5.706643376758506	0.6571428571428571
40	1	1	-0.9737122365172983	0.9571428571428572
40	1	2	-0.7633647714018175	0.9428571428571428
40	5	1	-0.9792578750324912	0.9571428571428572
40	5	2	-3.5219071180152763	0.8142857142857143
40	10	1	-1.1000807985505374	0.9571428571428572
40	10	2	-5.706643376758506	0.6571428571428571
50	1	1	-0.9737122365172983	0.9571428571428572
50	1	2	-0.8485401681804896	0.9571428571428572
50	5	1	-0.9792578750324912	0.9571428571428572
50	5	2	-3.5219071180152763	0.8142857142857143
