K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	0.8462333704063256	0.9682034976152624
10	1	2	-0.7914729297180431	0.9682034976152624
10	5	1	-0.9534733594770437	0.9682034976152624
10	5	2	-5.6736461311365884	0.6677265500794912
10	10	1	-13.431459099106206	0.6565977742448331
10	10	2	-20.47626390908776	0.6565977742448331
20	1	1	0.8462333704063256	0.9682034976152624
20	1	2	-0.7914729297180431	0.9682034976152624
20	5	1	-0.9534733594770437	0.9682034976152624
20	5	2	-5.6736461311365884	0.6677265500794912
20	10	1	-13.431459099106206	0.6565977742448331
20	10	2	-20.47626390908776	0.6565977742448331
30	1	1	0.8462333704063256	0.9682034976152624
30	1	2	-0.7914729297180431	0.9682034976152624
30	5	1	-0.9534733594770437	0.9682034976152624
30	5	2	-5.6736461311365884	0.6677265500794912
30	10	1	-13.431459099106206	0.6565977742448331
30	10	2	-20.47626390908776	0.6565977742448331
40	1	1	0.8462333704063256	0.9682034976152624
40	1	2	-0.7914729297180431	0.9682034976152624
40	5	1	-0.9534733594770437	0.9682034976152624
40	5	2	-5.6736461311365884	0.6677265500794912
40	10	1	-13.431459099106206	0.6565977742448331
40	10	2	-20.47626390908776	0.6565977742448331
50	1	1	0.8462333704063256	0.9682034976152624
50	1	2	-0.7914729297180431	0.9682034976152624
50	5	1	-0.9534733594770437	0.9682034976152624
50	5	2	-5.6736461311365884	0.6677265500794912
50	10	1	-13.431459099106206	0.6565977742448331
50	10	2	-20.47626390908776	0.6565977742448331
60	1	1	0.8462333704063256	0.9682034976152624
60	1	2	-0.7914729297180431	0.9682034976152624
60	5	1	-0.9534733594770437	0.9682034976152624
60	5	2	-5.6736461311365884	0.6677265500794912
60	10	1	-13.431459099106206	0.6565977742448331
60	10	2	-20.47626390908776	0.6565977742448331
70	1	1	0.8462333704063256	0.9682034976152624
70	1	2	-0.7914729297180431	0.9682034976152624
70	5	1	-0.9534733594770437	0.9682034976152624
70	5	2	-5.6736461311365884	0.6677265500794912
70	10	1	-13.431459099106206	0.6565977742448331
70	10	2	-20.47626390908776	0.6565977742448331
80	1	1	0.8462333704063256	0.9682034976152624
80	1	2	-0.7914729297180431	0.9682034976152624
80	5	1	-0.9534733594770437	0.9682034976152624
80	5	2	-5.6736461311365884	0.6677265500794912
80	10	1	-13.431459099106206	0.6565977742448331
80	10	2	-20.47626390908776	0.6565977742448331
90	1	1	0.8462333704063256	0.9682034976152624
90	1	2	-0.7914729297180431	0.9682034976152624
90	5	1	-0.9534733594770437	0.9682034976152624
90	5	2	-5.6736461311365884	0.6677265500794912
90	10	1	-13.431459099106206	0.6565977742448331
90	10	2	-20.47626390908776	0.6565977742448331
100	1	1	0.8462333704063256	0.9682034976152624
100	1	2	-0.7914729297180431	0.9682034976152624
100	5	1	-0.9534733594770437	0.9682034976152624
100	5	2	-5.6736461311365884	0.6677265500794912
100	10	1	-13.431459099106206	0.6565977742448331
100	10	2	-20.47626390908776	0.6565977742448331
---------
10	1	1	0.8462333704063256	0.9571428571428572
10	1	2	-0.7914729297180431	0.9571428571428572
10	5	1	-0.9534733594770437	0.9571428571428572
10	5	2	-5.6736461311365884	0.6571428571428571
10	10	1	-13.431459099106206	0.6428571428571429
10	10	2	-20.47626390908776	0.6428571428571429
20	1	1	0.8462333704063256	0.9571428571428572
20	1	2	-0.7914729297180431	0.9571428571428572
20	5	1	-0.9534733594770437	0.9571428571428572
20	5	2	-5.6736461311365884	0.6571428571428571
20	10	1	-13.431459099106206	0.6428571428571429
20	10	2	-20.47626390908776	0.6428571428571429
30	1	1	0.8462333704063256	0.9571428571428572
30	1	2	-0.7914729297180431	0.9571428571428572
30	5	1	-0.9534733594770437	0.9571428571428572
30	5	2	-5.6736461311365884	0.6571428571428571
30	10	1	-13.431459099106206	0.6428571428571429
30	10	2	-20.47626390908776	0.6428571428571429
40	1	1	0.8462333704063256	0.9571428571428572
40	1	2	-0.7914729297180431	0.9571428571428572
40	5	1	-0.9534733594770437	0.9571428571428572
