[-0.28, -1.62, 1.12]	[-2.35, 1.31, 0.63]	[1.17, 0.44, -0.21]	[2.12, -0.56, -0.03]	[1.89, -0.28, -1.45]	[1.75, 1.2, 0.35]	[2.42, -1.35, -1.33]	[-0.41, 1.93, 0.71]
[0.55, 0.69, -1.39]	[2.35, -0.09, -1.21]	[-1.79, 0.79, 1.76]	[-1.52, -1.04, 0.25]	[-1.37, 2.15, -2.16]	[2.48, 0.06, 1.95]	[-1.81, -0.66, -2.04]	[0.01, -1.57, 2.0]
[2.14, 1.41, -2.34]	[2.35, 1.58, 0.94]	[0.8, -1.9, -1.23]	[-1.72, 0.41, 0.63]	[-0.24, 1.78, 2.32]	[0.51, -1.93, 0.96]	[1.46, -0.03, 0.16]	[-2.37, -2.15, -1.82]
[-1.25, -0.57, -1.07]	[1.8, 0.45, -1.61]	[2.31, 2.43, 0.29]	[-2.46, 0.91, 2.33]	[-1.87, -1.44, -0.92]	[-0.51, 0.43, -0.24]	[1.29, 1.88, 0.24]	[-2.23, -1.71, -2.4]
[-1.72, 1.12, -0.47]	[-1.48, -2.27, -1.82]	[1.62, 0.8, 0.53]	[1.39, 2.11, 1.53]	[-0.44, 2.17, 1.44]	[-1.27, -1.74, 1.62]	[1.59, 0.5, -1.22]	[1.37, -2.05, -1.56]
[-2.42, -1.78, -0.31]	[-0.26, -1.65, 1.22]	[2.36, 1.61, -1.99]	[-2.37, -1.47, 1.74]	[-0.3, -0.73, -1.52]	[-1.87, 1.92, 1.29]	[0.48, 0.29, 2.05]	[-0.86, -2.21, -1.99]
[1.2, -1.77, 0.92]	[1.83, 0.45, 0.24]	[-0.34, -2.42, 2.04]	[0.46, -0.81, -2.38]	[0.54, -0.14, -1.79]	[1.58, 0.24, -0.32]	[-0.93, 2.5, -1.95]	[-0.6, -2.05, -0.16]
[0.49, -0.64, -0.54]	[1.2, -0.42, -1.18]	[-0.49, 0.24, -0.93]	[2.03, 2.22, 0.01]	[1.47, 1.17, -1.32]	[-0.48, -0.26, 1.01]	[-0.5, 2.14, 0.41]	[2.27, 1.2, 0.48]
[1.48, -0.21, 0.42]	[0.08, -0.4, -0.13]	[-1.34, 1.92, 0.4]	[-1.11, -0.24, -1.14]	[-2.25, -0.55, 2.12]	[-0.67, -0.02, -1.5]	[-1.59, -0.41, 2.05]	[0.13, 0.77, 0.1]
[0.21, -1.89, -1.51]	[-1.0, -1.51, -0.14]	[1.64, 2.23, -1.07]	[0.73, 0.84, 1.58]	[0.5, 2.13, 1.41]	[-2.47, 1.29, 1.1]	[1.92, 2.3, -0.52]	[1.39, -1.51, 2.28]
