[0.09, -0.89, 1.6]	[-0.92, -2.4, 0.87]	[-1.67, -1.3, 0.43]	[1.48, 1.12, 2.47]	[2.16, -0.77, 1.81]	[-1.45, 0.59, -1.25]	[1.65, 0.23, 0.16]	[0.12, 1.73, -1.45]
[2.14, 2.21, 0.51]	[-2.08, 0.49, -2.47]	[-0.78, 2.21, -1.39]	[-0.49, 1.8, -0.23]	[2.32, -1.8, 2.21]	[-0.54, 0.52, -1.68]	[-1.26, -1.13, 2.07]	[-0.47, -0.25, 1.09]
[0.38, -2.19, 2.34]	[-2.39, -1.21, 1.42]	[-2.32, 0.11, -0.72]	[-0.63, -0.36, -0.57]	[-1.44, 1.96, 1.76]	[0.9, 0.29, 1.97]	[-1.71, -1.38, -0.24]	[-1.39, -1.69, -0.93]
[0.67, 2.4, -0.68]	[0.43, -2.25, -1.16]	[0.05, 2.03, -0.15]	[2.25, 1.11, 2.45]	[-1.65, -1.22, -2.38]	[1.53, 0.44, 0.97]	[1.81, -0.41, 1.14]	[2.02, 0.39, -1.56]
[2.07, -0.68, 2.01]	[0.87, 2.47, -1.96]	[-1.04, 0.6, 2.47]	[2.49, 1.93, -0.32]	[-0.39, 2.04, -1.71]	[-0.08, 1.8, -0.63]	[-0.99, 1.36, -0.64]	[-2.01, -0.34, -0.94]
[-1.55, -1.73, -2.23]	[0.63, -2.38, -0.14]	[-2.38, 1.05, -2.34]	[-0.47, 1.41, -0.46]	[-2.32, 0.97, -2.16]	[0.39, 1.44, -1.58]	[1.78, -0.41, -1.81]	[1.21, 1.45, -0.96]
[-0.61, 0.4, 0.46]	[0.64, 0.28, 0.92]	[-1.71, 1.98, -1.89]	[0.4, -1.06, -1.3]	[-1.42, 2.0, 2.41]	[2.04, -0.26, 2.12]	[1.17, -1.89, 0.87]	[-1.61, -2.13, -0.99]
[2.06, 1.48, -1.58]	[2.19, -2.36, 0.4]	[1.35, 1.05, -0.92]	[-1.68, -1.78, -0.16]	[-0.2, -0.97, -2.43]	[2.17, -1.2, -1.63]	[1.67, 1.32, 2.02]	[1.25, -2.36, -1.4]
[-0.04, -0.36, -1.66]	[-0.03, 1.98, 2.41]	[0.62, 1.69, 1.76]	[2.44, 1.52, -2.34]	[1.99, 1.08, 1.65]	[-1.51, 2.09, -2.35]	[-2.41, -0.5, 0.81]	[1.81, -2.31, -2.47]
[-1.45, 2.25, -0.39]	[1.35, -1.94, 0.13]	[-0.53, -0.65, -0.57]	[-2.23, -1.82, -1.42]	[1.44, -1.23, 1.8]	[-1.4, -0.83, 0.82]	[0.53, 2.19, 1.09]	[1.26, -2.1, -1.97]
