[-0.99, 2.13, 0.58]	[-0.48, -2.44, -1.4]	[0.59, -2.35, 0.98]	[-0.68, -0.8, 1.12]	[2.05, 0.9, 2.0]	[-1.39, -0.25, 2.28]	[1.83, -0.69, -1.79]	[-1.74, 0.21, 2.01]
[-2.41, 0.61, 2.16]	[2.36, -1.92, -1.91]	[-0.3, 0.02, 1.87]	[-1.5, 0.48, -2.29]	[-1.64, 1.27, 1.25]	[0.67, 1.83, -0.61]	[0.05, -0.95, 0.53]	[0.6, -2.23, 0.34]
[2.09, 1.57, -2.23]	[-0.81, 1.51, 2.25]	[1.68, 0.8, 2.18]	[-1.17, -0.92, -0.37]	[-1.06, -1.33, -1.04]	[1.48, 0.65, 1.08]	[-1.41, -1.94, 1.94]	[0.45, 1.46, -0.68]
[-0.08, 2.03, -2.35]	[-1.87, -1.0, -2.11]	[-0.77, 2.29, -2.38]	[0.16, 0.46, -1.11]	[-1.77, 1.1, 0.78]	[-2.19, -0.6, 1.38]	[-1.32, 2.14, -0.51]	[-1.89, 1.63, -1.49]
[0.91, -0.45, -1.33]	[1.74, 0.28, 2.37]	[-0.64, 1.14, -0.69]	[0.62, -2.5, -1.25]	[2.43, -0.83, 0.95]	[0.75, -1.12, 0.18]	[-1.49, 1.33, -1.53]	[-1.46, -0.27, -2.1]
[1.66, -0.34, 2.01]	[1.86, 1.98, 0.17]	[1.2, 1.03, 1.46]	[0.16, 0.19, -2.34]	[1.48, -2.1, -0.03]	[-2.19, -1.59, 0.33]	[-1.91, -0.03, 1.61]	[0.31, -1.78, 1.37]
[-2.12, 2.22, -1.8]	[0.79, 0.83, 0.92]	[1.65, 0.92, 1.65]	[-2.44, 0.1, -0.78]	[1.42, 2.39, 2.28]	[-2.43, 0.23, 0.41]	[1.14, 0.91, 0.04]	[-1.86, -0.64, -1.68]
[2.23, -1.74, -1.06]	[-2.39, -1.1, -1.83]	[1.54, -2.26, -1.87]	[-1.21, 1.87, -1.5]	[1.49, 1.72, -0.1]	[0.09, -1.92, -0.65]	[0.47, 1.08, -0.2]	[-2.41, -1.06, -0.64]
[-0.71, 0.77, -0.1]	[0.66, 0.06, -0.64]	[0.28, -2.3, 0.35]	[-2.43, 1.08, -2.13]	[0.18, 0.27, -0.64]	[1.25, -0.47, -1.17]	[0.05, -1.64, 1.49]	[0.83, -1.56, 2.49]
[-1.55, 0.23, -0.92]	[-1.74, -1.82, -1.15]	[-1.48, -1.44, 2.3]	[1.23, -1.73, -0.48]	[1.01, 0.52, -1.25]	[0.59, 2.35, -0.38]	[0.79, 2.42, -1.55]	[-0.47, -0.92, 0.5]
