[0.24, -2.11, -0.59]	[-2.4, -0.1, 0.19]	[0.9, -2.22, -0.91]	[0.16, 0.34, 0.92]	[1.16, -2.01, -2.5]	[1.45, -2.44, -1.27]	[1.54, -1.37, -1.27]	[-1.77, 0.23, -0.74]
[-0.75, -1.31, -2.39]	[1.61, 2.06, 0.1]	[-0.16, 1.83, -0.93]	[-1.87, 2.27, 1.32]	[-2.39, 2.4, 0.1]	[-0.55, -1.26, 2.18]	[-0.93, 2.49, -1.77]	[-1.76, -1.05, 1.8]
[1.05, -0.77, -0.39]	[-1.55, 2.36, 0.3]	[1.92, -0.5, -2.44]	[1.66, 2.13, 0.39]	[-0.12, -1.8, -0.84]	[-0.77, -0.94, 1.04]	[-1.93, -1.46, -0.94]	[-1.19, 1.63, -2.35]
[2.08, -1.97, 2.25]	[2.33, -0.01, -1.38]	[0.64, -2.42, -2.42]	[1.21, -1.81, -2.24]	[1.96, -1.57, 2.24]	[0.97, -1.17, 0.08]	[-0.24, 2.36, 2.04]	[2.08, 0.47, 2.03]
[-1.5, -0.25, 1.03]	[-2.1, -1.82, -0.33]	[1.15, -0.84, -1.37]	[1.51, -1.42, -2.12]	[-1.17, 2.33, -1.44]	[-1.63, 1.53, -2.17]	[1.92, -2.48, 1.46]	[1.34, -1.73, -1.34]
[2.45, 1.11, 1.7]	[-1.93, -2.38, -2.42]	[-1.49, -1.02, 2.02]	[-1.08, -1.6, 0.71]	[1.9, 1.01, 2.09]	[-0.52, 0.72, -0.31]	[0.93, 0.56, 0.71]	[2.34, -2.02, 1.28]
[-2.22, -1.99, 1.7]	[1.74, 0.84, 2.32]	[0.23, -2.43, 2.05]	[0.48, -2.28, -2.27]	[-1.73, -1.04, -0.05]	[0.37, -0.84, 1.19]	[1.86, -1.49, 1.23]	[2.28, -0.37, 1.57]
[0.68, -0.53, 1.3]	[-0.64, -2.16, -2.08]	[1.17, 1.62, -1.78]	[2.35, 1.68, -2.08]	[-1.91, -1.17, 0.47]	[-0.91, -1.19, 1.6]	[0.36, -0.72, -1.27]	[-1.03, -1.37, 2.37]
[-1.69, -0.37, 0.81]	[-0.35, 1.2, -2.29]	[-1.7, -1.3, -2.04]	[0.25, 2.26, 1.8]	[-1.72, 0.09, 2.41]	[0.49, -1.41, -0.39]	[-0.92, 2.36, -0.52]	[0.93, 1.86, -0.29]
[-0.46, 2.37, 0.51]	[1.63, 1.5, 2.17]	[1.98, -0.09, -2.26]	[1.96, -2.27, -1.98]	[1.5, -2.01, 1.79]	[0.78, -1.57, 0.16]	[-0.39, 2.12, -2.35]	[1.91, 1.32, -1.08]
