Experiment	1	-27.247313296262284	25.075313703737713	149993	0
Experiment	2	-31.756452043468578	20.56617495653142	149994	0
Experiment	3	-28.03472988820397	24.287897111796028	149996	0
Experiment	4	-32.53326602903109	19.789360970968907	149998	0
Experiment	5	-32.28973494592043	20.032892054079568	150000	0
Experiment	6	-32.60393716522026	19.718689834779738	149998	0
Experiment	7	-35.901131453706974	16.421495546293023	150000	0
Experiment	8	-26.035561085952303	26.287065914047695	149999	0
Experiment	9	-31.487592688598763	20.835034311401234	149998	0
Experiment	10	-33.89523646427955	18.42739053572045	150000	0
Experiment	11	-30.147183927023626	22.17544307297637	149998	0
Experiment	12	-28.824203731235038	23.49842326876496	149998	0
Experiment	13	-20.34776315369167	31.974863846308327	149998	0
Experiment	14	-38.19477578529492	14.127851214705075	150000	0
Experiment	15	-24.956173284790797	27.3664537152092	149999	0
Experiment	16	-28.949767587116177	23.37285941288382	149998	1
Experiment	17	-29.54164168888624	22.780985311113756	149999	0
Experiment	18	-26.74780226904632	25.574824730953676	150000	0
Experiment	19	-28.02387211693544	24.298754883064557	149997	0
Experiment	20	-30.11968461617995	22.202942383820048	149998	0
Experiment	21	-23.855950295626972	28.466676704373025	149998	0
Experiment	22	-29.96327893730066	22.359348062699336	149999	0
Experiment	23	-28.44713460459349	23.875492395406507	149995	1
Experiment	24	-37.770185376428564	14.552441623571433	150000	0
Experiment	25	-25.084523329946194	27.238103670053803	149991	0
Experiment	26	-26.358805925169257	25.96382107483074	149999	0
Experiment	27	-22.865333016063413	29.457293983936584	149998	0
Experiment	28	-34.724164455043926	17.59846254495607	150000	0
Experiment	29	-26.75234702547328	25.570279974526716	149998	0
Experiment	30	-33.070192505621776	19.25243449437822	150000	1
