10	20	0.5721040460728334
10	30	0.49900011942359823
10	40	0.4777811159335045
10	50	0.4648913584766633
10	60	0.420655268154676
10	70	0.36359189532020564
10	80	0.3567795357464211
10	90	0.34333083703937595
10	100	0.34333083703937595
20	30	0.9092848877308223
20	40	0.8827679346906473
20	50	0.8668012908296596
20	60	0.809124248935174
20	70	0.7316718023610952
20	80	0.7217397006953912
20	90	0.7019993083867652
20	100	0.7019993083867652
30	40	0.9734348418004533
30	50	0.957469424249946
30	60	0.8991950945970293
30	70	0.8203067035789933
30	80	0.8100434556718028
30	90	0.7896143564814541
30	100	0.7896143564814541
40	50	0.9840433759632208
40	60	0.9256261367530383
40	70	0.8463614266977391
40	80	0.8360070157975533
40	90	0.8153877499700448
40	100	0.8153877499700448
50	60	0.9414774101830142
50	70	0.8619601981565039
50	80	0.851547659430185
50	90	0.83080750531267
50	100	0.83080750531267
60	70	0.9200776643154357
60	80	0.9095176003999608
60	90	0.8884637439005727
60	100	0.8884637439005727
70	80	0.9893098414018522
70	90	0.9679688736024492
70	100	0.9679688736024492
80	90	0.9786552156605464
80	100	0.9786552156605464
90	100	1.0
