K_max	Best Sigma	Accuracy
10	0.7123377780359932	0.9618441971383148
20	0.9676617821953679	0.9634340222575517
30	0.9676617821953679	0.9634340222575517
40	0.9676617821953679	0.9634340222575517
50	0.9676617821953679	0.9634340222575517
60	0.9676617821953679	0.9634340222575517
70	0.9676617821953679	0.9634340222575517
80	0.9676617821953679	0.9634340222575517
90	0.9676617821953679	0.9634340222575517
100	0.9676617821953679	0.9634340222575517
---------
10	0.7123377780359932	0.9714285714285714
20	0.9676617821953679	0.9714285714285714
30	0.9676617821953679	0.9714285714285714
40	0.9676617821953679	0.9714285714285714
50	0.9676617821953679	0.9714285714285714
60	0.9676617821953679	0.9714285714285714
70	0.9676617821953679	0.9714285714285714
80	0.9676617821953679	0.9714285714285714
90	0.9676617821953679	0.9714285714285714
100	0.9676617821953679	0.9714285714285714
