Experiment	1	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	2	-9.103852415707557	4.157075572663871e-07	50000	0
Experiment	3	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	4	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	5	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	6	-9.103852415707557	4.157075572663871e-07	50000	0
Experiment	7	-9.103852415707557	4.157075572663871e-07	50000	0
Experiment	8	-9.103852415707559	4.157075590427439e-07	50000	0
Experiment	9	-9.103852415707557	4.157075572663871e-07	49998	0
Experiment	10	-9.103852415707555	4.1570755549003024e-07	49996	0
Experiment	11	-9.103852415707554	4.157075537136734e-07	49997	0
Experiment	12	-9.103852415707557	4.157075572663871e-07	49998	0
Experiment	13	-9.103852415707555	4.1570755549003024e-07	49996	0
Experiment	14	-9.103852415707557	4.157075572663871e-07	49996	0
Experiment	15	-9.103852415707555	4.1570755549003024e-07	49997	0
Experiment	16	-9.103852415707552	4.1570755193731657e-07	49997	0
Experiment	17	-9.103852415707557	4.157075572663871e-07	50000	0
Experiment	18	-9.103852415707555	4.1570755549003024e-07	49996	0
Experiment	19	-9.103852415707555	4.1570755549003024e-07	49999	0
Experiment	20	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	21	-9.103852415707555	4.1570755549003024e-07	49999	0
Experiment	22	-9.103852415707555	4.1570755549003024e-07	49996	0
Experiment	23	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	24	-9.103852415707555	4.1570755549003024e-07	50000	0
Experiment	25	-9.103852415707555	4.1570755549003024e-07	49998	0
Experiment	26	-9.103852415707557	4.157075572663871e-07	49994	0
Experiment	27	-9.103852415707557	4.157075572663871e-07	50000	0
Experiment	28	-9.103852415707554	4.157075537136734e-07	49997	0
Experiment	29	-9.103852415707555	4.1570755549003024e-07	49997	0
Experiment	30	-9.103852415707557	4.157075572663871e-07	50000	0

