K_max	beta	alpha	Best Sigma	Accuracy
10	1	1	-0.8891711736675791	0.9666136724960255
10	1	2	-0.8641520519699952	0.9682034976152624
10	5	1	0.865207422217792	0.9682034976152624
10	5	2	0.8375709249565185	0.9666136724960255
10	10	1	0.8630293313028687	0.9682034976152624
10	10	2	-0.7967536074490107	0.9650238473767886
20	1	1	-0.8891711736675791	0.9666136724960255
20	1	2	-0.8641520519699952	0.9682034976152624
20	5	1	0.865207422217792	0.9682034976152624
20	5	2	0.8698286133749661	0.9682034976152624
20	10	1	0.8630293313028687	0.9682034976152624
20	10	2	-0.7967536074490107	0.9650238473767886
30	1	1	-0.8891711736675791	0.9666136724960255
30	1	2	-0.8641520519699952	0.9682034976152624
30	5	1	0.865207422217792	0.9682034976152624
30	5	2	0.8698286133749661	0.9682034976152624
30	10	1	0.8630293313028687	0.9682034976152624
30	10	2	-0.8222645062047574	0.9666136724960255
40	1	1	-0.8891711736675791	0.9666136724960255
40	1	2	-0.8641520519699952	0.9682034976152624
40	5	1	0.865207422217792	0.9682034976152624
40	5	2	0.8698286133749661	0.9682034976152624
40	10	1	0.8630293313028687	0.9682034976152624
40	10	2	-0.8222645062047574	0.9666136724960255
50	1	1	-0.8891711736675791	0.9666136724960255
50	1	2	-0.8641520519699952	0.9682034976152624
50	5	1	0.865207422217792	0.9682034976152624
50	5	2	0.8698286133749661	0.9682034976152624
50	10	1	0.8630293313028687	0.9682034976152624
50	10	2	-0.8222645062047574	0.9666136724960255
60	1	1	-0.8891711736675791	0.9666136724960255
60	1	2	-0.8641520519699952	0.9682034976152624
60	5	1	0.865207422217792	0.9682034976152624
60	5	2	0.8698286133749661	0.9682034976152624
60	10	1	0.8630293313028687	0.9682034976152624
60	10	2	-0.8222645062047574	0.9666136724960255
70	1	1	-0.8891711736675791	0.9666136724960255
70	1	2	-0.8641520519699952	0.9682034976152624
70	5	1	0.865207422217792	0.9682034976152624
70	5	2	0.8698286133749661	0.9682034976152624
70	10	1	0.8630293313028687	0.9682034976152624
70	10	2	-0.8222645062047574	0.9666136724960255
80	1	1	-0.8891711736675791	0.9666136724960255
80	1	2	-0.8641520519699952	0.9682034976152624
80	5	1	0.865207422217792	0.9682034976152624
80	5	2	0.8698286133749661	0.9682034976152624
80	10	1	0.8630293313028687	0.9682034976152624
80	10	2	-0.8222645062047574	0.9666136724960255
90	1	1	-0.8667937389582101	0.9682034976152624
90	1	2	-0.8641520519699952	0.9682034976152624
90	5	1	0.865207422217792	0.9682034976152624
90	5	2	0.8698286133749661	0.9682034976152624
90	10	1	0.8630293313028687	0.9682034976152624
90	10	2	-0.8222645062047574	0.9666136724960255
100	1	1	-0.8667937389582101	0.9682034976152624
100	1	2	-0.8641520519699952	0.9682034976152624
100	5	1	0.865207422217792	0.9682034976152624
100	5	2	0.8698286133749661	0.9682034976152624
100	10	1	0.8630293313028687	0.9682034976152624
100	10	2	-0.8222645062047574	0.9666136724960255
---------
10	1	1	-0.8891711736675791	0.9571428571428572
10	1	2	-0.8641520519699952	0.9714285714285714
10	5	1	0.865207422217792	0.9714285714285714
10	5	2	0.8375709249565185	0.9714285714285714
10	10	1	0.8630293313028687	0.9714285714285714
10	10	2	-0.7967536074490107	0.9714285714285714
20	1	1	-0.8891711736675791	0.9571428571428572
20	1	2	-0.8641520519699952	0.9714285714285714
20	5	1	0.865207422217792	0.9714285714285714
20	5	2	0.8698286133749661	0.9714285714285714
20	10	1	0.8630293313028687	0.9714285714285714
20	10	2	-0.7967536074490107	0.9714285714285714
30	1	1	-0.8891711736675791	0.9571428571428572
30	1	2	-0.8641520519699952	0.9714285714285714
30	5	1	0.865207422217792	0.9714285714285714
30	5	2	0.8698286133749661	0.9714285714285714
30	10	1	0.8630293313028687	0.9714285714285714
30	10	2	-0.8222645062047574	0.9714285714285714
40	1	1	-0.8891711736675791	0.9571428571428572
40	1	2	-0.8641520519699952	0.9714285714285714
40	5	1	0.865207422217792	0.9714285714285714
40	5	2	0.8698286133749661	0.9714285714285714
